"","logFC","se","df","t","pval","adjPval"
"ACAP2_MOUSE",0.10202023508699,0.224630042479302,12.784195901993,0.454170038704378,0.657321216262764,0.815629857566622
"ACBD5_MOUSE",-0.204024718414331,0.213760417025291,13.4214256677808,-0.954455091609368,0.356728907329987,0.589565564736092
"ACBD6_MOUSE",-0.370706031526493,0.302614724516053,12.575459716665,-1.22500989374966,0.243022194890841,0.47556227668547
"ACBG1_MOUSE",-0.336419875019389,0.225175078334622,13.5190541156142,-1.49403689567924,0.158136300324506,0.36874796976867
"ACBP_MOUSE",-0.132158196158549,0.117169838943158,11.3879598778422,-1.12791992675404,0.282556940692287,0.518205880633853
"ACD10_MOUSE",0.497844651525383,0.166052555546831,12.7747746076958,2.99811496357837,0.010449267641738,0.0778778751034155
"ACDSB_MOUSE",0.248066676148737,0.136460405309751,10.759060594348,1.81786559687883,0.097005927743805,0.275400182470717
"ACE_MOUSE",0.530348467238346,0.13091613301112,12.5760238168045,4.05105509183729,0.00146551256782542,0.027657711395271
"ACES_MOUSE",0.350909446304068,0.322851097586209,12.7557160492758,1.08690801712504,0.29718996539755,0.5327075981215
"ACINU_MOUSE",-1.10869749016165,0.183645506868792,13.1284112675215,-6.03716099056959,4.01420438837727e-05,0.00501915957861222
"ACL6A_MOUSE",-0.50043172768066,0.109928647445598,13.4754668472742,-4.55233225650591,0.000496424101917754,0.0166307970084505
"ACLY_MOUSE",0.131241622814198,0.12124142370767,11.6912818941179,1.08248170304103,0.300859715405258,0.53579171116188
"ACO11_MOUSE",0.514224006956055,0.196729613113538,13.4378614629536,2.61386173041108,0.020969128254744,0.114740909056696
"ACO13_MOUSE",-0.0675697339406741,0.172371116827509,12.4296907584006,-0.392001486004705,0.701695474441801,0.842719854039202
"ACOC_MOUSE",0.0283879149906845,0.114603475765939,13.4558120740615,0.247705532497659,0.808102066698117,0.903855134938356
"ACOD1_MOUSE",NA,NA,NA,NA,NA,NA
"ACON_MOUSE",0.31216251695987,0.181766108514841,13.5271768947859,1.71738570798738,0.108702798557897,0.295149887246138
"ACOT1_MOUSE",-0.0567670727394309,0.14239748600531,13.1554146908441,-0.398652211720325,0.696544646158323,0.840569602655393
"ACOT2_MOUSE",-0.0610675208888872,0.286348158961033,12.4763160912372,-0.213263186711102,0.834566903908015,0.919578199000744
"ACOT9_MOUSE",-0.0894396329238018,0.109393482800762,12.7421284416336,-0.817595624838985,0.428611897572648,0.650927330957747
"ACOX1_MOUSE",-0.191880343712707,0.113053517366819,13.0413863527493,-1.69725231184204,0.113369587272858,0.301866713006306
"ACOX2_MOUSE",0.218014546461735,0.232506159129677,10.0828377313458,0.93767213426867,0.370329848233614,0.600885896109611
"ACOX3_MOUSE",-0.0228257808162507,0.175940057969549,13.0219258830338,-0.129736121947858,0.898757796649786,0.95345854243351
"ACPM_MOUSE",-0.760474758847551,0.657954526360638,13.4320184674893,-1.15581659275754,0.267901991446116,0.505949338667786
"ACS2L_MOUSE",-0.307151425659268,0.281414856918516,12.4423860626258,-1.09145419336622,0.295757657338853,0.531158928802636
"ACSA_MOUSE",-0.209389786616226,0.135809353302931,13.5931478049176,-1.54179208960056,0.146077159022169,0.351141236682405
"ACSF2_MOUSE",-0.0948862651902969,0.11706078938432,12.8944401723093,-0.810572572501438,0.432317628897986,0.654852602865571
"ACSF3_MOUSE",0.0199841732644085,0.275934599227129,13.5931478049176,0.072423586314955,0.943319655728316,0.975920353204674
"ACSL1_MOUSE",0.594596406805634,0.237413503291154,12.9913740279918,2.50447593992346,0.0263757278860282,0.129877530465131
"ACSL3_MOUSE",-0.0444350505254709,0.155378266638917,12.9377704536989,-0.28597983158567,0.779421248940523,0.886836010786234
"ACSL4_MOUSE",-0.08285375487928,0.135068139091244,13.5391368233238,-0.613421902727993,0.549764688089263,0.747686375855974
"ACSL5_MOUSE",NA,NA,NA,NA,NA,NA
"ACSL6_MOUSE",-0.0323752449903002,0.121792709239939,13.5379627425297,-0.265822520841695,0.794381182925346,0.897737186894835
"ACTB_MOUSE;ACTG_MOUSE",0.047306330966598,0.117491378890783,12.4862776660317,0.402636613964441,0.694023872665424,0.839547904987193
"ACTBL_MOUSE",-0.0484031004722315,0.195031222594279,12.2315333859003,-0.248181290299983,0.808111866846234,0.903855134938356
"ACTH_MOUSE",0.387389131753646,0.242174724777176,11.6804688906137,1.59962660062928,0.136363353360823,0.33662226637883
"ACTN1_MOUSE",0.0114305688445782,0.15973212597061,13.5095728395109,0.071560863383746,0.943999975124184,0.975953956583034
"ACTN2_MOUSE",1.10372711539223,0.542336683880776,12.9963389978116,2.03513269191812,0.0627610715502487,0.217730131666156
"ACTN3_MOUSE",1.06996916553066,0.414447256539103,13.2814184406769,2.58167752023641,0.0224722357804454,0.119093445313195
"ACTN4_MOUSE",-0.0362295676581517,0.110791787353915,13.1884876641539,-0.327005895684484,0.748795477445058,0.868763632762457
"ACTS_MOUSE",0.885769125071606,0.339389057502192,11.6880425676623,2.60989299888045,0.0232306589965226,0.120472390294709
"ACTY_MOUSE",0.086505854527995,0.114049205437368,13.5931478049176,0.758495898294541,0.461103933437809,0.675890426899273
"ACTZ_MOUSE",0.226031094461398,0.213416902609589,12.2458583808593,1.05910587070456,0.309995641646951,0.543235778670114
"ACY1_MOUSE",0.114178333154595,0.221286316982201,12.1647668016694,0.515975568266965,0.615120750629829,0.790988653163159
"ACY2_MOUSE",-0.0219387734623676,0.15338557010211,13.3168426734504,-0.143030230599676,0.888407887323865,0.948487561677958
"ACY3_MOUSE",0.299090842183974,0.232131152159618,11.1390963120273,1.28845628603228,0.223706051696783,0.453329739626656
"ACYP1_MOUSE",-0.0667676682290183,0.109371828371528,12.100880287819,-0.610464954487307,0.552846817887066,0.75056745496405
"ACYP2_MOUSE",-0.123974241321521,0.166095953113131,12.8515344244073,-0.746401336082404,0.468859829155397,0.683765144620181
"ADA_MOUSE",-1.89668928859256,0.449446835921915,5.57689507784839,-4.22005260021917,0.00654410146150558,0.0626651355115073
"ADA10_MOUSE",0.354869902662303,0.140926035386124,12.5647099165701,2.51812875945878,0.0262357697876081,0.129735187531738
"ADA11_MOUSE",0.0721885334632367,0.223935122768762,13.2094119636503,0.322363605006168,0.752222498736558,0.869867789308571
"ADA17_MOUSE",0.340808427093063,0.204010907076995,11.6363318568698,1.67054022736363,0.121466048465125,0.315067193571163
"ADA22_MOUSE",0.281398797061892,0.101224568449032,13.2695681536407,2.77994563349094,0.0153692703160185,0.0964034901835632
"ADA23_MOUSE",0.526866782893428,0.171337713304411,13.1605667232111,3.07501934473328,0.00875336622624104,0.0726544944497769
"ADAM9_MOUSE",0.39626758778647,0.268977087749017,13.0845916229254,1.47323919335549,0.164332373345841,0.376885461878482
"ADAP2_MOUSE",0.135979119240801,0.155361289652875,12.2362455451823,0.875244531920535,0.39829589977358,0.625172020713728
"ADAS_MOUSE",0.126788902672205,0.138703147098047,13.3588544230502,0.914102565982733,0.376866829057432,0.60734208630897
"ADCK1_MOUSE",0.0235169181702223,0.429425532623404,13.0718666065621,0.054763670028084,0.957154902812073,0.981089024093182
"ADDA_MOUSE",-0.0102651489638744,0.159215341525416,12.4302438135963,-0.0644733658548587,0.949618607636218,0.977481604030543
"ADDB_MOUSE",0.0226545214422397,0.165813503966986,12.4455889216169,0.136626516539632,0.893511327930284,0.95102410969283
"ADDG_MOUSE",0.12790515882845,0.110418020275859,13.1242777006321,1.15837214350431,0.267356945467565,0.505575434130633
"ADH1_MOUSE",0.33879228973806,0.222961725217801,11.4029241395295,1.5195087381348,0.155864661699782,0.364359962042563
"ADHX_MOUSE",0.199617848354016,0.0965644824751161,13.5931478049176,2.06719741293551,0.0583093465567374,0.208955036458197
"ADIPO_MOUSE",0.63829807103953,0.224169578967894,12.4356944575489,2.8473893468433,0.0142495819334924,0.0932609192930113
"ADK_MOUSE",-0.0475334325014128,0.141381254567125,12.8296211450498,-0.336207460083365,0.742149650934466,0.863347104510022
"ADPGK_MOUSE",-0.590232402891599,0.112968299001078,13.5931478049176,-5.22476135438638,0.00014163204560007,0.00945495070127323
"ADPRH_MOUSE",-0.0509805293834616,0.103015604559822,13.5403100254449,-0.494881621102917,0.628616845363696,0.798186998889656
"ADPRS_MOUSE",0.0414774222179721,0.121869431603641,13.2413454155514,0.340343116991554,0.738937015236774,0.862056193328188
"ADRM1_MOUSE",-0.134487773097051,0.136601478430251,12.2829311832686,-0.984526482747555,0.343853331720909,0.575386442105058
"ADRO_MOUSE",-0.356217834364141,0.156033468885667,13.320684116999,-2.28295786095198,0.0394524903482456,0.163876877686535
"ADSV_MOUSE",NA,NA,NA,NA,NA,NA
"ADT1_MOUSE",0.279648995018269,0.179728432014208,13.5931478049176,1.55595301135305,0.142688611420073,0.34589872578681
"ADT2_MOUSE",-0.00907898755388352,0.109777053726501,13.5931478049176,-0.0827038734023865,0.935292515227044,0.973412455157233
"AEBP1_MOUSE",0.226765393161023,0.219555361201328,13.5089430168408,1.03283924346117,0.319816311879473,0.55229180540014
"AEDO_MOUSE",0.0522310810916787,0.113670777614776,12.1731014258383,0.459494358952015,0.653977031168337,0.813378089968447
"AF1L2_MOUSE",-0.767907798811461,0.216245839283483,12.5303829354554,-3.55108704683464,0.00374335587833904,0.04548934095909
"AFAD_MOUSE",-0.308879391735682,0.264422416027637,12.477431152503,-1.16812861925972,0.264590832420274,0.502819422488792
"AFAM_MOUSE",0.434711713983623,0.178373463079344,12.6731130420059,2.43708736983066,0.0303598279421332,0.14060602177759
"AFF2_MOUSE",2.12723353586226,0.619294551518119,7.13427324836285,3.43493016472958,0.0105956656711769,0.0784027510466161
"AFG2H_MOUSE",-0.0741916859270903,0.0865797749669217,13.0700058906709,-0.856917056615539,0.406928733699248,0.633345319068101
"AFG32_MOUSE",-0.047160522510502,0.12511245060646,13.5931478049176,-0.376945078462615,0.712033564627608,0.84924268695886
"AG10B_MOUSE",NA,NA,NA,NA,NA,NA
"AGAL_MOUSE",-0.187583466814258,0.145050932034292,12.3853739472375,-1.29322482926143,0.219534474134794,0.448569967420511
"AGAP1_MOUSE",-0.0637013160414247,0.214575242347132,8.59314780491759,-0.296871695656161,0.77361463093937,0.883239963444827
"AGAP3_MOUSE",0.0468882012902725,0.229531656337054,12.1170320324795,0.20427771070244,0.841527412875565,0.922999166900687
"AGFG1_MOUSE",-0.419497899076343,0.207948451715679,13.1023860554887,-2.01731677064808,0.0646283403280387,0.220388323988734
"AGFG2_MOUSE",-0.462809072601834,0.374034432057753,12.3448443373502,-1.23734349817926,0.238979265783193,0.471189051112116
"AGK_MOUSE",0.250253634349333,0.208509630269835,13.0573668632567,1.20020180375111,0.251384020256334,0.485821971322519
"AGM1_MOUSE",-0.127860875678229,0.199822221686921,12.5007535256752,-0.639873156242651,0.53380716988554,0.734535013214113
"AGO1_MOUSE",NA,NA,NA,NA,NA,NA
"AGO2_MOUSE",-0.250811316352494,0.132115832856087,12.4140506178007,-1.89841982547013,0.0811310771450831,0.247745739962255
"AGO3_MOUSE",0.256892503952397,0.31881799198678,13.0317056760397,0.805765390941451,0.434835364034558,0.65760053596553
"AGRG1_MOUSE",-1.08163016458901,0.577584355731434,5.59314780491759,-1.87267912272185,0.113817614823677,0.302017582785068
"AGRIN_MOUSE",0.0872432324089864,0.12093604426862,12.1003458488375,0.721399752543619,0.484370083512055,0.697522773575295
"AGRL3_MOUSE",-0.989322656312415,0.32239067386605,6.75722274977609,-3.06870743017668,0.0189133362753118,0.108258369982439
"AHSA1_MOUSE",-0.0488824097450609,0.0998156738074715,11.7111943178896,-0.489726792200464,0.63337206290571,0.800580916948441
"AHSA2_MOUSE",NA,NA,NA,NA,NA,NA
"AHSP_MOUSE",NA,NA,NA,NA,NA,NA
"AIDA_MOUSE",-0.162949469073989,0.518430528747944,10.492587266038,-0.31431302756712,0.759444214213877,0.873254275226332
"AIF1L_MOUSE",0.0121493627035933,0.112426010626588,12.4204794586927,0.10806540795925,0.915669959659523,0.96287362750705
"AIFM1_MOUSE",0.031622337095171,0.132031884259683,12.3598965212006,0.239505307922256,0.814639558037291,0.908801012713059
"AIMP1_MOUSE",-0.389980541142251,0.128469723017107,13.398298126508,-3.03558326416195,0.00928401323193466,0.0745432883725613
"AIMP2_MOUSE",-0.466577029803299,0.141466526391194,11.9384480667019,-3.29814438585341,0.00640343355968411,0.0619528882492833
"AINX_MOUSE",0.436766593660212,0.167617152866716,12.6590735483204,2.60573924679125,0.0221575911677477,0.119093445313195
"AIP_MOUSE",-0.21081613928993,0.126114608739741,12.2890341820777,-1.67162346532736,0.119848587737448,0.312703769121774
"AK1A1_MOUSE",0.0956712934619174,0.108673103895994,13.2084411040731,0.880358525081608,0.39440145019204,0.622858390249206
"AKA10_MOUSE",-0.939020349717399,0.239502826216672,8.59314780491759,-3.92070675971019,0.00383742220527168,0.0456480175553592
"AKA12_MOUSE",-0.220728940002053,0.253124894566847,13.3430941116147,-0.872015928657548,0.398619507906381,0.625172020713728
"AKAP2_MOUSE",-0.471011232116172,0.301391762014819,13.0891303645337,-1.56278734683204,0.141948802268743,0.344943709309327
"AKAP9_MOUSE",-0.00518619582154835,0.23281122549083,12.5287240334954,-0.0222763993042622,0.982578344246505,0.992541015002626
"AKCL2_MOUSE",0.327268673963759,0.12130306151511,13.4315244889586,2.69794240867527,0.0178408835480014,0.105334610670102
"AKP13_MOUSE",-0.278969705006089,0.366977418715518,12.1645804323239,-0.760182209528122,0.461625691752711,0.676093156959054
"AKT1_MOUSE",0.0760448734355598,0.161289863571404,13.0612511581103,0.471479557064007,0.645076793483067,0.807289118904458
"AKT3_MOUSE",0.16614359006709,0.206887977860345,13.4130698365111,0.803060631097863,0.435939677760257,0.658418265731635
"AKTS1_MOUSE",-0.619295427742749,0.176906067924647,11.4543345265375,-3.50070201100472,0.00467953077209213,0.0510921665840807
"AL1A1_MOUSE",0.437854505679856,0.146059004218692,13.5931478049176,2.99779194046991,0.00985905332327339,0.0762770797676433
"AL1A2_MOUSE",-1.10225628126177,0.19988814280903,11.4273567359282,-5.51436551349047,0.000158863400114872,0.00993776998952667
"AL1A3_MOUSE",0.691004163415821,0.654547650640412,8.18263301189734,1.05569726320114,0.321276943314784,0.55297717570586
"AL1A7_MOUSE",NA,NA,NA,NA,NA,NA
"AL1B1_MOUSE",-0.613272276590687,0.237872995739247,11.4236903215934,-2.57815005307684,0.0250061656116159,0.1252452431973
"AL1L1_MOUSE",0.228407449119979,0.21330243658336,12.1764772962874,1.07081500229706,0.305019193531394,0.54043674183507
"AL3A2_MOUSE",0.149498855726911,0.113503334889148,13.0901049336055,1.31713183469823,0.210385989062159,0.436172904564094
"AL3B1_MOUSE",0.223129677168138,0.0908290771831895,13.2424311435052,2.45658861774095,0.0285541257181051,0.136017767054745
"AL4A1_MOUSE",0.236676823666317,0.176709957256637,13.4745308830803,1.33935193772126,0.202610931504021,0.426486884197427
"AL7A1_MOUSE",0.15595245712119,0.0929035390560045,13.3943802118325,1.67864926036001,0.116385378898993,0.305907705226233
"AL9A1_MOUSE",-0.109727751871335,0.0998703366887951,13.0905850375252,-1.09870213227834,0.291695075291009,0.526696710523526
"ALAT1_MOUSE",0.507515594440968,0.155008791556911,12.9836137413427,3.27410845116249,0.00605036300736499,0.0600283361643664
"ALAT2_MOUSE",-0.580881245517778,0.335943102232985,11.5625401961932,-1.7291060350896,0.110366744803358,0.297453818644721
"ALBU_MOUSE",0.199310493692096,0.15088815819681,12.0510864931293,1.32091541227594,0.21106325177317,0.436995381274268
"ALD1_MOUSE",0.586685857848016,0.195441620228687,12.7832697944321,3.00184708436991,0.0103684459791077,0.0774998256536356
"ALD2_MOUSE",0.236083699149997,0.38305628791313,13.1855717409288,0.616315947810617,0.548179235068285,0.746181638646693
"ALDH2_MOUSE",-0.13983713368424,0.109381109973304,12.2987774223601,-1.27843951956941,0.224693923069572,0.454248233971347
"ALDOA_MOUSE",0.430877156370026,0.233239816449796,12.6560801215025,1.84735678036675,0.0881969186525714,0.260169367987305
"ALDOB_MOUSE",NA,NA,NA,NA,NA,NA
"ALDOC_MOUSE",-0.122391557840113,0.197675398223385,12.0761838726289,-0.619154224249006,0.547317816675397,0.745226153066472
"ALDR_MOUSE",-0.065467586122835,0.139331603811601,13.545767946176,-0.469868890703058,0.645923328819006,0.807289118904458
"ALG1_MOUSE",NA,NA,NA,NA,NA,NA
"ALG2_MOUSE",-0.209506192039361,0.183708427466729,13.3843556942225,-1.14042776876583,0.274104764494135,0.512151765086403
"ALG3_MOUSE",NA,NA,NA,NA,NA,NA
"ALG5_MOUSE",0.0275925966305461,0.234375868022542,12.5263503610381,0.117727976277371,0.90814994960387,0.958830708201284
"ALG9_MOUSE",0.124840596298981,0.18499699885205,13.3067992924077,0.674824981343731,0.511342250680829,0.718863519082887
"ALKB3_MOUSE",0.032738783195052,0.223221164477219,12.8431225670957,0.146665228952307,0.88567345556213,0.947243586190808
