,Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
1479,MYH7_MOUSE,LT-Ctrl,1.56455467236753,0.951273321021711,1.64469520777386,6.0,0.151135808833307,0.6562567104933803,,0.451977401129944,0.451977401129944
1480,MYH9_MOUSE,LT-Ctrl,-1.42868655556141,0.429880898033393,-3.32344740624048,6.0,0.0159359151508616,0.2731934261889152,,0.333333333333333,0.333333333333333
1481,MYL1_MOUSE,LT-Ctrl,2.98133608243594,0.909137056833068,3.27930322499588,2.0,0.081749295300237,0.5208248967350614,,0.555555555555556,0.0
1482,MYL3_MOUSE,LT-Ctrl,0.890946625956791,0.542567328652094,1.64209413082461,1.0,0.34822795154224,0.9165417291970298,,0.444444444444444,0.0
1483,MYLK_MOUSE,LT-Ctrl,-0.537388885262101,0.455731176939079,-1.17917955245343,3.0,0.323328589960417,0.8825844311099407,,0.462962962962963,0.12962962962963
1484,MYLK2_MOUSE,LT-Ctrl,1.20869877492762,0.492348211967709,2.45496732911237,6.0,0.0494561054946918,0.4088123004448213,,0.490740740740741,0.37962962962963
1485,MYO1A_MOUSE;MYO1B_MOUSE,LT-Ctrl,-0.89828793094153,0.170206259061034,-5.2776433481181,0.0,,1.0,,0.822222222222222,0.0444444444444444
1486,MYO1B_MOUSE,LT-Ctrl,-0.874722958361809,0.199884324961366,-4.37614584600807,2.0,0.0484537481761316,0.40734036734098905,,0.288888888888889,0.0666666666666667
1487,MYO1D_MOUSE,LT-Ctrl,1.40755304098639,0.405780189040433,3.46875741843113,5.0,0.0178732064946174,0.2911798136521552,,0.439393939393939,0.217171717171717
1488,MYO1E_MOUSE,LT-Ctrl,-0.423157404363589,0.441940615479394,-0.957498336975816,3.0,0.408952541843733,0.9795880072653849,,0.466666666666667,0.244444444444444
1489,MYO5A_MOUSE,LT-Ctrl,0.0390900761517301,0.474145592675801,0.0824431920396613,7.0,0.93660221602955,1.0,,0.490740740740741,0.490740740740741
1490,MYO5B_MOUSE,LT-Ctrl,0.559058712350523,0.0022155625692315,252.332622023145,0.0,,1.0,,0.361111111111111,0.0277777777777778
1491,MYO6_MOUSE,LT-Ctrl,-0.0217554899617426,0.566771624441472,-0.0383849314672054,6.0,0.970626072634312,1.0,,0.452991452991453,0.341880341880342
1492,MYO7A_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.466666666666667,0.0222222222222222
1493,MYOC_MOUSE,LT-Ctrl,1.84370984780977,0.789568873486243,2.33508425891854,4.0,0.0798065137105315,0.5105510215829917,,0.623188405797101,0.289855072463768
1494,MYOF_MOUSE,LT-Ctrl,-0.91642866560257,0.491125980810773,-1.86597472218775,6.0,0.111298142856912,0.5909430585343299,,0.606481481481481,0.49537037037037
1495,MYOM1_MOUSE,LT-Ctrl,2.01473783002035,0.582388313180022,3.45944069347693,6.0,0.0134764957207638,0.25990984858022054,,0.61952861952862,0.508417508417508
1496,MYOM3_MOUSE,LT-Ctrl,2.48647141236374,0.845949409376658,2.93926727154513,6.0,0.0259723588200891,0.3284813073884875,,0.632478632478632,0.521367521367521
1497,MYOME_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,,
1498,MYOTI_MOUSE,LT-Ctrl,-1.05549734493543,0.566106119889364,-1.86448672404692,2.0,0.203262509094361,0.7267299506666397,,0.707070707070707,0.151515151515152
1499,MYOZ2_MOUSE,LT-Ctrl,-1.4714193200738,1.45195837935431,-1.01340323593032,3.0,0.385497083378652,0.9537399419728071,,0.537037037037037,0.0925925925925926
1500,MYOZ3_MOUSE,LT-Ctrl,1.15672316288143,1.26359545399239,0.915422067424123,2.0,0.456605337224657,1.0,,0.844444444444444,0.288888888888889
1501,MYPC2_MOUSE,LT-Ctrl,2.42748653683128,0.478187352173207,5.07643400813331,3.0,0.0147646576221228,0.2639442066899694,,0.632478632478632,0.299145299145299
1502,MYPN_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,0.666666666666667,0.0
1503,MYPR_MOUSE,LT-Ctrl,0.310787361497893,0.394905516082975,0.786991695078254,0.0,,1.0,,0.555555555555556,0.0
1504,MYPT2_MOUSE,LT-Ctrl,,,,,,1.0,,,
1505,NAA10_MOUSE,LT-Ctrl,,,,,,1.0,,,
1506,NAA15_MOUSE,LT-Ctrl,0.228420179789366,0.543046386360432,0.420627381981617,2.0,0.714914211263291,1.0,,0.583333333333333,0.138888888888889
1507,NAA25_MOUSE,LT-Ctrl,-0.468669521134002,0.488069376652754,-0.960251848514245,5.0,0.381029724734529,0.94820646699653,,0.657777777777778,0.546666666666667
1508,NAA35_MOUSE,LT-Ctrl,-0.113073351834207,0.40204887309113,-0.281242802559919,1.0,0.825463825840726,1.0,,0.634920634920635,0.301587301587302
1509,NAA50_MOUSE,LT-Ctrl,-0.43472711169543,0.27034595296817,-1.60804002028694,4.0,0.183107014925406,0.6992903021327399,,0.474074074074074,0.251851851851852
1510,NAC1_MOUSE,LT-Ctrl,0.397284586207949,0.679287569236182,0.584854786397271,1.0,0.663095167001681,1.0,,0.666666666666667,0.0
1511,NACAD_MOUSE,LT-Ctrl,-1.92398762300248,0.699566554987525,-2.75025672580473,6.0,0.0332804168461751,0.35894932110170535,,0.476851851851852,0.365740740740741
1512,NACAM_MOUSE,LT-Ctrl,-1.37901098174245,0.672537841203911,-2.05045857237398,3.0,0.132705569206001,0.6260355913501838,,0.623931623931624,0.290598290598291
1513,NAKD2_MOUSE,LT-Ctrl,0.460044803321163,0.261811329743826,1.75716155512178,3.0,0.177141613869126,0.6905906991731718,,0.493827160493827,0.382716049382716
1514,NALD2_MOUSE,LT-Ctrl,-0.623811732985423,0.413663033733048,-1.50801904476674,4.0,0.2060386960578,0.7303007385816124,,0.705555555555555,0.483333333333333
1515,NAR4_MOUSE,LT-Ctrl,0.204934101778772,0.573713070882049,0.35720661107424,2.0,0.755107859034262,1.0,,0.333333333333333,0.0
1516,NBEA_MOUSE,LT-Ctrl,0.069342029768526,0.736068641500799,0.0942059284405077,4.0,0.929475883614091,1.0,,0.555555555555556,0.333333333333333
1517,NCALD_MOUSE,LT-Ctrl,0.440732838084389,0.465041281037546,0.947728419079435,5.0,0.386786959538038,0.9552828336996405,,0.422222222222222,0.311111111111111
1518,NCAM2_MOUSE,LT-Ctrl,-0.215015472176342,0.333803992926515,-0.644136908882561,4.0,0.554563519435396,1.0,,0.587301587301587,0.253968253968254
1519,NCBP3_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.488888888888889,0.0444444444444444
1520,NCDN_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.6,0.0444444444444444
1521,NCEH1_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.666666666666667,0.0
1522,NCF1_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,,
1523,NCF2_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.488888888888889,0.0444444444444444
1524,NCHL1_MOUSE,LT-Ctrl,-0.293665163932414,0.28450936674976,-1.03218100439803,3.0,0.377908417450914,0.9431233910902139,,0.259259259259259,0.037037037037037
1525,NCK2_MOUSE,LT-Ctrl,-0.744362550743647,0.283792345643563,-2.62291271124892,2.0,0.119791824466279,0.6002246419959432,,0.444444444444444,0.111111111111111
1526,NCLN_MOUSE,LT-Ctrl,-0.973601676671443,0.224998486339889,-4.32714767334343,1.0,0.144584009212733,0.6440516301737382,,0.740740740740741,0.0740740740740741
1527,NCOA7_MOUSE,LT-Ctrl,-0.0440076032408768,0.126715314552233,-0.347295063713364,0.0,,1.0,,0.333333333333333,0.0
1528,NCPR_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.577777777777778,0.0222222222222222
1529,NDE1_MOUSE,LT-Ctrl,-0.165195339960835,0.396165647531401,-0.416985523581371,7.0,0.689179378209869,1.0,,0.354166666666667,0.354166666666667
1530,NDRG1_MOUSE,LT-Ctrl,1.04004149382927,0.451656066121941,2.30272893876836,3.0,0.104726047931675,0.5746606834519814,,0.333333333333333,0.222222222222222
1531,NDRG2_MOUSE,LT-Ctrl,-0.487750958638313,0.849242499620142,-0.574336492646658,2.0,0.623728543302573,1.0,,0.666666666666667,0.111111111111111
1532,NDUAA_MOUSE,LT-Ctrl,-0.0288122180302304,0.302875469312697,-0.0951289257450027,3.0,0.9302104808584,1.0,,0.277777777777778,0.166666666666667
1533,NDUF2_MOUSE,LT-Ctrl,,,,,,1.0,,,
1534,NDUF4_MOUSE,LT-Ctrl,-0.635194525923871,0.236670441762427,-2.68387772124703,3.0,0.0748019831750584,0.49084027325074586,,0.155555555555556,0.0444444444444444
1535,NDUF7_MOUSE,LT-Ctrl,-0.789063078123325,0.3887763622385,-2.02960661903427,2.0,0.179533429659897,0.6942281363324909,,0.513888888888889,0.291666666666667
1536,NDUS2_MOUSE,LT-Ctrl,-1.24234471216521,0.133445695525899,-9.30973987035867,0.0,,1.0,,0.777777777777778,0.0
1537,NDUV1_MOUSE,LT-Ctrl,-0.0263980450740507,0.338901331083923,-0.0778930108938215,2.0,0.945004679188043,1.0,,0.518518518518519,0.185185185185185
1538,NEB2_MOUSE,LT-Ctrl,-0.136243434833093,0.666622324492393,-0.204378746146609,2.0,0.856968316685782,1.0,,0.4,0.0666666666666667
1539,NECA1_MOUSE,LT-Ctrl,0.246806223497851,0.374164872610949,0.659618904830963,0.0,,1.0,,0.555555555555556,0.0
1540,NECP1_MOUSE,LT-Ctrl,0.663904611927909,0.240651634414951,2.75877873649988,0.0,,1.0,,0.833333333333333,0.0555555555555556
1541,NED4L_MOUSE,LT-Ctrl,-0.11516406960654,0.385568301681984,-0.298686559823911,5.0,0.777194476962297,1.0,,0.393939393939394,0.282828282828283
1542,NEK1_MOUSE,LT-Ctrl,-1.2247235289612,0.25794282558626,-4.74804261827252,2.0,0.0416089594541686,0.3842847781456584,,0.555555555555556,0.111111111111111
1543,NEK9_MOUSE,LT-Ctrl,0.0643416430908021,0.448006909980586,0.143617523876117,7.0,0.88984950434354,1.0,,0.592592592592593,0.592592592592593
1544,NELFE_MOUSE,LT-Ctrl,,,,,,1.0,,,
1545,NEMO_MOUSE,LT-Ctrl,-0.803830042616079,0.0014494053613768,-554.592982775018,0.0,,1.0,,0.472222222222222,0.0277777777777778
1546,NENF_MOUSE,LT-Ctrl,0.485368216667136,0.276029042188574,1.75839546744341,1.0,0.329187800223428,0.8938224781181743,,0.444444444444444,0.111111111111111
1547,NEST_MOUSE,LT-Ctrl,-1.92774632835963,0.392938714896096,-4.9059719882002,5.0,0.004451319479076,0.17690067775135676,,0.359477124183007,0.248366013071895
1548,NET1_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,0.805555555555556,0.0277777777777778
1549,NEUL_MOUSE,LT-Ctrl,0.157371588921914,0.420727722437012,0.374046159854547,7.0,0.719442471520387,1.0,,0.52046783625731,0.52046783625731
1550,NEUR2_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,0.838383838383838,0.0606060606060606
1551,NF1_MOUSE,LT-Ctrl,-0.580945696963048,0.238938572917407,-2.43136003479799,5.0,0.0592812271513203,0.43692650313670445,,0.65359477124183,0.431372549019608
1552,NFASC_MOUSE,LT-Ctrl,-0.676995061219643,0.417772378785932,-1.62048784361241,2.0,0.246568346401647,0.7773178900898424,,0.444444444444444,0.0
1553,NFIB_MOUSE,LT-Ctrl,-0.313950577984254,0.263342220933958,-1.19217714831602,3.0,0.318898612920174,0.8773524996377776,,0.4,0.0666666666666667
1554,NFIC_MOUSE,LT-Ctrl,-0.762173238363427,0.0309655785894319,-24.6135636110331,1.0,0.0258503747498176,0.3284813073884875,,0.518518518518519,0.0740740740740741
1555,NFL_MOUSE,LT-Ctrl,-0.806546398194995,0.732214065976969,-1.10151721425734,7.0,0.307099384133084,0.8578236591363989,,0.513888888888889,0.513888888888889
1556,NFM_MOUSE,LT-Ctrl,0.869390132902476,0.393481878385872,2.20947947201243,7.0,0.0628455051704915,0.44997624711024686,,0.466666666666667,0.466666666666667
1557,NFS1_MOUSE,LT-Ctrl,0.0605192654977401,0.509813880866116,0.118708547901687,4.0,0.911229002037307,1.0,,0.435185185185185,0.324074074074074
1558,NGAL_MOUSE,LT-Ctrl,-2.24565824399541,0.412625258449992,-5.44236737331864,1.0,0.115684406108727,0.5990777564309594,,0.25,0.0277777777777778
1559,NGP_MOUSE,LT-Ctrl,-6.83291297015948,0.607651670270858,-11.244785959551,3.0,0.0015079559398483,0.14813198167394676,,0.407407407407407,0.0740740740740741
1560,NHSL1_MOUSE,LT-Ctrl,-0.57485465556281,0.332562206202361,-1.72856279168721,2.0,0.226028418400426,0.7499896823509681,,0.333333333333333,0.0
1561,NICA_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.566666666666667,0.122222222222222
1562,NID1_MOUSE,LT-Ctrl,-0.446558333369745,0.405339742616388,-1.10168899424295,0.0,,1.0,,0.622222222222222,0.0666666666666667
1563,NIPS1_MOUSE,LT-Ctrl,-0.470483091875445,0.470529098218805,-0.999902224233242,2.0,0.422687366560428,0.9968526622374644,,0.37037037037037,0.037037037037037
1564,NISCH_MOUSE,LT-Ctrl,0.54823388660895,0.425157078113913,1.28948549802118,1.0,0.419929875504698,0.9950139613534854,,0.714285714285714,0.158730158730159
1565,NKX12_MOUSE,LT-Ctrl,0.423231240489434,0.133103531087841,3.17971459532598,0.0,,1.0,,0.583333333333333,0.0277777777777778
1566,NLRX1_MOUSE,LT-Ctrl,-0.0624289799260708,0.438307979167473,-0.142431766915695,5.0,0.892300518230372,1.0,,0.458333333333333,0.347222222222222
1567,NMNA1_MOUSE,LT-Ctrl,0.453225480867862,0.34462778727463,1.31511589489646,1.0,0.413877428227829,0.9868785815574318,,0.583333333333333,0.138888888888889
1568,NMT1_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,,
1569,NOE1_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.711111111111111,0.0444444444444444
1570,NOMO1_MOUSE,LT-Ctrl,0.178951302052591,,,0.0,,1.0,,0.777777777777778,0.0
1571,NOTC2_MOUSE,LT-Ctrl,0.176903811103752,0.372119789279512,0.475394795440115,3.0,0.666975348936458,1.0,,0.572649572649573,0.35042735042735
1572,NP1L1_MOUSE,LT-Ctrl,-0.956380788861269,0.481520752134706,-1.9861673346816,3.0,0.141208491445684,0.6403210047031024,,0.333333333333333,0.0
1573,NPS3B_MOUSE,LT-Ctrl,-1.07585971943309,0.0282060167279995,-38.1429157405665,0.0,,1.0,,0.666666666666667,0.0
1574,NPTXR_MOUSE,LT-Ctrl,-0.385649686451612,0.214082227689669,-1.80140916232732,0.0,,1.0,,0.407407407407407,0.0740740740740741
1575,NQO2_MOUSE,LT-Ctrl,0.229408391478764,0.187556274025321,1.22314432119607,2.0,0.345835614530008,0.9143963757001938,,0.555555555555556,0.111111111111111
1576,NRBP_MOUSE,LT-Ctrl,0.169447483223092,0.431918601677133,0.392313465002734,4.0,0.714833343841527,1.0,,0.288888888888889,0.177777777777778
1577,NRBP2_MOUSE,LT-Ctrl,0.307382692612012,0.227127911417793,1.35334618582651,1.0,0.405122639088846,0.9777553557690895,,0.462962962962963,0.12962962962963
1578,NRN1_MOUSE,LT-Ctrl,-0.306958238558684,0.305474377721591,-1.00485756235322,3.0,0.388998507542462,0.9571398478749966,,0.311111111111111,0.0888888888888889
1579,NRP1_MOUSE,LT-Ctrl,-0.773184531750446,0.3676335492729,-2.10313920826769,3.0,0.12618762751329,0.6073023193355731,,0.592592592592593,0.148148148148148
1580,NS1BP_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.518518518518519,0.0740740740740741
1581,NSDHL_MOUSE,LT-Ctrl,0.782530104284512,0.68879846958293,1.13607991138299,1.0,0.459498587976543,1.0,,0.733333333333333,0.0666666666666667
1582,NSMA3_MOUSE,LT-Ctrl,0.899837041148171,0.137099485837709,6.56338742373802,3.0,0.0071933861757091,0.22080484912490814,,0.476190476190476,0.253968253968254
1583,NSUN2_MOUSE,LT-Ctrl,-0.787501164932848,0.37040105201137,-2.12607702018264,2.0,0.167376971630463,0.6820050275981572,,0.566666666666667,0.455555555555556
1584,NSUN7_MOUSE,LT-Ctrl,-0.0494059217097212,0.613330393201319,-0.0805535193712538,2.0,0.943132237371362,1.0,,0.555555555555556,0.111111111111111
1585,NT5C_MOUSE,LT-Ctrl,0.532962923869369,0.401809885997292,1.3264057019069,3.0,0.276640597556733,0.8201125257447616,,0.444444444444444,0.222222222222222
1586,NT5D3_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,,
1587,NU107_MOUSE,LT-Ctrl,-1.43110229148476,0.613540805819978,-2.33252992777251,1.0,0.257841504993526,0.7928453129740511,,0.444444444444444,0.0
1588,NU133_MOUSE,LT-Ctrl,1.14193530253764,,,0.0,,1.0,,0.777777777777778,0.0
1589,NU155_MOUSE,LT-Ctrl,-0.893388222316077,0.18113686808549,-4.93211697739209,5.0,0.0043516270872912,0.17559938139684753,,0.564102564102564,0.452991452991453
1590,NU214_MOUSE,LT-Ctrl,-0.554622409978131,0.165351965059244,-3.35419303773871,2.0,0.0785535483872581,0.5060178228610352,,0.587301587301587,0.365079365079365
1591,NU5M_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.611111111111111,0.0555555555555556
1592,NUB1_MOUSE,LT-Ctrl,-0.161389304946326,0.360527456696297,-0.447647750396658,3.0,0.684757174012758,1.0,,0.333333333333333,0.111111111111111
1593,NUBP2_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.511111111111111,0.0666666666666667
1594,NUD12_MOUSE,LT-Ctrl,0.278811296286485,0.429243189221517,0.649541572906824,2.0,0.582623043808235,1.0,,0.472222222222222,0.138888888888889
1595,NUD16_MOUSE,LT-Ctrl,-0.0789656897357145,0.307701603536768,-0.25663073844293,4.0,0.810122946239364,1.0,,0.469135802469136,0.246913580246914
1596,NUDC_MOUSE,LT-Ctrl,-0.864062142362468,0.071285741937475,-12.1211075157265,1.0,0.0524029083539332,0.4216212172185407,,0.533333333333333,0.0888888888888889
1597,NUDC1_MOUSE,LT-Ctrl,-1.22629314310823,0.254308531796685,-4.82206843177651,0.0,,1.0,,0.722222222222222,0.0555555555555556
1598,NUDC2_MOUSE,LT-Ctrl,-0.418437323450159,0.0945894336359528,-4.42372162899931,3.0,0.0214522214440862,0.30916160287420574,,0.222222222222222,0.0
1599,NUDC3_MOUSE,LT-Ctrl,-0.12520825468336,0.467380628357794,-0.267893547756347,4.0,0.802028361315821,1.0,,0.506944444444444,0.284722222222222
1600,NUMA1_MOUSE,LT-Ctrl,-1.15729765685604,0.172041547781305,-6.72684983238564,5.0,0.0011003869574901,0.14813198167394676,,0.541062801932367,0.429951690821256
1601,NUP35_MOUSE,LT-Ctrl,0.287306134000857,0.234977496295374,1.22269637957034,6.0,0.267288627809122,0.8058842996831619,,0.472222222222222,0.361111111111111
1602,NUP37_MOUSE,LT-Ctrl,-0.726328906357594,0.0615004354021628,-11.8101425072521,1.0,0.053776223715984,0.4248512349675119,,0.444444444444444,0.0
1603,NUP54_MOUSE,LT-Ctrl,-0.309043329048648,0.363256074902028,-0.850758873425581,2.0,0.484510736565959,1.0,,0.314814814814815,0.0925925925925926
1604,NUP62_MOUSE,LT-Ctrl,0.508042901201915,0.64066881090582,0.792988346792801,3.0,0.485710885528179,1.0,,0.636363636363636,0.303030303030303
1605,NUP85_MOUSE,LT-Ctrl,0.407545746394221,0.0097503363735116,41.7981217039223,1.0,0.0152279175413828,0.2662771648831399,,0.527777777777778,0.0833333333333333
1606,NUP88_MOUSE,LT-Ctrl,0.174313188170771,0.694435187906932,0.25101433683993,1.0,0.84343412267106,1.0,,0.388888888888889,0.0555555555555556
1607,NVL_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,,
1608,NXP20_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.688888888888889,0.0222222222222222
1609,OARD1_MOUSE,LT-Ctrl,-1.24162024831141,0.129156769637056,-9.61328044825285,0.0,,1.0,,0.555555555555556,0.0
1610,OAT_MOUSE,LT-Ctrl,-0.0770276062165696,0.487532957622878,-0.157994664795878,2.0,0.888971633767469,1.0,,0.466666666666667,0.133333333333333
1611,OBSCN_MOUSE,LT-Ctrl,2.63714369993337,0.872827802818546,3.02137912130832,7.0,0.0193485994854876,0.29852814361906804,,0.599803343166175,0.599803343166175
1612,OCTC_MOUSE,LT-Ctrl,-1.0423445044753,0.384318866624274,-2.71218666320208,3.0,0.073029425709076,0.48861657805854775,,0.244444444444444,0.133333333333333
1613,ODB2_MOUSE,LT-Ctrl,0.602091859571544,0.391867470049154,1.53646808063966,3.0,0.222010375683572,0.7491308567403623,,0.691358024691358,0.358024691358025
1614,ODBA_MOUSE,LT-Ctrl,,,,,,1.0,completeMissing,,
1615,ODBB_MOUSE,LT-Ctrl,-0.280977530213866,0.270187228745617,-1.03993638603255,4.0,0.35709574620752,0.9240326030368918,,0.666666666666667,0.333333333333333
1616,ODO1_MOUSE,LT-Ctrl,0.755090598471185,0.289104702641038,2.6118239917001,7.0,0.0348208145551767,0.3662151821590915,,0.60233918128655,0.60233918128655
1617,ODPB_MOUSE,LT-Ctrl,,,,,,1.0,,,
1618,OFUT1_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.777777777777778,0.0
1619,OGA_MOUSE,LT-Ctrl,0.390654279126235,0.259488677298871,1.50547716837868,4.0,0.206658346505943,0.7315085542375098,,0.567901234567901,0.234567901234568
1620,OGFR_MOUSE,LT-Ctrl,-0.780852362319304,0.196856515872225,-3.96660663661313,5.0,0.0106722358785971,0.2521837529739304,,0.544444444444445,0.322222222222222
1621,OGT1_MOUSE,LT-Ctrl,-0.34062683903867,0.104297055692599,-3.26592957755797,3.0,0.0469209370426904,0.39884055393942325,,0.604938271604938,0.160493827160494
1622,OLA1_MOUSE,LT-Ctrl,0.105013976198729,0.0941303779880081,1.11562259116932,3.0,0.345899130097535,0.9143963757001938,,0.444444444444444,0.0
1623,OLFL3_MOUSE,LT-Ctrl,0.368074519193153,0.412206250555899,0.89293774341551,2.0,0.466113766597074,1.0,,0.696969696969697,0.252525252525253
1624,OPA1_MOUSE,LT-Ctrl,,,,,,1.0,,,
1625,OPLA_MOUSE,LT-Ctrl,0.722225632867744,0.362441265982201,1.99266943544781,7.0,0.0865499146746569,0.5328950815013962,,0.493055555555556,0.493055555555556
1626,OPTN_MOUSE,LT-Ctrl,1.07695008060794,0.420047404353352,2.5638774801284,4.0,0.062381488877215,0.44997624711024686,,0.555555555555556,0.333333333333333
1627,OSBL2_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.694444444444444,0.0277777777777778
1628,OSBL3_MOUSE,LT-Ctrl,-0.256600087846094,0.469329627903042,-0.546737458260581,6.0,0.604280933638785,1.0,,0.502415458937198,0.391304347826087
1629,OSBL3_MOUSE;OSBL6_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.666666666666667,0.0
1630,OSBL6_MOUSE,LT-Ctrl,0.249162048653244,0.389703705970193,0.639362789822433,7.0,0.542935459265099,1.0,,0.655555555555556,0.655555555555556
1631,OSBL8_MOUSE,LT-Ctrl,-0.814568290613686,0.72481797720139,-1.12382462388534,3.0,0.34290021526522,0.9130954824733872,,0.4,0.0666666666666667
1632,OSBP1_MOUSE,LT-Ctrl,-0.648278860323238,0.0293269362380148,-22.1052364645889,0.0,,1.0,,0.666666666666667,0.0
1633,OSCP1_MOUSE,LT-Ctrl,,,,,,1.0,,,
1634,OSGEP_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.533333333333333,0.0888888888888889
1635,OSTC_MOUSE,LT-Ctrl,-1.38593331253791,0.370470920385377,-3.74100431714373,1.0,0.166285693133101,0.6820050275981572,,0.733333333333333,0.0666666666666667
1636,OSTF1_MOUSE,LT-Ctrl,-0.586815620428167,0.0003205215624353,-1830.81480063145,0.0,,1.0,,0.583333333333333,0.0277777777777778
1637,OXR1_MOUSE,LT-Ctrl,1.21252807716331,0.617484185637126,1.96365851201876,3.0,0.144336183083205,0.6440516301737382,,0.37037037037037,0.037037037037037
1638,OXSM_MOUSE,LT-Ctrl,-0.457704578799802,0.296291689181703,-1.54477697320464,1.0,0.365741152199726,0.9313679110921601,,0.511111111111111,0.0666666666666667
1639,OXSR1_MOUSE;STK39_MOUSE,LT-Ctrl,0.794369818114485,0.0011781788623224,674.23533346082,0.0,,1.0,,0.62962962962963,0.0740740740740741
1640,P2RX7_MOUSE,LT-Ctrl,0.0220494304247701,0.322646198185634,0.068339346779112,7.0,0.9474266341946,1.0,,0.555555555555556,0.555555555555556
1641,P4HA1_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.666666666666667,0.0
1642,P4HA2_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.648148148148148,0.0925925925925926
1643,P4HTM_MOUSE,LT-Ctrl,-0.576174260695817,0.576111483921806,-1.00010896636461,2.0,0.422607791922115,0.9968526622374644,,0.511111111111111,0.0666666666666667
1644,P4K2A_MOUSE,LT-Ctrl,-1.09448435971965,0.553955686298639,-1.97576157586297,4.0,0.119379292445447,0.6002246419959432,,0.541666666666667,0.319444444444444
1645,P5CS_MOUSE,LT-Ctrl,-1.31633019772083,0.409017461075494,-3.21827384645045,5.0,0.0235108231433876,0.3245629189219745,,0.414529914529915,0.303418803418803
1646,P66B_MOUSE,LT-Ctrl,0.41636419340834,0.311469181382438,1.3367749308626,1.0,0.408878074596892,0.9795880072653849,,0.4,0.177777777777778
1647,PA24A_MOUSE,LT-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.777777777777778,0.0
1648,PACN1_MOUSE,LT-Ctrl,-0.670018821349544,0.467604365803148,-1.43287546128602,2.0,0.288273614324081,0.8372191692947378,,0.585858585858586,0.252525252525253
1649,PACS1_MOUSE,LT-Ctrl,-0.575966883167302,0.166406750511425,-3.46119902826754,1.0,0.179054626905453,0.6942281363324909,,0.527777777777778,0.0833333333333333
1650,PADI2_MOUSE,LT-Ctrl,0.919931401497438,0.442914903458819,2.07699355861248,2.0,0.173417468502711,0.687099321454182,,0.527777777777778,0.0833333333333333
1651,PAF1_MOUSE,LT-Ctrl,-1.7341636767133,0.358532756892732,-4.83683469187766,1.0,0.129790443558268,0.6176860520692372,,0.422222222222222,0.0888888888888889
1652,PAFA_MOUSE,LT-Ctrl,0.0935468024767686,0.38746848402939,0.241430739098959,3.0,0.82478241162136,1.0,,0.277777777777778,0.0555555555555556
1653,PAIP1_MOUSE,LT-Ctrl,0.623458455654645,0.417270985539744,1.49413325455206,1.0,0.375486398261305,0.9408370552787872,,0.711111111111111,0.0444444444444444
1654,PAK1_MOUSE,LT-Ctrl,0.722892455813046,0.0810224045310423,8.92213036625051,2.0,0.0123302572725152,0.25394040636153703,,0.407407407407407,0.0740740740740741
1655,PAK2_MOUSE,LT-Ctrl,-0.627136770434105,0.409393286990743,-1.53186871979239,3.0,0.223072037805006,0.7491308567403623,,0.25,0.0277777777777778
1656,PALD_MOUSE,LT-Ctrl,-0.832070537370096,0.183924541246982,-4.52397777767326,2.0,0.0455482869623003,0.39870830804705026,,0.416666666666667,0.0833333333333333
1657,PALLD_MOUSE,LT-Ctrl,0.0866990233975365,0.0140546275181104,6.16871726310913,0.0,,1.0,,0.622222222222222,0.0666666666666667
1658,PALM_MOUSE,LT-Ctrl,inf,,,,,1.0,oneConditionMissing,0.777777777777778,0.0
