specie	ProteinName	LT	Ctrl	p	q	log2(A,B)
MOUSE	LNEBL_MOUSE	21.006567682083162	21.424858878378586	0.8195511183055724	0.7575197158532712	-0.41829119629542433
MOUSE	LNP_MOUSE	22.32005836398859	23.491405948587015	0.004575136522327595	0.024329701736438527	-1.1713475845984256
MOUSE	LONM_MOUSE	23.051791037097185	23.566701271361172	0.031134839643998245	0.0758385986363493	-0.5149102342639864
MOUSE	LPIN1_MOUSE	20.815724325540177	20.844036495318385	0.18064056759369157	0.25562708777214005	-0.028312169778207164
MOUSE	LPPRC_MOUSE	22.8576811922882	23.584260779417615	0.04641388631938584	0.09901379406332428	-0.7265795871294145
MOUSE	LPP_MOUSE	22.83867845394209	23.773518619869545	0.07954526829823774	0.14208279865900375	-0.9348401659274543
MOUSE	LRC20_MOUSE	20.422589011836468	21.025201208039167	0.2546512652663627	0.32946335596103415	-0.6026121962026991
MOUSE	LRC47_MOUSE	22.915434461741274	23.51022351442646	0.05966968432483099	0.11646121826017318	-0.5947890526851864
MOUSE	LRC57_MOUSE	23.615505377933445	23.69739933835988	0.10851946211812939	0.1789993988261141	-0.08189396042643438
MOUSE	LRC59_MOUSE	23.912217401746737	24.877666934461075	0.0099372391737879	0.03779641890976888	-0.965449532714338
MOUSE	LRC8A_MOUSE	20.66167225569716	20.930716177017207	0.693333944867901	0.6743775462233941	-0.26904392132004773
MOUSE	LRC8C_MOUSE	23.221915320169817	22.62532407659023		1.0	0.5965912435795886
MOUSE	LRCH3_MOUSE	19.954312121317884	21.113030725101215	0.0015646578382286977	0.014359661259801893	-1.1587186037833312
MOUSE	LRP1_MOUSE	22.645718549935463	23.710338867228227	0.0008387965202089724	0.010945696331345888	-1.0646203172927642
MOUSE	LRRF2_MOUSE	20.95452948554216	21.44221553966504	0.68294394196469	0.6672371140035337	-0.4876860541228787
MOUSE	LRSM1_MOUSE	23.630134290869172	23.83984509726671	0.6234515792352002	0.62445601239849	-0.20971080639753836
MOUSE	LS14A_MOUSE	19.886072455193926	21.37910184620878		1.0	-1.4930293910148542
MOUSE	LSS_MOUSE	21.702857372510703	23.295815097820565	0.002331861243677806	0.01703870382701449	-1.5929577253098621
MOUSE	LST8_MOUSE	20.917951126394033	21.0995445112989	0.5293096702122582	0.5558880425907112	-0.18159338490486832
MOUSE	LTBP4_MOUSE	22.33188911625079	23.373893674267517	0.051115839724226626	0.10492495179156577	-1.0420045580167283
MOUSE	LTMD1_MOUSE	20.042509364418045	20.625252614393293	0.5860394610246855	0.5965289936571179	-0.5827432499752483
MOUSE	LTOR1_MOUSE	21.505739491324427	22.553839647125827	0.02255268044299145	0.061993238654512464	-1.0481001558014
MOUSE	LTOR2_MOUSE	22.51608900790912	23.52013797254325	0.0008355649907494001	0.010945696331345888	-1.00404896463413
MOUSE	LTOR5_MOUSE	22.282995286151838	23.46999557007384	0.00043874300300302194	0.009528519272497241	-1.1870002839220035
MOUSE	LUM_MOUSE	28.505010730614256	28.685199212857164	0.3524239635906421	0.41535043953115053	-0.18018848224290807
MOUSE	LUZP1_MOUSE	20.203372605683423	21.433259972982988	0.04523093295263966	0.09739555507616973	-1.2298873672995647
MOUSE	LXN_MOUSE	25.156392721559577	25.721983007653062	0.1260777435318213	0.1974103911610895	-0.5655902860934852
MOUSE	LYAG_MOUSE	22.350415410813643	23.49278073870752	0.0020261208028181754	0.016199930335955754	-1.1423653278938772
MOUSE	LYN_MOUSE	19.06128846613718	21.795466926438234		1.0	-2.7341784603010524
MOUSE	LYPA1_MOUSE	23.03358539872671	23.36939774836287	0.8631399615463429	0.7861733319711676	-0.3358123496361607
MOUSE	LYPA2_MOUSE	23.408418952672	23.577859866835258	0.4629266995090644	0.5038405939889329	-0.1694409141632569
MOUSE	LYRIC_MOUSE	22.892017959120448	23.824086628981863	0.04008377855908422	0.08972005045498191	-0.9320686698614153
MOUSE	LYRM4_MOUSE	20.054366103862527	21.018105603532458	0.014312439597241962	0.046980169137547226	-0.9637394996699307
MOUSE	LYZ2_MOUSE	21.313765499995935	24.01313921360022	5.911361845426269e-05	0.004813393787137821	-2.6993737136042846
MOUSE	LZIC_MOUSE	21.88601031673291	22.41004488851482	0.5846494761594772	0.5958377786242162	-0.5240345717819075
MOUSE	LZTL1_MOUSE	21.933718978470008	22.430735432898445	0.5606366921697661	0.5787470807703667	-0.49701645442843656
MOUSE	M2OM_MOUSE	25.019920883128794	25.481823641488443	0.24377959658762116	0.3194003452156582	-0.4619027583596491
MOUSE	M3K20_MOUSE	20.421935605971694	20.482513832894696		1.0	-0.06057822692300263
MOUSE	M4K4_MOUSE	19.548276152282344	21.360672064051798	0.009827800054711153	0.037640320333299275	-1.8123959117694532
MOUSE	MA2C1_MOUSE	21.09265151329074	21.23396896002689	0.38171220344083795	0.43931303258638355	-0.14131744673614932
MOUSE	MAAI_MOUSE	22.630484116886425	22.640038944634615	0.43615344307310566	0.4824528206845325	-0.00955482774818961
MOUSE	MACD1_MOUSE	23.66957861438309	23.32215375000692	0.012594036053442914	0.04317396956702252	0.3474248643761726
MOUSE	MACF1_MOUSE	20.77606137760482	21.32175656069642	0.15567431735728327	0.23019633834988745	-0.5456951830916026
MOUSE	MAGI1_MOUSE	21.195283123284366	21.758197934321686	0.4396501629599413	0.48481275967470605	-0.5629148110373201
MOUSE	MAGI2_MOUSE	21.092140374684025	21.256578775864057	0.6114657820571909	0.6160188125139119	-0.16443840118003195
MOUSE	MAGI3_MOUSE	19.55676588707332	21.04602346596621	0.018573472016386802	0.05515870934860086	-1.489257578892893
MOUSE	MAG_MOUSE	27.270086129898203	27.728928513378406	0.18225940244217126	0.2572088592031235	-0.4588423834802029
MOUSE	MANF_MOUSE	23.26148829323641	24.328176929412734	0.0016984019613643447	0.015052961788469349	-1.0666886361763233
MOUSE	MAOM_MOUSE	22.36996425140534	23.044683142862983	0.0479182105482904	0.101080801830653	-0.6747188914576441
MOUSE	MAOX_MOUSE	24.617079395139193	25.056279865863875	0.25721130716803503	0.3314190715783287	-0.43920047072468194
MOUSE	MAP11_MOUSE	21.796934776886463	22.186883930687934	0.7253725016657788	0.6957872239730456	-0.38994915380147077
MOUSE	MAP1A_MOUSE	25.19511064685295	25.470507515570684	0.900547278721409	0.8088231165798575	-0.27539686871773483
MOUSE	MAP1A_MOUSE;MAP1B_MOUSE	26.448790558812565	26.662396838765464	0.4152176877469145	0.46581460948044473	-0.2136062799528986
MOUSE	MAP1B_MOUSE	27.156964014423117	27.40072443054184	0.6874203115907173	0.6706892564626785	-0.24376041611872168
MOUSE	MAP1S_MOUSE	21.947477575407945	22.521180100046376	0.1697377312575254	0.24493594754300627	-0.5737025246384313
MOUSE	MAP2_MOUSE	22.643819806959453	23.490712392866534	0.007955611952592225	0.03342509156834634	-0.8468925859070815
MOUSE	MAP4_MOUSE	26.557148114334925	27.327385635201235	0.10413088710202895	0.17369539136028916	-0.7702375208663099
MOUSE	MAP6_MOUSE	24.888275999665794	25.322022971729677	0.8501164547785273	0.7786879962235864	-0.4337469720638829
MOUSE	MARC2_MOUSE	23.20370773127121	23.789935011021594	0.2900168872174222	0.36109675977749045	-0.5862272797503856
MOUSE	MARE1_MOUSE	22.52322858650827	23.53108606634293	0.018548456487955722	0.05514197877016529	-1.0078574798346587
MOUSE	MARE2_MOUSE	22.68709417596436	23.119112339130755	0.4893646390262034	0.5237983388374058	-0.4320181631663935
MOUSE	MARE3_MOUSE	23.929653802831655	24.58757202307534	0.4392513941547187	0.48456084204674826	-0.6579182202436833
MOUSE	MARH5_MOUSE	20.169381043675163	21.291342606231918	0.017903668025044412	0.05385857102068949	-1.1219615625567556
MOUSE	MARK2_MOUSE	20.808600926403315	21.591070734258654	0.3224311743738258	0.389853651931102	-0.7824698078553389
MOUSE	MARK3_MOUSE	19.840684278000523	20.45882875611794		1.0	-0.618144478117415
MOUSE	MAST1_MOUSE	20.923531576456902	21.26018191044288	0.9163236970924951	0.8169747285538695	-0.336650333985979
MOUSE	MAT2B_MOUSE	22.477276152096263	23.36503211376322	0.010104817474790405	0.038027098232092924	-0.8877559616669579
MOUSE	MATN2_MOUSE	22.407611822253372	23.685612378118044	0.004155654529348744	0.023078687625548815	-1.278000555864672
MOUSE	MATN3_MOUSE	22.12331660644118	22.79484912320035	0.520778801291677	0.5491586910490077	-0.6715325167591715
MOUSE	MATR3_MOUSE	23.401546826953183	24.28204193630746	0.015960817692018483	0.05051053333263117	-0.8804951093542783
MOUSE	MAVS_MOUSE	21.73131567715714	22.169769822957953		1.0	-0.43845414580081155
MOUSE	MB12B_MOUSE	21.3430867150157	22.00713990216938	0.050816611355595655	0.10484022492142983	-0.6640531871536801
MOUSE	MBL2_MOUSE	21.943901705572415	21.37891857165149	0.015256790252683079	0.04906404102040221	0.5649831339209257
MOUSE	MBLC2_MOUSE	20.80559939389345	21.458492629235906	0.1353319108635038	0.20789581194858375	-0.6528932353424572
MOUSE	MBNL1_MOUSE;MBNL2_MOUSE	23.311716266068792	24.39083744797396	0.028202150725098404	0.07132080160935761	-1.079121181905169
MOUSE	MBP_MOUSE	30.509649085198156	30.740399590106215	0.6941667721688185	0.6747262519634273	-0.23075050490805893
MOUSE	MCA3_MOUSE	22.203165514199245	23.159458182513838	0.004788223201853462	0.024813529960532262	-0.9562926683145925
MOUSE	MCAT_MOUSE	21.38860479672572	21.945497867055366	0.11792899842654335	0.190281535793862	-0.5568930703296466
MOUSE	MCCA_MOUSE	22.57553177424789	23.135197033998598	0.06781099433217992	0.12709101552235236	-0.5596652597507088
MOUSE	MCCB_MOUSE	21.696059892992988	22.052183601410032	0.8518101172717591	0.7794864693104328	-0.3561237084170443
MOUSE	MCEE_MOUSE	20.784786768855728	21.5426427839403	0.12832453532950197	0.2000475976895779	-0.7578560150845703
MOUSE	MCES_MOUSE	22.145333724898876	22.534539314523517	0.7608940710765746	0.7179982611906937	-0.38920558962464114
MOUSE	MCPT4_MOUSE	23.07857567627374	21.795715498578634	0.0038556297138046115	0.02234088306015373	1.282860177695106
MOUSE	MCRI1_MOUSE	21.40114363171647	22.63132728567964	0.004783274308262153	0.024813529960532262	-1.23018365396317
MOUSE	MCTS1_MOUSE	22.86546253652452	23.2723143056631	0.620033560292554	0.6224462574074089	-0.40685176913858
MOUSE	MCU_MOUSE	20.33567144179396	21.073872381519546	0.05892017511343716	0.11539702646136617	-0.7382009397255871
MOUSE	MD1L1_MOUSE	19.36827648504195	19.967170629631962		1.0	-0.5988941445900124
MOUSE	MDHC_MOUSE	28.87992407823391	28.664122476924202	0.0001558818758879457	0.007795098270381771	0.21580160130970683
MOUSE	MDHM_MOUSE	28.716508392148164	28.970336596178793	0.5710097663769478	0.5862643950624541	-0.2538282040306292
MOUSE	MDR1A_MOUSE	23.26299828066456	23.52934349928548	0.7746250216289376	0.7280573812468354	-0.26634521862091987
MOUSE	MECP2_MOUSE	21.325267501000145	22.627900592718163	0.03592807610669304	0.08328333117188493	-1.3026330917180182
MOUSE	MECR_MOUSE	22.469223215267743	23.08645523091611	0.03262487103766624	0.0779693548570088	-0.6172320156483657
MOUSE	MEP50_MOUSE	22.514386676767185	22.80436230738116	0.9123982527449944	0.8147515256314125	-0.28997563061397713
MOUSE	MESD_MOUSE	21.4380794762649	22.422075733248793	0.00032040253469938125	0.00841202268698495	-0.9839962569838931
MOUSE	METH_MOUSE	21.652881675847738	21.454689662454868	0.07053502207488599	0.13010220877440112	0.19819201339286963
MOUSE	METK2_MOUSE	23.587318133821853	24.26122302995161	0.013780799644695252	0.04569552167355756	-0.6739048961297556
MOUSE	MFAP5_MOUSE	22.86689756991834	23.296086864523392	0.7073597868730133	0.6847425085464521	-0.4291892946050524
MOUSE	MFF_MOUSE	21.116329321691627	21.928037821067363	0.24218101739835915	0.3181080898446364	-0.8117084993757366
MOUSE	MFN2_MOUSE	21.3875194991449	22.361035519912832	0.03532624851307219	0.0823101019574052	-0.9735160207679314
MOUSE	MFR1L_MOUSE	20.83973054470157	22.020155433161523	0.021305031427807375	0.060072751159364994	-1.180424888459953
MOUSE	MGDP1_MOUSE	23.67656985286051	24.231440199968592	0.051291881796177906	0.1050939632608219	-0.554870347108082
MOUSE	MGLL_MOUSE	21.180465362467398	22.566525060020858	0.001328943856932815	0.013391687382876345	-1.3860596975534598
MOUSE	MGN2_MOUSE;MGN_MOUSE	21.62187819209745	22.863964720345724		1.0	-1.2420865282482723
MOUSE	MGST3_MOUSE	22.361903948492337	23.424897649012788		1.0	-1.062993700520451
MOUSE	MIC13_MOUSE	21.952446785634173	22.46767317558673	0.25178720268749527	0.32703532718832456	-0.5152263899525558
MOUSE	MIC19_MOUSE	23.07201344740813	23.39743269499046	0.9736442245650496	0.8502286221325768	-0.32541924758233165
MOUSE	MIC25_MOUSE	21.43703929211663	21.888349470527523	0.4264926995928918	0.4743485423693853	-0.4513101784108926
MOUSE	MIC26_MOUSE	24.388752511529113	24.738651687366758	0.7865933305348314	0.7359026189268804	-0.3498991758376455
MOUSE	MIC27_MOUSE	21.319732964748628	22.30208340035179	0.026640817319093145	0.06860383026889157	-0.9823504356031627
MOUSE	MIC60_MOUSE	25.524048011796182	26.005481220521922	0.17515927173611553	0.2504644591777027	-0.4814332087257398
MOUSE	MICA1_MOUSE	23.069757988873523	23.524965160339956	0.36671159910542805	0.4270588132403541	-0.45520717146643364
MOUSE	MICU3_MOUSE	21.10665388794233	21.91038878157069	0.013460042352467724	0.04505199316952703	-0.8037348936283593
MOUSE	MIF_MOUSE	27.123649264081045	27.266906842382593	0.2014370254767685	0.27632301356305033	-0.14325757830154728
MOUSE	MIME_MOUSE	27.616381739701694	27.6772004907448	0.1259118537907845	0.1974026776366088	-0.06081875104310441
MOUSE	MINY1_MOUSE	21.135814442926655	21.432596973645893	0.9350252753385672	0.8277191244164769	-0.29678253071923777
MOUSE	MINY3_MOUSE	21.870441536458817	21.72037124849223	0.06192926379825152	0.1196133570230652	0.15007028796658517
MOUSE	MIRO1_MOUSE	21.118988022842473	21.998568878523358	0.03179639222783869	0.07705418967245857	-0.8795808556808851
MOUSE	MIRO2_MOUSE	21.300664694040453	22.254720295936078	0.01206753221243119	0.042074098265174914	-0.9540556018956252
MOUSE	MITOS_MOUSE	18.379384493134737	18.79555858089548		1.0	-0.41617408776074427
MOUSE	MK01_MOUSE	24.341942720620978	24.68044831818706	0.9063146164341578	0.8111010526746643	-0.33850559756608334
MOUSE	MK03_MOUSE	25.62747634878727	26.03501001220559	0.30555114408449724	0.3749422249941234	-0.4075336634183202
MOUSE	MK09_MOUSE;MK10_MOUSE	21.33330118422071	21.647719747805166	0.9674520657961407	0.8474304504032825	-0.3144185635844572
MOUSE	MK12_MOUSE	20.855367635455547	19.961796062636516	0.03998499351766774	0.08957994422926172	0.893571572819031
MOUSE	MK14_MOUSE	20.895288986287056	22.052366119379453	0.0014315497121655586	0.013682961403634017	-1.1570771330923968
MOUSE	ML12B_MOUSE	25.5415113529528	26.260313534094205	0.01117081157954988	0.04017859555942204	-0.718802181141406
MOUSE	ML12B_MOUSE;MYL9_MOUSE	24.38768836637094	24.739837064580573	0.8832108945267818	0.7986537592704628	-0.352148698209632
MOUSE	MLEC_MOUSE	24.250526664788293	25.193343561475885	0.007219947172121204	0.03160146178082173	-0.9428168966875923
MOUSE	MLIP_MOUSE	21.927973014245318	22.69615560382923	0.13031120812072025	0.2019275626535913	-0.7681825895839118
MOUSE	MLP3A_MOUSE	23.48695695095191	23.888158010765682	0.806432038340524	0.7502205969401978	-0.4012010598137721
MOUSE	MLP3B_MOUSE	23.5311447570318	23.738314225563	0.7347683879416327	0.7007832596795	-0.20716946853119822
MOUSE	MLRS_MOUSE	29.640021967408853	29.00625115267611	0.059683233459620594	0.11646121826017318	0.6337708147327419
MOUSE	MLRV_MOUSE	24.759151205207083	23.806508001909116		1.0	0.952643203297967
MOUSE	MMAB_MOUSE	21.01604821906624	21.12107770349294	0.4329566197003607	0.47966261820456974	-0.10502948442670146
MOUSE	MMSA_MOUSE	25.693476801348	25.86150153393463	0.057721190685780376	0.11388237868105469	-0.16802473258662687
MOUSE	MOCS3_MOUSE	19.155469743577328	20.35472526529284		1.0	-1.1992555217155108
MOUSE	MOES_MOUSE	24.885871898893082	25.43158625707551	0.2215398081347096	0.29660560231546124	-0.5457143581824262
MOUSE	MOGS_MOUSE	22.2092279670825	23.266629451676987	0.012742454570864063	0.04353756425626284	-1.057401484594486
MOUSE	MON2_MOUSE	20.208045169518638	21.685797377632785	0.008019635316729971	0.03350379608119286	-1.477752208114147
MOUSE	MOT1_MOUSE	22.96420015789923	23.548256697210164	0.11510846332836346	0.18734941305059866	-0.5840565393109323
MOUSE	MP2K1_MOUSE	22.55169056444772	22.959342436247262	0.6785556852282657	0.6638616794115113	-0.40765187179954054
MOUSE	MP2K2_MOUSE	21.271966220369777	21.70284546390132	0.6576473718277629	0.6479962362253079	-0.4308792435315425
MOUSE	MP2K4_MOUSE	22.957347125204137	22.902021562536618	0.17645312703194546	0.25176230963259405	0.055325562667519534
MOUSE	MP2K6_MOUSE	21.567857188891043	22.900699875878963	0.008781531184185214	0.035620349237122186	-1.3328426869879202
MOUSE	MPC2_MOUSE	22.523394250802767	23.363762296272263	0.0008171500829355535	0.010945696331345888	-0.8403680454694964
MOUSE	MPCP_MOUSE	25.807384863107462	26.30276391585373	0.15181190998280947	0.22601208726837826	-0.49537905274626937
MOUSE	MPDZ_MOUSE	20.088025667797915	21.392538116992522	0.007822118624311094	0.033314587810711734	-1.3045124491946076
MOUSE	MPI_MOUSE	24.348665561036018	24.129900165056515	0.004876170808921689	0.025041229841511182	0.21876539597950284
MOUSE	MPP2_MOUSE	19.841314108813147	20.6240635108008	0.20049302256155352	0.2752935403604795	-0.7827494019876511
MOUSE	MPP5_MOUSE	20.05424315164753	20.971375901135588	0.17627453378228114	0.25176001137232845	-0.9171327494880579
MOUSE	MPP6_MOUSE	25.163227609942	25.491954880989447	0.9428264466763843	0.8330333593780826	-0.32872727104744826
MOUSE	MPPB_MOUSE	21.75401900021914	22.446697928373727	0.12465840731364264	0.19666582889519182	-0.6926789281545851
MOUSE	MPRD_MOUSE	22.510663767106006	23.14342299460489	0.21089271169691995	0.28621432854865625	-0.6327592274988838
MOUSE	MPRIP_MOUSE	22.266991094716627	23.02963080464698	0.015776804114593476	0.050086539167208156	-0.7626397099303546
MOUSE	MRC1_MOUSE	21.525980988968065	22.72390383062601	0.017615342431764068	0.05341248650514182	-1.1979228416579453
MOUSE	MRCKA_MOUSE	21.299115726460293	21.698043377777086	0.7459299009288313	0.7092885287292942	-0.398927651316793
MOUSE	MRCKB_MOUSE	21.646265355607376	22.36260060837087	0.11262615961717702	0.18393655014928648	-0.7163352527634927
MOUSE	MSI2H_MOUSE	21.41588277208188	21.993713316194054	0.21199148720622174	0.28720079370550367	-0.5778305441121745
MOUSE	MSPD2_MOUSE	19.051440862250868	21.158500141620223		1.0	-2.1070592793693557
MOUSE	MSRA_MOUSE	21.57996975214812	22.262273514019633	0.0014284639876528408	0.013682961403634017	-0.6823037618715126
MOUSE	MSRB2_MOUSE	20.082136232182293	20.431442462533	0.9182120579312268	0.817889416978578	-0.34930623035070596
MOUSE	MSS4_MOUSE	22.12450534789947	23.565030862389815	3.2891068403691166e-05	0.0040454177082914706	-1.4405255144903464
MOUSE	MTAP2_MOUSE	22.125102496036053	23.18086235120381	0.30731485304260575	0.3760513071486924	-1.0557598551677572
MOUSE	MTAP_MOUSE	23.54564081236414	23.827336989767154	0.8527637640320865	0.7798819731341793	-0.28169617740301334
MOUSE	MTCH1_MOUSE	21.732352443008274	22.563275958423496	0.1488811136694586	0.22246370897503934	-0.8309235154152219
MOUSE	MTCH2_MOUSE	23.351752666954106	24.07618047524188	0.04250089363235514	0.09344375762633488	-0.7244278082877749
MOUSE	MTMR1_MOUSE	23.83783752063317	23.83138402191144	0.41662562005109105	0.46659754483103355	0.006453498721729289
MOUSE	MTMR2_MOUSE	22.886527700797416	23.241509451502434	0.8353745031628221	0.7676562191963293	-0.3549817507050186
MOUSE	MTMR5_MOUSE	20.92737262414607	21.48531980855257	0.1270606377589278	0.19839696692349373	-0.5579471844065012
MOUSE	MTMR6_MOUSE	20.189375691357718	21.099186019138845	0.020886919527753872	0.05936450145433609	-0.9098103277811269
MOUSE	MTMR7_MOUSE	21.20289649116935	21.066314191301796	0.10288973270453318	0.1722920224542658	0.13658229986755543
MOUSE	MTMR9_MOUSE	22.085759305433566	21.99030216805403	0.12901014280131207	0.2010062640064719	0.09545713737953676
MOUSE	MTMRD_MOUSE	22.39749815835131	22.663758376801205	0.7357300654066373	0.7012303057660519	-0.26626021844989367
MOUSE	MTNA_MOUSE	21.68342854962194	22.227536827509184	0.05211963618510556	0.10606710442308327	-0.5441082778872435
MOUSE	MTNB_MOUSE	22.218439567027204	22.902695432702668	0.005805997439323535	0.027658374204379128	-0.684255865675464
MOUSE	MTND_MOUSE	21.421182447733866	21.56290497856801	0.5880938551724559	0.5984060606794522	-0.14172253083414432
MOUSE	MTOR_MOUSE	22.00933681063613	22.52395774600364	0.48427052594727893	0.5197144818893147	-0.5146209353675104
MOUSE	MTPN_MOUSE	24.49981875727758	25.012052642650133	0.35401269518117784	0.41656178637026564	-0.5122338853725523
MOUSE	MTX1_MOUSE	21.181415518873397	22.306677235342306	0.018666281081409924	0.05516978727119364	-1.1252617164689092
MOUSE	MTX2_MOUSE	20.854546206600567	21.580223169146116	0.260280888082158	0.33431438057278745	-0.725676962545549
MOUSE	MUC18_MOUSE	23.14779517724589	23.511748894331678	0.6835061884375989	0.6673336279661862	-0.3639537170857885
MOUSE	MUG1_MOUSE	25.566727290696445	26.58140977429742	0.04764787665682363	0.10071287665131454	-1.014682483600975
MOUSE	MUP3_MOUSE	21.230899807064933	22.479587746234202		1.0	-1.248687939169269
MOUSE	MUTA_MOUSE	22.57654278960702	22.81023194599946	0.5454048111855854	0.5679691911818866	-0.23368915639243681
MOUSE	MVD1_MOUSE	21.787801873666325	23.617633976636593	0.00047798835129091394	0.00975701427445708	-1.8298321029702684
MOUSE	MVP_MOUSE	23.929807579880535	24.645220334745943	0.007893539069160481	0.03336900119769945	-0.7154127548654081
MOUSE	MY18A_MOUSE	22.947688202210113	23.76810771209793	0.0024483350130296406	0.017589851229910226	-0.8204195098878166
MOUSE	MYADM_MOUSE	22.0188741040419	22.662945052419097	0.10956051568003489	0.18027918387570196	-0.6440709483771982
MOUSE	MYBPH_MOUSE	23.749492433721432	23.543916632146487	0.2219980048783301	0.2970545039737672	0.2055758015749447
MOUSE	MYDGF_MOUSE	20.183384803942573	21.451455428412128	0.0065260216981393735	0.02961198232548405	-1.268070624469555
MOUSE	MYEF2_MOUSE	23.264422191101477	23.95386428649059	0.1599209186526583	0.23452549153202387	-0.6894420953891114
MOUSE	MYG1_MOUSE	22.63519748565027	23.02960689341909	0.34944593487448755	0.41331754880687527	-0.39440940776881916
MOUSE	MYG_MOUSE	27.168853457434803	26.23222511385595	0.01015077214441924	0.03814957539554888	0.9366283435788532
MOUSE	MYH10_MOUSE	23.686681791075305	23.71155876025094	0.11038810675120582	0.18119546160591238	-0.024876969175636532
MOUSE	MYH10_MOUSE;MYH11_MOUSE	23.960589018005294	24.546096357392933	0.3384027740390869	0.4035059880440661	-0.5855073393876395
MOUSE	MYH10_MOUSE;MYH9_MOUSE	24.264094352709105	24.79919985609194	0.3057496262048502	0.3749423169442757	-0.5351055033828338
MOUSE	MYH11_MOUSE	21.93674972573454	23.01601930155569	0.11822753737541748	0.190281535793862	-1.0792695758211508
MOUSE	MYH11_MOUSE;MYH14_MOUSE;MYH9_MOUSE	23.987211869379344	24.92353018611965	0.009610258025663615	0.03718656873714645	-0.9363183167403051
MOUSE	MYH11_MOUSE;MYH9_MOUSE	23.120546818433077	24.12214019642737	0.07751243409751006	0.13939635084936694	-1.0015933779942934
MOUSE	MYH14_MOUSE	23.905792324515023	24.335213387359154	0.33245542303813014	0.39942774862948466	-0.4294210628441313
MOUSE	MYH1_MOUSE	27.4760942762913	27.136734001073343	0.24793347530543483	0.32312305121777146	0.3393602752179561
MOUSE	MYH1_MOUSE;MYH3_MOUSE;MYH4_MOUSE	25.549820911660266	24.851378534282315	0.09370136254946053	0.16059215539454927	0.6984423773779511
MOUSE	MYH1_MOUSE;MYH3_MOUSE;MYH4_MOUSE;MYH7_MOUSE;MYH8_MOUSE	29.1039976281784	28.20464185400916	0.017195462946492164	0.052660462317978725	0.8993557741692406
MOUSE	MYH1_MOUSE;MYH3_MOUSE;MYH4_MOUSE;MYH8_MOUSE	28.250311754360315	27.898706172474515	0.1418507863653881	0.21500768541294865	0.35160558188579927
MOUSE	MYH1_MOUSE;MYH4_MOUSE	29.277293475636835	28.557382763021383	0.03178627076908851	0.07705418967245857	0.7199107126154516
MOUSE	MYH1_MOUSE;MYH4_MOUSE;MYH7B_MOUSE;MYH7_MOUSE;MYH8_MOUSE	26.94788322058384	26.429191869507143	0.03822993129744553	0.08701217275816375	0.5186913510766971
MOUSE	MYH1_MOUSE;MYH4_MOUSE;MYH7_MOUSE	28.96621083763384	28.129936488172795	0.021110973431600122	0.05970308701074637	0.8362743494610463
MOUSE	MYH1_MOUSE;MYH4_MOUSE;MYH7_MOUSE;MYH8_MOUSE	29.293300860916457	28.523976175375445	0.028325741749144574	0.07139113991288507	0.7693246855410116
MOUSE	MYH1_MOUSE;MYH4_MOUSE;MYH8_MOUSE	30.011251110597343	29.361432099617534	0.0276411160773275	0.0702768030931101	0.6498190109798081
MOUSE	MYH1_MOUSE;MYH7_MOUSE	21.63581832049754	21.446101173687882		1.0	0.1897171468096559
MOUSE	MYH1_MOUSE;MYH7_MOUSE;MYH8_MOUSE	26.058218960091246	25.826332121438178		1.0	0.23188683865306814
MOUSE	MYH1_MOUSE;MYH8_MOUSE	28.06947424290965	27.51555176396069	0.17825747441591364	0.2531939409936305	0.5539224789489587
MOUSE	MYH4_MOUSE	30.170299964065965	29.25277982137667	0.010785759432897175	0.039427926490085176	0.9175201426892947
MOUSE	MYH4_MOUSE;MYH7_MOUSE	20.291620007144367	19.219645888432908	0.050790840860006514	0.10484022492142983	1.0719741187114593
MOUSE	MYH4_MOUSE;MYH7_MOUSE;MYH8_MOUSE	27.469955927668117	26.731973152736536	0.03769285452889738	0.08638906952023322	0.7379827749315808
MOUSE	MYH4_MOUSE;MYH8_MOUSE	28.207711177261654	27.180092826950727	0.005242712040742355	0.026039975857745024	1.0276183503109273
MOUSE	MYH7_MOUSE	25.96455642806702	25.108427481890622	0.23019778723949294	0.3060121968443068	0.8561289461763977
MOUSE	MYH8_MOUSE	24.362600215446545	23.807688752942042	0.13313742910630805	0.2053006407601625	0.5549114625045029
MOUSE	MYH9_MOUSE	25.51520049720766	26.21900413723609	0.049088291715913335	0.1026656501482344	-0.7038036400284327
MOUSE	MYL1_MOUSE	29.3507492987999	29.3752246399383	0.5571119957642552	0.5757352326446212	-0.02447534113839822
MOUSE	MYL1_MOUSE;MYL3_MOUSE	29.16815005230433	28.468074949102412	0.02644422471292346	0.06839504863569207	0.7000751032019181
MOUSE	MYL3_MOUSE	26.153475748112815	25.405807169527346	0.1766815911733255	0.2518658117286828	0.7476685785854684
MOUSE	MYL6B_MOUSE	22.935904024301067	22.617356770926268		1.0	0.31854725337479906
MOUSE	MYL6_MOUSE	26.23642386504371	26.82186166144593	0.1736528408028476	0.24914127752856602	-0.5854377964022177
MOUSE	MYL9_MOUSE	23.020812678895535	23.9628017157835	0.062011343864951544	0.11969063430365504	-0.9419890368879642
MOUSE	MYLK2_MOUSE	20.931456962798137	23.3115454483559	0.002268646745145339	0.016992258440429335	-2.3800884855577635
MOUSE	MYLK_MOUSE	21.28447416665248	21.848678150911923	0.5550255805509157	0.5739960691610211	-0.5642039842594428
