"","logFC","se","df","t","pval","adjPval"
"RT27_MOUSE",0.174825516231315,0.2008264116681,8.62031806280596,0.870530498350209,0.407598367910915,0.545561778435912
"RT28_MOUSE",NA,NA,NA,NA,NA,NA
"RT29_MOUSE",0.12975942240249,0.189637366719733,9.01032270703217,0.684250285937911,0.511030873402015,0.635822132860478
"RT30_MOUSE",-0.917602325425958,0.292747311516272,8.96329919801481,-3.13445175866271,0.0120950599518891,0.0465646970339454
"RT31_MOUSE",-1.36957348575022,0.296952818677036,5.98047459671082,-4.61209121318278,0.00367597733603413,0.0219728910656351
"RT35_MOUSE",-0.495238342357392,0.239547836099487,8.81141128207882,-2.06738808590913,0.0693152775352302,0.155502881815123
"RT36_MOUSE",0.0876555832989217,0.168212692604359,8.34823105268193,0.521099697899075,0.61583496874716,0.72439764504978
"RT4I1_MOUSE",0.318347487916361,0.227426441370133,9.10834527793515,1.39978221528892,0.194704630715114,0.32534911838836
"RTCA_MOUSE",0.147814039126086,0.187672401017056,8.00609570841296,0.787617349834259,0.453604911257774,0.586008076224214
"RTCB_MOUSE",-0.178436465717975,0.11480642712217,8.32178914151192,-1.55423759967806,0.157280790599069,0.280295997894978
"RTF1_MOUSE",-1.45978363540188,0.331241477620756,4.29246427476054,-4.4070073768757,0.00991587981901806,0.0409427106986122
"RTKN_MOUSE",-0.306260694807651,0.160930741902622,8.83779136278369,-1.90305898790281,0.0900482214354762,0.187447609947337
"RTN1_MOUSE",-0.9395424714507,0.317561613691685,8.09390453507529,-2.9586147410212,0.0179512242345143,0.060629284585409
"RTN2_MOUSE",1.12670702123713,0.584066579735791,8.88663268407288,1.92907291793139,0.0862131822282479,0.181764220179714
"RTN3_MOUSE",0.11079630314594,0.294931830496289,8.7756441192951,0.37566749902681,0.716083671309275,0.800281583584859
"RTN4_MOUSE",-1.19616314195345,0.469524106304839,7.885791692777,-2.5476075155486,0.0346962745785075,0.0952599501812908
"RTRAF_MOUSE",-0.221130350673032,0.129743093954792,8.67703733173622,-1.70437087580232,0.123761336194066,0.236181597562825
"RU17_MOUSE",-0.34730835262947,0.123150183019194,9.29246427476054,-2.82020167664175,0.0194397675618988,0.0642023902373238
"RU1C_MOUSE",-0.661707802782992,0.139331492316611,8.8470622005216,-4.74916181389457,0.00109612437666395,0.0119123624469606
"RU2A_MOUSE",-1.0270420444637,0.196984760083961,9.02438588866859,-5.2138147338197,0.000548923489286293,0.00853283787759901
"RU2B_MOUSE",-2.72673322921885,1.00360144739098,7.29246427476054,-2.71694828291391,0.0287524605113554,0.0841229964286221
"RUFY1_MOUSE",-0.659420323308169,0.301546156969366,8.94129703687339,-2.1867973047163,0.0567370242736517,0.135221823468788
"RUFY2_MOUSE",0.137301675175641,0.298489023771072,8.85664517759456,0.459989025529279,0.656607658478995,0.754908853251284
"RUFY3_MOUSE",0.39218622069238,0.180238569251355,8.02170620398615,2.17592839491224,0.0611596587866512,0.142347688020273
"RUN3A_MOUSE",-0.153681639638993,0.1981013748512,8.4670030049817,-0.775772706042188,0.459001961675306,0.590339901626088
"RUSF1_MOUSE",-0.821681597276481,0.370350518900354,7.95525085245201,-2.21865923049391,0.0574859460829657,0.136257692281145
"RUVB1_MOUSE",-0.280991635077541,0.123236877630612,9.29246427476054,-2.280093755051,0.047678073724886,0.119861219606738
"RUVB2_MOUSE",-0.3262869362261,0.121250084211529,9.29246427476054,-2.6910244091614,0.0240892362142932,0.0747055575921323
"RUXE_MOUSE",-0.646105522296745,0.380866248376057,8.43380751131516,-1.69641055108353,0.126303064687059,0.239689341620607
"RUXG_MOUSE",-0.476968128516649,0.121069727185365,8.9002407327538,-3.93961512597103,0.00348320338755598,0.0214428947060809
"RWDD1_MOUSE",-0.244043610691604,0.329510811454347,8.13741824141907,-0.740623986249435,0.479744230659593,0.608484105323298
"RYR1_MOUSE",2.18585691208263,0.548068931307834,9.04766688735685,3.98828831049884,0.00313255143181156,0.0202702005133098
"RYR2_MOUSE",-0.868838430671598,0.283919968170047,7.21402311061857,-3.06015260663606,0.0176539736880656,0.0600189475041978
"S100B_MOUSE",0.188055987728926,0.182784690141862,9.13318963544797,1.02883883536949,0.330030765162945,0.472363961303147
"S10A1_MOUSE",0.520393344166717,0.145086528000041,8.69944630012112,3.58677922299285,0.00620165678088726,0.0303964040987167
