,Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
1302,LUM_MOUSE,ST-LT,-0.148018529333286,0.0014953444327929,-98.98624429746,0.0,,1.0,,0.592592592592593,0.037037037037037
1303,LUZP1_MOUSE,ST-LT,0.589787124530125,0.303716844625049,1.94189797163948,6.0,0.100177942138663,0.759543494957323,,0.679738562091503,0.568627450980392
1304,LY6C1_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.62962962962963,0.0740740740740741
1305,LY6C2_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.944444444444444,0.0555555555555556
1306,LYAG_MOUSE,ST-LT,0.0617221814505466,0.130572113568439,0.472705693150898,1.0,0.71888479961849,1.0,,0.740740740740741,0.185185185185185
1307,LYNX1_MOUSE,ST-LT,-0.191395920440619,0.22483525497739,-0.851271836615954,0.0,,1.0,,0.777777777777778,0.0
1308,LYPL1_MOUSE,ST-LT,,,,,,1.0,,,
1309,LYRIC_MOUSE,ST-LT,-1.16386584548321,0.254068908352704,-4.58090623142089,1.0,0.136825978335544,0.8323461441120689,,0.740740740740741,0.0740740740740741
1310,LYRM4_MOUSE,ST-LT,-0.385013515747319,0.875762707159766,-0.439632234393694,1.0,0.73631290630387,1.0,,0.666666666666667,0.0
1311,LYRM9_MOUSE,ST-LT,1.66385310860936,,,0.0,,1.0,,0.777777777777778,0.0
1312,LYVE1_MOUSE,ST-LT,,,,,,1.0,,,
1313,LYZ1_MOUSE,ST-LT,-0.0656589334349317,0.423193850318111,-0.155150963052928,3.0,0.886553447899397,1.0,,0.311111111111111,0.2
1314,LZTL1_MOUSE,ST-LT,-0.17797841799819,0.24547226124187,-0.725044928081808,0.0,,1.0,,0.777777777777778,0.0
1315,M3K2_MOUSE,ST-LT,0.0329471200165755,0.331764391754768,0.0993087891148041,2.0,0.929950580364247,1.0,,0.314814814814815,0.0925925925925926
1316,M3K20_MOUSE,ST-LT,,,,,,1.0,,,
1317,M3K4_MOUSE,ST-LT,0.509387105868313,0.280393219835842,1.81668838556987,3.0,0.166871502617741,0.8641038608918331,,0.652777777777778,0.208333333333333
1318,M3K5_MOUSE,ST-LT,-0.17473799963519,0.220294054220545,-0.793203430993436,3.0,0.485602835144481,1.0,,0.407407407407407,0.185185185185185
1319,MA1A2_MOUSE,ST-LT,0.612220947559601,0.294681209012502,2.07757036701186,3.0,0.129302452317192,0.8174758607094574,,0.7,0.255555555555556
1320,MA1B1_MOUSE,ST-LT,-inf,,,,,1.0,oneConditionMissing,0.8,0.0222222222222222
1321,MA2A1_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.755555555555556,0.0888888888888889
1322,MA2A2_MOUSE,ST-LT,0.349521186068145,0.279622291531775,1.24997611654444,3.0,0.299937058777832,0.9999315400701602,,0.222222222222222,0.0
1323,MA2B1_MOUSE,ST-LT,0.920658136228097,0.273859062325372,3.36179540092876,7.0,0.012054699792877,0.496990371797293,,0.544444444444445,0.544444444444444
1324,MA7D2_MOUSE,ST-LT,-1.77557329313022,0.449811072946718,-3.94737568708217,1.0,0.157953648521995,0.8607131380242476,,0.722222222222222,0.166666666666667
1325,MACF1_MOUSE,ST-LT,0.376269623643961,0.19126055703536,1.96731427261501,7.0,0.0898461079077193,0.7150888674629915,,0.648148148148148,0.648148148148148
1326,MADD_MOUSE,ST-LT,-0.0175333815947983,0.268096716608078,-0.0653994641061935,3.0,0.951970149744623,1.0,,0.527777777777778,0.194444444444444
1327,MAG_MOUSE,ST-LT,0.321180893490333,0.320971536590188,1.00065226001772,0.0,,1.0,,0.587301587301587,0.142857142857143
1328,MAGD1_MOUSE,ST-LT,-inf,,,,,1.0,oneConditionMissing,0.911111111111111,0.0222222222222222
1329,MAGI1_MOUSE,ST-LT,0.325725188171109,0.444620381685655,0.73259167053074,5.0,0.496690621793838,1.0,,0.344444444444444,0.233333333333333
1330,MAGI2_MOUSE,ST-LT,0.768203615006511,0.540313793113257,1.42177309703713,1.0,0.390228068676223,1.0,,0.765432098765432,0.209876543209877
1331,MAGT1_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.740740740740741,0.0740740740740741
1332,MAIP1_MOUSE,ST-LT,-0.200237395940292,0.506748106078505,-0.395141873326057,0.0,,1.0,,0.666666666666667,0.0
1333,MAN1_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.888888888888889,0.0
1334,MAOM_MOUSE,ST-LT,0.772086029882891,0.0638085738500181,12.1000358305716,1.0,0.0524937530052589,0.6391700980083296,,0.694444444444444,0.0277777777777778
1335,MAOX_MOUSE,ST-LT,-inf,,,,,1.0,oneConditionMissing,0.555555555555556,0.0
1336,MAP11_MOUSE,ST-LT,-0.525863686837501,0.420782831315221,-1.24972705087286,7.0,0.2515617871048,0.9491840800326825,,0.282828282828283,0.282828282828283
1337,MAP1A_MOUSE,ST-LT,-0.253284319490136,0.520372369005185,-0.486736680455091,6.0,0.64371339965627,1.0,,0.614197530864198,0.503086419753086
1338,MAP1B_MOUSE,ST-LT,0.855899357161948,0.40744544407611,2.10064775445634,7.0,0.0738005751937494,0.6681789617588799,,0.552552552552553,0.552552552552553
1339,MAP1S_MOUSE,ST-LT,-0.826145001761317,0.360638821716485,-2.29078222313733,0.0,,1.0,,0.759259259259259,0.0925925925925926
1340,MAP2_MOUSE,ST-LT,-0.102044404770346,0.240009365621609,-0.425168428348857,3.0,0.699367618080364,1.0,,0.537037037037037,0.0925925925925926
1341,MAP4_MOUSE,ST-LT,-0.237840428799612,0.345181396826252,-0.689030263468484,1.0,0.615910916291328,1.0,,0.688888888888889,0.244444444444444
1342,MAP6_MOUSE,ST-LT,-0.561689554649631,0.34855459460638,-1.611482285247,6.0,0.158200869178973,0.8607131380242476,,0.555555555555556,0.444444444444444
1343,MARE2_MOUSE,ST-LT,-0.625837434609527,0.565008184184614,-1.10766083063504,3.0,0.348835034030907,1.0,,0.462962962962963,0.0185185185185185
1344,MARH5_MOUSE,ST-LT,0.50194900154456,0.14017122821848,3.58097027417204,3.0,0.0372607436459877,0.5821010003007616,,0.444444444444444,0.0
1345,MARK1_MOUSE,ST-LT,0.242507478973033,0.13162718144846,1.84238146182587,1.0,0.316578188864858,1.0,,0.511111111111111,0.0666666666666667
1346,MARK3_MOUSE,ST-LT,0.669999799995525,0.205834813157803,3.25503635520523,3.0,0.0473088294112827,0.6237368635998162,,0.571428571428571,0.238095238095238
1347,MAST1_MOUSE,ST-LT,0.160774317403003,0.132672120641975,1.21181689585609,2.0,0.349321971483972,1.0,,0.472222222222222,0.0277777777777778
1348,MATN2_MOUSE,ST-LT,0.113861603301819,0.389831107022954,0.292079316531081,4.0,0.784748614103424,1.0,,0.756944444444444,0.423611111111111
1349,MATN3_MOUSE,ST-LT,3.56929620392592,0.564334383437155,6.32478953734245,0.0,,1.0,,0.611111111111111,0.166666666666667
1350,MATR3_MOUSE,ST-LT,-inf,,,,,1.0,oneConditionMissing,0.916666666666667,0.0277777777777778
1351,MBD2_MOUSE,ST-LT,0.238357132594594,0.149158652653826,1.59801076473776,0.0,,1.0,,0.777777777777778,0.0
1352,MBD3_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.555555555555556,0.0
1353,MBL1_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.638888888888889,0.0833333333333333
1354,MBOA2_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.796296296296296,0.0185185185185185
1355,MCAT_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.666666666666667,0.0
1356,MCCA_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.933333333333333,0.0444444444444444
1357,MCFD2_MOUSE,ST-LT,-0.468666343364344,0.456908356896467,-1.02573379604554,3.0,0.380497696211052,1.0,,0.533333333333333,0.0888888888888889
1358,MCM2_MOUSE,ST-LT,,,,,,1.0,completeMissing,,
1359,MCM3_MOUSE,ST-LT,,,,,,1.0,completeMissing,,
1360,MCM7_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.944444444444444,0.0555555555555556
1361,MCPT4_MOUSE,ST-LT,-0.578331331778397,0.257715755609466,-2.24406664781016,2.0,0.153985270467863,0.8586045600082131,,0.177777777777778,0.0666666666666667
1362,MCU_MOUSE,ST-LT,,,,,,1.0,,,
1363,MD1L1_MOUSE,ST-LT,0.2622600529986,0.4610532444474,0.568828125942231,1.0,0.67075070542197,1.0,,0.444444444444444,0.0
1364,MDHM_MOUSE,ST-LT,0.743621340944706,0.682522213396709,1.08951961760178,3.0,0.355616723996769,1.0,,0.555555555555556,0.111111111111111
1365,MDR1A_MOUSE,ST-LT,-0.891738890708942,0.275511645620894,-3.23666496455827,4.0,0.0317741649166439,0.5796397312979089,,0.509259259259259,0.287037037037037
1366,MEA1_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.925925925925926,0.037037037037037
1367,MECP2_MOUSE,ST-LT,0.293187151886968,0.148709132212178,1.97154772894948,2.0,0.187430979054904,0.8846758222213353,,0.828282828282828,0.272727272727273
1368,MED30_MOUSE,ST-LT,0.396964681393915,0.427868129225132,0.927773428960033,3.0,0.421958443766841,1.0,,0.555555555555556,0.111111111111111
1369,MEMO1_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.655555555555556,0.211111111111111
1370,MERTK_MOUSE,ST-LT,-0.369706889802119,0.321772744787704,-1.14896894094011,2.0,0.369433682138993,1.0,,0.222222222222222,0.0
1371,METH_MOUSE,ST-LT,0.117524414226914,0.354463787469287,0.331555488547887,7.0,0.749930314212221,1.0,,0.607638888888889,0.607638888888889
1372,MFGM_MOUSE,ST-LT,1.05408076644686,0.524443168854269,2.00990465515962,4.0,0.114811435047754,0.7813203191394718,,0.368055555555556,0.145833333333333
1373,MFN1_MOUSE,ST-LT,0.631556661026063,0.149438497359961,4.22619788196074,2.0,0.0516863066708466,0.6391700980083296,,0.488888888888889,0.0444444444444444
1374,MFN2_MOUSE,ST-LT,0.995807173995678,0.198165738432369,5.02512281826927,6.0,0.0023918607533404,0.43687359246201984,,0.548611111111111,0.4375
1375,MFS10_MOUSE,ST-LT,0.7559798088758,0.582865893349633,1.29700470983353,6.0,0.242268829018144,0.9398520594507767,,0.37037037037037,0.37037037037037
1376,MGAT3_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.688888888888889,0.0222222222222222
1377,MGLL_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.722222222222222,0.0555555555555556
1378,MGST3_MOUSE,ST-LT,1.84698773751803,0.004817938777855,383.356414989633,0.0,,1.0,,0.666666666666667,0.0
1379,MICA1_MOUSE,ST-LT,0.679737366796466,0.419410695018143,1.62069631239867,5.0,0.166008818377021,0.8641038608918331,,0.580246913580247,0.469135802469136
1380,MICA3_MOUSE,ST-LT,-0.0698463812200509,0.582509772104182,-0.119905939033,3.0,0.912136929402251,1.0,,0.636363636363636,0.191919191919192
1381,MIF_MOUSE,ST-LT,-0.992362506445156,1.06639531756092,-0.930576578969705,1.0,0.522882949786577,1.0,,0.722222222222222,0.0555555555555556
1382,MIGA2_MOUSE,ST-LT,-0.5824575037708,0.548267979408827,-1.06235914852959,0.0,,1.0,,0.9,0.122222222222222
1383,MILK2_MOUSE,ST-LT,,,,,,1.0,completeMissing,,
1384,MIME_MOUSE,ST-LT,,,,,,1.0,,,
1385,MINK1_MOUSE,ST-LT,0.00438207961625,0.104252119413753,0.0420334823012911,1.0,0.973256396972447,1.0,,0.714285714285714,0.158730158730159
1386,MINT_MOUSE,ST-LT,0.401709905346798,0.372631311642514,1.07803583004367,2.0,0.393764744305352,1.0,,0.555555555555556,0.0
1387,MINY2_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.888888888888889,0.0
1388,MINY3_MOUSE,ST-LT,0.03537603457837,0.15913429970499,0.22230301477401,1.0,0.860742012586529,1.0,,0.422222222222222,0.0888888888888889
1389,MIPEP_MOUSE,ST-LT,,,,,,1.0,,,
1390,MITOS_MOUSE,ST-LT,0.837970779669246,0.516368136475973,1.62281659241815,6.0,0.155755021622524,0.8607131380242476,,0.562091503267974,0.450980392156863
1391,MK03_MOUSE,ST-LT,0.911471637092135,0.668816362071793,1.3628130063515,0.0,,1.0,,0.688888888888889,0.0222222222222222
1392,MK10_MOUSE,ST-LT,0.424595854309469,0.063328267600992,6.7046813436409,0.0,,1.0,,0.666666666666667,0.0
1393,MK12_MOUSE,ST-LT,-0.483099268013228,0.226104099995285,-2.13662321038541,6.0,0.0765062951553768,0.6737757347803873,,0.237373737373737,0.237373737373737
1394,MK14_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.656565656565657,0.212121212121212
1395,MKLN1_MOUSE,ST-LT,,,,,,1.0,,,
1396,MLEC_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.844444444444444,0.0666666666666667
1397,MLIP_MOUSE,ST-LT,-0.0444128185631516,0.280683823975753,-0.158230773452011,3.0,0.884326071331302,1.0,,0.619047619047619,0.285714285714286
1398,MLP3A_MOUSE,ST-LT,-0.40812497116886,0.520381059416467,-0.784280987525784,3.0,0.49010220359849,1.0,,0.592592592592593,0.148148148148148
1399,MLRV_MOUSE,ST-LT,-1.33573028896014,0.82090019065081,-1.62715309872345,3.0,0.202183530442211,0.8899052353590178,,0.262626262626263,0.151515151515152
1400,MMAB_MOUSE,ST-LT,0.60556204631182,0.411952645171151,1.46997974988176,3.0,0.237914669674724,0.9391755442302067,,0.296296296296296,0.0740740740740741
1401,MMP2_MOUSE,ST-LT,0.181580819348087,0.369999866058663,0.490759148867631,3.0,0.657252483666994,1.0,,0.533333333333333,0.0888888888888889
1402,MMP8_MOUSE,ST-LT,,,,,,1.0,completeMissing,,
1403,MMP9_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.916666666666667,0.0277777777777778
1404,MMRN2_MOUSE,ST-LT,-0.493204976520776,0.455161839510449,-1.08358156090424,0.0,,1.0,,0.62962962962963,0.0740740740740741
1405,MMS19_MOUSE,ST-LT,0.699703353442686,0.553287889458652,1.2646279934435,2.0,0.333416229765789,1.0,,0.416666666666667,0.0833333333333333
1406,MMSA_MOUSE,ST-LT,-0.271418176756976,0.459399177286855,-0.590811194656316,7.0,0.573220030850742,1.0,,0.547008547008547,0.547008547008547
1407,MND1_MOUSE,ST-LT,,,,,,1.0,,,
1408,MNDAL_MOUSE,ST-LT,,,,,,1.0,completeMissing,,
1409,MOB3B_MOUSE,ST-LT,0.788229927851141,0.577318403819458,1.36532963895889,3.0,0.265515552356792,0.9694853210518416,,0.377777777777778,0.0444444444444444
1410,MOC2A_MOUSE,ST-LT,-0.367185721416369,,,0.0,,1.0,,0.777777777777778,0.0
1411,MOC2B_MOUSE,ST-LT,-inf,,,,,1.0,oneConditionMissing,0.694444444444444,0.0277777777777778
1412,MOCS3_MOUSE,ST-LT,1.36977231299298,0.454925498099715,3.01098161944033,0.0,,1.0,,0.6,0.0444444444444444
1413,MOG_MOUSE,ST-LT,3.65727842314112,0.832981768459011,4.39058639891599,1.0,0.142564568957868,0.8404482947190114,,0.518518518518519,0.0740740740740741
1414,MON2_MOUSE,ST-LT,0.568793862408919,0.271657208513681,2.09379263492018,6.0,0.0811714156502656,0.6810322606734324,,0.61437908496732,0.503267973856209
1415,MOT1_MOUSE,ST-LT,-0.0069439963178699,0.298964595363083,-0.0232268182439352,2.0,0.983578373970571,1.0,,0.555555555555556,0.111111111111111
1416,MP2K2_MOUSE,ST-LT,-0.4245238559819,0.493437101962758,-0.860340364138124,5.0,0.428916240715103,1.0,,0.555555555555556,0.333333333333333
1417,MP2K5_MOUSE,ST-LT,,,,,,1.0,,,
1418,MP2K7_MOUSE,ST-LT,-0.822425327352886,0.622545762535638,-1.32106806735482,5.0,0.243704596239487,0.9398520594507767,,0.45679012345679,0.345679012345679
1419,MPC2_MOUSE,ST-LT,0.452617037756815,0.141362875850531,3.20180977525801,0.0,,1.0,,0.703703703703704,0.037037037037037
1420,MPCP_MOUSE,ST-LT,-0.861611392712229,0.318523428582449,-2.70501732493189,1.0,0.225427961136194,0.9150724975584654,,0.592592592592593,0.037037037037037
1421,MPDZ_MOUSE,ST-LT,0.876588149111724,0.330112866627161,2.65541951777896,2.0,0.117369775344021,0.7851864908947181,,0.666666666666667,0.111111111111111
1422,MPP2_MOUSE,ST-LT,-0.428741555712083,0.356012905307453,-1.20428655624667,3.0,0.314826862332772,1.0,,0.444444444444444,0.111111111111111
1423,MPP5_MOUSE,ST-LT,0.0225244864358097,0.214354918306203,0.105080334119667,3.0,0.922943815131964,1.0,,0.580246913580247,0.246913580246914
1424,MPP7_MOUSE,ST-LT,,,,,,1.0,completeMissing,,
1425,MPPA_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.888888888888889,0.0
1426,MPRI_MOUSE,ST-LT,0.473360797349301,0.652779094991188,0.725146992269553,2.0,0.543728555204698,1.0,,0.654320987654321,0.209876543209877
1427,MPRIP_MOUSE,ST-LT,1.01831284293855,0.623602539840422,1.63295172466606,5.0,0.163407413935531,0.8636267504236711,,0.709401709401709,0.487179487179487
1428,MRC1_MOUSE,ST-LT,0.684097539603215,0.330557059716672,2.06952935807685,4.0,0.107287343915544,0.7630616233146436,,0.611111111111111,0.388888888888889
1429,MRC2_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.75,0.0833333333333333
1430,MRCKA_MOUSE,ST-LT,-0.196591415514655,0.242235289921756,-0.811572151927805,2.0,0.502266806216993,1.0,,0.518518518518519,0.0740740740740741
1431,MRCKB_MOUSE,ST-LT,0.57217707964332,0.268971778304024,2.12727552032086,6.0,0.0775004849689993,0.680079726757697,,0.682539682539683,0.571428571428571
1432,MRP1_MOUSE,ST-LT,0.332735802494307,0.27188240095358,1.22382251049459,2.0,0.345628192947695,1.0,,0.506172839506173,0.283950617283951
1433,MRP5_MOUSE,ST-LT,0.656128144452953,0.325478294739925,2.01588909324118,3.0,0.137199987778126,0.8326658072546609,,0.511111111111111,0.0666666666666667
1434,MSI2H_MOUSE,ST-LT,-inf,,,,,1.0,oneConditionMissing,0.611111111111111,0.0555555555555556
1435,MSPD2_MOUSE,ST-LT,0.755328757924956,0.339291906970049,2.22619149590159,5.0,0.076530350453109,0.6737757347803873,,0.518518518518519,0.296296296296296
1436,MSRA_MOUSE,ST-LT,0.195770920307789,0.149804718700423,1.30684081253334,1.0,0.415815180550771,1.0,,0.416666666666667,0.0833333333333333
1437,MSRB3_MOUSE,ST-LT,0.289565519483364,0.276847490244371,1.04593875576682,3.0,0.37243956014653,1.0,,0.444444444444444,0.0
1438,MSS4_MOUSE,ST-LT,0.328530072894192,0.0900395597272696,3.64873033463637,1.0,0.170295454362573,0.8693969530656679,,0.4,0.0666666666666667
1439,MSTO1_MOUSE,ST-LT,0.907575509795997,0.753704910070384,1.2041523116935,0.0,,1.0,,0.777777777777778,0.0
1440,MTA2_MOUSE,ST-LT,,,,,,1.0,completeMissing,,
1441,MTAP_MOUSE,ST-LT,1.50664819298882,1.7295477518432,0.871122633869556,1.0,0.543779334902698,1.0,,0.755555555555556,0.0888888888888889
1442,MTAP2_MOUSE,ST-LT,-1.09897495663361,0.760912206348131,-1.4442861442688,5.0,0.208266981599216,0.9015292932351601,,0.712250712250712,0.49002849002849
1443,MTCL1_MOUSE,ST-LT,-0.285555498786576,0.551910772610528,-0.517394319802645,2.0,0.656418987606322,1.0,,0.513888888888889,0.180555555555556
1444,MTM1_MOUSE,ST-LT,,,,,,1.0,,,
1445,MTMR1_MOUSE,ST-LT,0.0369325834162119,1.10135391336391,0.0335338014130327,0.0,,1.0,,0.6,0.0444444444444444
1446,MTMR3_MOUSE,ST-LT,-0.126213561616507,0.0893353930214039,-1.41280580235727,3.0,0.252588339782355,0.9491840800326825,,0.583333333333333,0.138888888888889
1447,MTMR6_MOUSE,ST-LT,-0.221129125040915,0.200814596022603,-1.10116061989849,3.0,0.351250228320917,1.0,,0.606060606060606,0.494949494949495
1448,MTMR7_MOUSE,ST-LT,-0.716608581188781,0.256310773225116,-2.79585821607034,6.0,0.0313345329447059,0.5796397312979089,,0.388888888888889,0.388888888888889
1449,MTMRD_MOUSE,ST-LT,0.96732125312278,0.48549114834395,1.99245909306975,5.0,0.102926109826863,0.7614715771069984,,0.511111111111111,0.288888888888889
1450,MTOR_MOUSE,ST-LT,0.601463336393491,0.466160042928317,1.29025073151965,5.0,0.253408305565993,0.9491840800326825,,0.433333333333333,0.211111111111111
1451,MTREX_MOUSE,ST-LT,0.652911064540474,0.550456176246391,1.18612723903424,3.0,0.320952896705474,1.0,,0.555555555555556,0.111111111111111
1452,MTX2_MOUSE,ST-LT,0.448991038597553,0.430831463258621,1.04215006768907,3.0,0.373937961946584,1.0,,0.611111111111111,0.277777777777778
1453,MUG1_MOUSE,ST-LT,1.04033165631632,0.85065842652903,1.22297225757373,4.0,0.288464405494395,0.9961982562936817,,0.555555555555556,0.333333333333333
1454,MUP2_MOUSE,ST-LT,-0.463543348976537,0.652942782179794,-0.709929509334704,2.0,0.551359914857058,1.0,,0.722222222222222,0.166666666666667
1455,MUTA_MOUSE,ST-LT,0.0054395301788168,0.283440647515342,0.0191910730747339,4.0,0.985607799465335,1.0,,0.707070707070707,0.373737373737374
1456,MVD1_MOUSE,ST-LT,2.27154092263033,1.3802198984752,1.64578189688456,0.0,,1.0,,0.805555555555556,0.0277777777777778
1457,MVP_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.666666666666667,0.0
1458,MXRA7_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.888888888888889,0.0
1459,MXRA8_MOUSE,ST-LT,0.925963677299162,0.319956898035103,2.89402629849716,5.0,0.0340267062048931,0.5796397312979089,,0.555555555555556,0.333333333333333
1460,MY18A_MOUSE,ST-LT,0.0179616583641117,0.47869810120389,0.0375218918122706,3.0,0.972426088410552,1.0,,0.5,0.166666666666667
1461,MYCBP_MOUSE,ST-LT,0.386720154868063,0.36004154812773,1.07409868910704,3.0,0.361483080473112,1.0,,0.37037037037037,0.037037037037037
1462,MYG_MOUSE,ST-LT,-1.32978882604833,0.450664311495421,-2.95073027113184,3.0,0.0599893881083173,0.6598982421280234,,0.333333333333333,0.111111111111111
1463,MYH1_MOUSE,ST-LT,0.221545219783638,0.871044948233025,0.254344187671437,5.0,0.809358673398179,1.0,,0.381642512077295,0.381642512077295
1464,MYH1_MOUSE;MYH3_MOUSE;MYH4_MOUSE;MYH7_MOUSE;MYH8_MOUSE,ST-LT,-0.499306015903134,1.05437028896708,-0.473558503239199,1.0,0.718441188072583,1.0,,0.444444444444444,0.0
1465,MYH1_MOUSE;MYH3_MOUSE;MYH4_MOUSE;MYH8_MOUSE,ST-LT,-0.597527011310587,0.831027357248517,-0.719022070812404,3.0,0.524073599543588,1.0,,0.425925925925926,0.0925925925925926
1466,MYH1_MOUSE;MYH3_MOUSE;MYH8_MOUSE,ST-LT,0.4203335028426,0.368065384579904,1.14200769877437,1.0,0.457855983917409,1.0,,0.407407407407407,0.0740740740740741
1467,MYH1_MOUSE;MYH4_MOUSE,ST-LT,-2.04760475730317,0.456280633575373,-4.48759953114453,5.0,0.0064731251871359,0.43687359246201984,,0.455555555555556,0.233333333333333
1468,MYH1_MOUSE;MYH4_MOUSE;MYH7_MOUSE;MYH8_MOUSE,ST-LT,-0.416890994366542,0.791917848667033,-0.526432123064607,6.0,0.617472154568615,1.0,,0.298611111111111,0.1875
1469,MYH1_MOUSE;MYH4_MOUSE;MYH8_MOUSE,ST-LT,0.19631169691848,0.373291472734654,0.52589386915362,3.0,0.635359424992074,1.0,,0.333333333333333,0.222222222222222
1470,MYH1_MOUSE;MYH8_MOUSE,ST-LT,0.545921914868278,0.843874975133083,0.646922744429273,2.0,0.584014145305074,1.0,,0.611111111111111,0.277777777777778
1471,MYH10_MOUSE,ST-LT,-0.267958753118779,0.417550749923082,-0.641739365018839,7.0,0.541478389795053,1.0,,0.515151515151515,0.515151515151515
1472,MYH10_MOUSE;MYH11_MOUSE;MYH14_MOUSE;MYH1_MOUSE;MYH4_MOUSE;MYH7_MOUSE;MYH8_MOUSE;MYH9_MOUSE,ST-LT,-1.10450362879855,0.0175706736178332,-62.8606308910973,1.0,0.0101266256501775,0.496990371797293,,0.466666666666667,0.0222222222222222
1473,MYH10_MOUSE;MYH14_MOUSE,ST-LT,-0.910466306250027,0.171899092117503,-5.29651608414353,3.0,0.013133995885275,0.496990371797293,,0.222222222222222,0.111111111111111
1474,MYH10_MOUSE;MYH9_MOUSE,ST-LT,-0.235278466287494,0.332151616716998,-0.708346593682117,2.0,0.552159433447988,1.0,,0.6,0.0444444444444444
1475,MYH11_MOUSE,ST-LT,1.47642172782937,0.706903496522545,2.08857607168772,7.0,0.0751278112708333,0.6708049353326183,,0.519097222222222,0.519097222222222
1476,MYH14_MOUSE,ST-LT,0.604385217029937,0.341338877783476,1.77063105426075,5.0,0.136836324604648,0.8323461441120689,,0.52046783625731,0.409356725146199
1477,MYH4_MOUSE,ST-LT,0.379857063892761,0.776841503833799,0.488976273819207,4.0,0.650457952358281,1.0,,0.314814814814815,0.203703703703704
1478,MYH4_MOUSE;MYH8_MOUSE,ST-LT,-0.384310149758291,0.494053698689156,-0.777871212740557,3.0,0.493356080812819,1.0,,0.361111111111111,0.138888888888889
1479,MYH7_MOUSE,ST-LT,0.159904065217724,1.00273012392705,0.15946869591539,6.0,0.878532370841185,1.0,,0.333333333333333,0.222222222222222
1480,MYH9_MOUSE,ST-LT,0.0981435085437672,0.458300539770952,0.214146613470752,6.0,0.837524901833036,1.0,,0.652777777777778,0.541666666666667
1481,MYL1_MOUSE,ST-LT,-0.521533331001767,0.909137056833068,-0.573657543801482,2.0,0.624110470550257,1.0,,0.555555555555556,0.0
1482,MYL3_MOUSE,ST-LT,-1.16302047453322,0.41438690804602,-2.80660525695,1.0,0.217901133145156,0.9069926415532449,,0.333333333333333,0.0
1483,MYLK_MOUSE,ST-LT,0.677887456753744,0.465128684741159,1.45741915945473,3.0,0.241057138348282,0.9398520594507767,,0.537037037037037,0.0925925925925926
1484,MYLK2_MOUSE,ST-LT,0.306330563031249,0.492348211967709,0.622182747058173,6.0,0.55671082536707,1.0,,0.314814814814815,0.203703703703704
1485,MYO1A_MOUSE;MYO1B_MOUSE,ST-LT,0.91157899563334,0.122461337316663,7.44381055774496,0.0,,1.0,,0.6,0.0444444444444444
1486,MYO1B_MOUSE,ST-LT,0.731109724354948,0.220872424077331,3.3100996079935,2.0,0.0804129103342044,0.6810322606734324,,0.6,0.0444444444444444
1487,MYO1D_MOUSE,ST-LT,-1.40167035654012,0.356051592409902,-3.93670576517589,5.0,0.010996123565119,0.496990371797293,,0.373737373737374,0.373737373737374
1488,MYO1E_MOUSE,ST-LT,-0.415260724362978,0.46858194531315,-0.886207265381217,3.0,0.440778312916792,1.0,,0.611111111111111,0.277777777777778
1489,MYO5A_MOUSE,ST-LT,0.630467677229943,0.474145592675801,1.32969215989534,7.0,0.22531184168521,0.9150724975584654,,0.361111111111111,0.361111111111111
1490,MYO5B_MOUSE,ST-LT,1.36645935412399,0.0022155767985138,616.751066828546,0.0,,1.0,,0.555555555555556,0.0
1491,MYO6_MOUSE,ST-LT,0.0608224555587015,0.566771624441471,0.107313868471519,6.0,0.918038401106583,1.0,,0.461538461538462,0.35042735042735
1492,MYO7A_MOUSE,ST-LT,inf,,,,,1.0,oneConditionMissing,0.511111111111111,0.0666666666666667
1493,MYOC_MOUSE,ST-LT,-0.588961330127696,0.611597419539194,-0.962988579270734,4.0,0.390086344244533,1.0,,0.381642512077295,0.381642512077295
