specie	ProteinName	LT	ST	p	q	log2(A,B)
MOUSE	MIC60_MOUSE	25.5080332643455	26.04384792415763	0.09307642182558638	0.26384069320322634	-0.5358146598121323
MOUSE	MICA1_MOUSE	22.960874027056573	23.395220667901643	0.6249231286130525	0.768922070043368	-0.4343466408450709
MOUSE	MICU3_MOUSE	20.733722900198188	21.167954238071868	0.7063012837091412	0.8205179115340351	-0.43423133787367973
MOUSE	MIF_MOUSE	27.128568964851723	27.20793340373669	0.09032766865302637	0.2601143220783487	-0.0793644388849657
MOUSE	MIME_MOUSE	27.600452844649194	27.86707192734983	0.7082878652806718	0.821329675684201	-0.26661908270063606
MOUSE	MINY1_MOUSE	20.99538854756918	21.075055378109496	0.32439618904005646	0.5302996080661716	-0.0796668305403152
MOUSE	MINY3_MOUSE	21.897103781003878	21.867643610062164	0.3056666509855849	0.5129382181759446	0.02946017094171438
MOUSE	MIRO1_MOUSE	20.9114285627141	21.76131071777596	0.10170014439674958	0.27706380962530547	-0.8498821550618594
MOUSE	MIRO2_MOUSE	21.079279556861135	22.23302091424684	0.002200448757236065	0.03889801061064469	-1.1537413573857052
MOUSE	MK01_MOUSE	24.30410260574128	24.736350108970377	0.5523707619095214	0.7169357806457116	-0.432247503229096
MOUSE	MK03_MOUSE	25.61419767077448	26.147690272363512	0.013269584494048605	0.09059106533373039	-0.5334926015890318
MOUSE	MK09_MOUSE;MK10_MOUSE	20.817228829084126	21.553007677193527	0.35964805031917163	0.5612836114690043	-0.7357788481094012
MOUSE	MK12_MOUSE	20.681677283510723	20.184004252192015	0.18649438849267908	0.3928281978963515	0.4976730313187083
MOUSE	MK14_MOUSE	20.849981011220176	22.023273367564414	0.00984677160620692	0.0781626120108024	-1.1732923563442377
MOUSE	ML12B_MOUSE	25.385950946623872	25.912638142621727	0.0531475765845106	0.19080155575595067	-0.5266871959978552
MOUSE	ML12B_MOUSE;MYL9_MOUSE	24.377577821331766	24.4409787783422	0.32392493994459126	0.5302996080661716	-0.06340095701043325
MOUSE	MLEC_MOUSE	24.251440320767813	25.215365544594476	0.0003344401770606002	0.017408161454206445	-0.9639252238266636
MOUSE	MLIP_MOUSE	21.65376030993908	22.473954990534942	0.0814035998412126	0.24354569423339187	-0.8201946805958613
MOUSE	MLP3A_MOUSE	23.605604643591498	24.194259056784972	0.3494859775656543	0.5532666363066192	-0.5886544131934741
MOUSE	MLP3B_MOUSE	23.519687437471134	23.975269212349275	0.6996590669707	0.8167813952321248	-0.4555817748781408
MOUSE	MLRS_MOUSE	29.94118979311974	30.212229548194816	0.9135783919877176	0.9394776800983909	-0.27103975507507627
MOUSE	MLRV_MOUSE	24.70046633551813	24.230442002439773		1.0	0.47002433307835645
MOUSE	MMAB_MOUSE	20.527713232156078	20.80326150220063		1.0	-0.2755482700445526
MOUSE	MMS19_MOUSE	20.04902385205768	20.534816910835552	0.5000728674337844	0.6803986878957285	-0.4857930587778725
MOUSE	MMSA_MOUSE	25.655274559925136	26.098408517677267	0.028266265581615383	0.13115228704966528	-0.4431339577521314
MOUSE	MOCS3_MOUSE	19.29091866023559	20.287063396535267	0.08304935358128332	0.24696064317975572	-0.9961447362996765
MOUSE	MOES_MOUSE	24.826344303929105	25.43509858414549	0.12795346767055132	0.31761361949022293	-0.6087542802163846
MOUSE	MOGS_MOUSE	22.077882300171883	22.55608442773226		1.0	-0.47820212756037606
MOUSE	MON2_MOUSE	19.365976071641484	21.501129428742885		1.0	-2.1351533571014016
MOUSE	MOT1_MOUSE	22.953555371773266	23.618423255676216	0.19700953012351174	0.4054582661976567	-0.66486788390295
MOUSE	MP2K1_MOUSE	22.562434517569606	23.256220784355417	0.05066515762313135	0.18409596193499825	-0.6937862667858106
MOUSE	MP2K2_MOUSE	21.24513272715401	21.887425573137516	0.30808640209049076	0.5147691502795733	-0.6422928459835049
MOUSE	MP2K4_MOUSE	23.196633441339337	23.639141949869245	0.5574932791154301	0.720774740168107	-0.4425085085299081
MOUSE	MP2K6_MOUSE	21.464876661691086	23.21866896250589	0.001240894826467096	0.030653272029023702	-1.7537923008148049
MOUSE	MPC2_MOUSE	22.50558293971637	23.462752458072906	0.008566781903592835	0.0743760979841548	-0.9571695183565367
MOUSE	MPCP_MOUSE	25.785615265318178	26.491115446174604	0.011426274356126462	0.08514899067432061	-0.7055001808564256
MOUSE	MPDZ_MOUSE	19.95601624597071	21.21940804201544	0.00010075800632120883	0.010409795706078112	-1.2633917960447327
MOUSE	MPI_MOUSE	24.518230044918948	24.70389906861948	0.19618014196201813	0.4040196054030873	-0.18566902370053384
MOUSE	MPP2_MOUSE	19.79160329568353	19.88974937664201	0.43016022920973085	0.623017688448614	-0.09814608095847888
MOUSE	MPP5_MOUSE	19.80715007454009	20.951781533037586		1.0	-1.1446314584974964
MOUSE	MPP6_MOUSE	25.215856893647942	25.620742187562	0.28108238638070754	0.4927597962252097	-0.4048852939140595
MOUSE	MPPB_MOUSE	21.250520394189284	22.062674517246972		1.0	-0.8121541230576881
MOUSE	MPRD_MOUSE	22.53725727226048	22.915290523014217	0.6906248385173108	0.8125907501263074	-0.37803325075373806
MOUSE	MPRIP_MOUSE	22.086980723682178	22.937269760825775	0.0091544729759236	0.0768553850714555	-0.8502890371435967
MOUSE	MRC1_MOUSE	21.46446249128846	22.39029370649166	0.13018506900406873	0.31998526993151116	-0.9258312152031998
MOUSE	MRCKA_MOUSE	21.241389303804702	21.898204277517657	0.06620500399382008	0.2177579846848444	-0.6568149737129545
MOUSE	MRCKB_MOUSE	21.585450390322823	22.250199900771683	0.14612696259497945	0.3420752177160035	-0.6647495104488605
MOUSE	MSI2H_MOUSE	21.335455054216794	21.686036738437622	0.8946806548178298	0.9302291969248748	-0.3505816842208276
MOUSE	MSPD2_MOUSE	19.22919446079468	20.88616823187984		1.0	-1.656973771085159
MOUSE	MSRA_MOUSE	21.693330690197197	21.912583973100862	0.38434459530918597	0.5848084577661574	-0.21925328290366508
MOUSE	MSRB2_MOUSE	20.12732313084272	19.982194708724947	0.07091608933294441	0.2252054292956647	0.14512842211777155
MOUSE	MSS4_MOUSE	21.990270136314326	22.569594362221874	0.23244176555303467	0.44460076253753517	-0.5793242259075484
MOUSE	MTAP2_MOUSE	22.08094660971388	22.317901296698178	0.9242019865795382	0.9460887652186857	-0.23695468698429778
MOUSE	MTAP_MOUSE	23.535950307952902	23.881251343772185	0.8937963969199596	0.929885705487696	-0.34530103581928273
MOUSE	MTCH1_MOUSE	21.561034445371106	22.061180505224545		1.0	-0.5001460598534386
MOUSE	MTCH2_MOUSE	23.30700981349766	24.15533530152986	0.0070984191774546655	0.06713162626947083	-0.8483254880321986
MOUSE	MTMR2_MOUSE	22.825870264703376	23.457297121987327	0.025521583523739812	0.12585034140037996	-0.6314268572839516
MOUSE	MTMR5_MOUSE	20.89243609045476	21.71211636796755	0.004651507014581901	0.053595125944676796	-0.8196802775127914
MOUSE	MTMR6_MOUSE	20.30316553159194	20.955012364683807	0.26013059551319634	0.47195047526103057	-0.6518468330918665
MOUSE	MTMR7_MOUSE	21.14715688466632	20.942452435884817	0.07192471315547434	0.2273882016411111	0.20470444878150218
MOUSE	MTMR9_MOUSE	21.967500221172294	22.298144255936037	0.9768978655257707	0.9698401460783646	-0.3306440347637434
MOUSE	MTMRD_MOUSE	22.369870470991426	23.026522429421224	0.03418609334438605	0.14534692274448852	-0.6566519584297978
MOUSE	MTNA_MOUSE	22.058749144841332	22.20095546193769	0.3901772175797536	0.5887695807197802	-0.14220631709635612
MOUSE	MTNB_MOUSE	22.226708521479644	22.72580211602441	0.07615278363730335	0.23529097510174693	-0.4990935945447674
MOUSE	MTND_MOUSE	21.62008824032278	21.41367749037864	0.013179951070295818	0.09017777002006516	0.20641074994414055
MOUSE	MTOR_MOUSE	21.495532528614525	21.92482953474192	0.4815040809331127	0.6660651941528978	-0.4292970061273955
MOUSE	MTPN_MOUSE	24.65514933713496	25.014384255018847	0.8271882207756517	0.8936150598503959	-0.3592349178838852
MOUSE	MTX1_MOUSE	21.464847312264872	22.397962503336558	0.04134191717124278	0.16303940662893868	-0.9331151910716855
MOUSE	MTX2_MOUSE	21.104557164717004	21.852960084989736	0.07436473430960616	0.23188066747835925	-0.7484029202727314
MOUSE	MUC18_MOUSE	23.019869061999888	23.581799408689477	0.08926464990047708	0.25885749899975397	-0.5619303466895893
MOUSE	MUG1_MOUSE	25.584059079690146	26.64435370711625	0.025621223306877907	0.12585034140037996	-1.060294627426103
MOUSE	MUP2_MOUSE	20.540676064280706	21.911309934843597		1.0	-1.3706338705628909
MOUSE	MUTA_MOUSE	22.516232240925934	22.9402313801527	0.34715468736473937	0.5530515659022681	-0.42399913922676546
MOUSE	MVD1_MOUSE	22.01521477761158	23.31969685609261	0.002170795285652872	0.03889801061064469	-1.3044820784810298
MOUSE	MVP_MOUSE	23.916121160721822	24.56496567850762	0.005595554306556893	0.059191506069192	-0.6488445177857969
MOUSE	MY18A_MOUSE	22.948683411060852	23.718035640431413	0.0025497525132390617	0.039873390961254924	-0.7693522293705612
MOUSE	MYADM_MOUSE	22.055744595661075	22.72582402332953	0.12154675859684745	0.3084974885435933	-0.6700794276684547
MOUSE	MYBPH_MOUSE	23.728328274865284	24.236112563002834	0.7122003837466278	0.8230520963704585	-0.5077842881375503
MOUSE	MYDGF_MOUSE	20.191732765547645	20.93326708788198	0.2427588603509883	0.4556199116337762	-0.7415343223343349
MOUSE	MYEF2_MOUSE	23.2209254991435	23.47493617999282	0.753935656442419	0.8508604209097553	-0.2540106808493192
MOUSE	MYG1_MOUSE	22.657982245155132	22.820864343741228	0.1585391130304273	0.35867388143819706	-0.16288209858609548
MOUSE	MYG_MOUSE	27.15255399916311	26.59048884589184	0.050282421492843184	0.1831346487080005	0.5620651532712699
MOUSE	MYH10_MOUSE	23.65370229848977	23.835341179734726	0.38348577920493826	0.5846497665645375	-0.18163888124495742
MOUSE	MYH10_MOUSE;MYH11_MOUSE	23.95323097619986	24.58792935907225	0.15525677907635294	0.35409110000813726	-0.63469838287239
MOUSE	MYH10_MOUSE;MYH9_MOUSE	24.457467679016435	24.9995564172204	0.21794934773201113	0.4289028292828052	-0.5420887382039652
MOUSE	MYH11_MOUSE	21.894661993536054	22.898363540567686	0.1316528652254395	0.3220605987680911	-1.003701547031632
MOUSE	MYH11_MOUSE;MYH14_MOUSE;MYH9_MOUSE	24.036895106695518	24.86827813488531	0.04141711336669717	0.1631131557108417	-0.8313830281897907
MOUSE	MYH11_MOUSE;MYH9_MOUSE	23.24019811169882	23.67639110734978		1.0	-0.43619299565095915
MOUSE	MYH14_MOUSE	23.879280851731068	24.56520223879011	0.0012640783357650814	0.030653272029023702	-0.685921387059043
MOUSE	MYH1_MOUSE	27.531010351698782	28.26978615684499	0.44489651381625817	0.6388564545437002	-0.7387758051462079
MOUSE	MYH1_MOUSE;MYH3_MOUSE;MYH4_MOUSE	25.573809984939366	25.914649957565807	0.969360661232242	0.9649034571875718	-0.3408399726264406
MOUSE	MYH1_MOUSE;MYH3_MOUSE;MYH4_MOUSE;MYH7_MOUSE;MYH8_MOUSE	29.10399674472631	29.356159134290742	0.8744076261899242	0.9208896039397955	-0.2521623895644325
MOUSE	MYH1_MOUSE;MYH3_MOUSE;MYH4_MOUSE;MYH8_MOUSE	28.783204324545537	29.232014888435664	0.7605731574007366	0.8564906935140064	-0.4488105638901274
MOUSE	MYH1_MOUSE;MYH4_MOUSE	29.198662274557016	29.541861009971473	0.9580068510524974	0.9609350423623672	-0.34319873541445745
MOUSE	MYH1_MOUSE;MYH4_MOUSE;MYH7B_MOUSE;MYH7_MOUSE;MYH8_MOUSE	26.951697414294745	27.32359892448112	0.8872660725475328	0.925936750211496	-0.37190151018637607
MOUSE	MYH1_MOUSE;MYH4_MOUSE;MYH7_MOUSE	28.88842665772015	29.096779837362632	0.798934531194653	0.8786963190743731	-0.2083531796424829
MOUSE	MYH1_MOUSE;MYH4_MOUSE;MYH7_MOUSE;MYH8_MOUSE	29.32331703156909	29.645165988167335	0.9998485687744428	0.9803781626615579	-0.3218489565982452
MOUSE	MYH1_MOUSE;MYH4_MOUSE;MYH8_MOUSE	29.596992312930656	30.162649794626624	0.46238115745027086	0.6496486125775701	-0.5656574816959683
MOUSE	MYH1_MOUSE;MYH7_MOUSE	21.4093220443129	22.442851262756157		1.0	-1.033529218443256
MOUSE	MYH1_MOUSE;MYH7_MOUSE;MYH8_MOUSE	26.056627979408937	26.90571177500237		1.0	-0.8490837955934332
MOUSE	MYH1_MOUSE;MYH8_MOUSE	28.056320444099804	28.85074376063997	0.39772684528883123	0.594383790003732	-0.7944233165401648
MOUSE	MYH4_MOUSE	30.223168290525354	30.36632257558306	0.6634993590732507	0.7973136538331624	-0.14315428505770456
MOUSE	MYH4_MOUSE;MYH7_MOUSE	20.41480399673667	20.285511606264677		1.0	0.12929239047199204
MOUSE	MYH4_MOUSE;MYH7_MOUSE;MYH8_MOUSE	27.838080407770406	28.201163537835754	0.9164410217204622	0.9414843521514779	-0.3630831300653483
MOUSE	MYH4_MOUSE;MYH8_MOUSE	28.28671128589025	28.358430968049543	0.5267160044220511	0.7010861621238914	-0.07171968215929425
MOUSE	MYH7_MOUSE	25.965121664518175	25.838322823809108	0.515178192274427	0.6925040368324059	0.12679884070906766
MOUSE	MYH8_MOUSE	24.404022980786163	24.882858087437548	0.7795185961109262	0.868858599246404	-0.47883510665138473
MOUSE	MYH9_MOUSE	25.474713634761475	25.992295551941623	0.2518782762417641	0.46469213964941697	-0.5175819171801486
MOUSE	MYL1_MOUSE	28.55338614541794	29.896011394553675	0.28427580895187	0.49583828417610487	-1.342625249135736
MOUSE	MYL1_MOUSE;MYL3_MOUSE	29.17850023210809	29.30312674151579	0.6284605043423931	0.7711316686395446	-0.12462650940770104
MOUSE	MYL3_MOUSE	26.20993228415135	25.87220220124756	0.2934089778000202	0.5027113921926973	0.33773008290378925
MOUSE	MYL6B_MOUSE	22.951943525138564	23.6595844019312	0.4850442462327077	0.6680631929805735	-0.7076408767926345
MOUSE	MYL6_MOUSE	26.405709293894073	26.69812221278097	0.8425992889707112	0.902839681920332	-0.292412918886896
MOUSE	MYL9_MOUSE	22.930565307063926	23.595346956789626	0.06890927955669378	0.2217866074950345	-0.6647816497257004
MOUSE	MYLK2_MOUSE	23.28677590184458	23.97265837099157	0.3961156687803211	0.5936840522466262	-0.6858824691469891
MOUSE	MYLK_MOUSE	20.31207195573304	21.058219029131564	0.21070303438452861	0.4207876343045679	-0.7461470733985252
MOUSE	MYO1B_MOUSE	23.22591092166365	23.749898335639706	0.04495780673713117	0.17181780139810654	-0.5239874139760552
MOUSE	MYO1C_MOUSE	24.838968666902613	25.496978694464524	0.07918493868006882	0.24029079478833645	-0.658010027561911
MOUSE	MYO1D_MOUSE	24.103707743515276	24.075049065216863	0.021025575608414684	0.11392938707552709	0.028658678298413065
MOUSE	MYO1E_MOUSE	21.958019743415207	22.468571345597496	0.2627742398892671	0.4746236781240256	-0.5105516021822893
MOUSE	MYO5A_MOUSE	23.48404647306417	23.92304536708716	0.399285337349547	0.5961285320677017	-0.4389988940229905
MOUSE	MYO6_MOUSE	21.439506774316712	22.365606744690663	0.002962116021829247	0.042584957263890895	-0.9260999703739508
MOUSE	MYOC_MOUSE	20.143934121538265	20.17842096051708		1.0	-0.03448683897881466
MOUSE	MYOF_MOUSE	18.549946443756163	19.2516512200048		1.0	-0.7017047762486364
MOUSE	MYOM1_MOUSE	26.465975008207792	26.169404080243712	0.23974796303014342	0.4514493069963808	0.2965709279640798
MOUSE	MYOM3_MOUSE	22.614786665667037	22.997677110427446	0.9326025125144186	0.9483431554555897	-0.38289044476040957
MOUSE	MYOTI_MOUSE	25.858116012981636	25.88936974699681	0.5739751291339175	0.7335031788276067	-0.03125373401517351
MOUSE	MYOZ1_MOUSE	23.119354144120187	25.781343286482183	0.012735552916420473	0.08850669773663075	-2.661989142361996
MOUSE	MYP0_MOUSE	32.488896220056105	32.81324418055758	0.9971520593196431	0.9786629797871753	-0.32434796050147696
MOUSE	MYP2_MOUSE	26.732091464693237	27.43980002104059	0.03454836278220295	0.14635340536623023	-0.7077085563473524
MOUSE	MYPC2_MOUSE	27.78070986885026	27.878887392647613	0.6012639300582328	0.7514452888239789	-0.09817752379735367
MOUSE	MYPR_MOUSE	27.247020378878524	27.507915423661	0.876854350704483	0.921943949564386	-0.26089504478247605
MOUSE	MYPT1_MOUSE	21.934853570098884	22.478539888607187	0.16508769801756298	0.3673582048056647	-0.5436863185083034
MOUSE	MYPT2_MOUSE	20.971703389106736	21.518379356510383		1.0	-0.5466759674036474
MOUSE	NAA10_MOUSE	20.98866573515264	21.364729387703548	0.7134843690127166	0.8238635507163627	-0.3760636525509078
MOUSE	NAA15_MOUSE	22.9454744380346	23.16995037821472	0.5650151930395985	0.7263514556396792	-0.22447594018011685
MOUSE	NAA25_MOUSE	21.593697487872028	21.71416626588387	0.22419560166763328	0.43484472774185434	-0.12046877801184053
MOUSE	NAA50_MOUSE	21.222297857262095	21.4228629459589	0.6401002976251489	0.7795502911090356	-0.20056508869680556
MOUSE	NACAD_MOUSE	22.60663518823317	22.963413067371917	0.9304461227401233	0.9473566986757056	-0.3567778791387468
MOUSE	NACAM_MOUSE	23.91188670632484	24.97958774723037	0.006816358801633104	0.06608749742480653	-1.0677010409055292
MOUSE	NADC_MOUSE	20.933869275134175	20.51639448844983	0.07021782376157946	0.22413621364658276	0.4174747866843447
MOUSE	NAGAB_MOUSE	21.69906235296273	22.025536403599972	0.9853396441848501	0.9755764106135397	-0.3264740506372412
MOUSE	NAGA_MOUSE	22.09734633272141	22.62398170642525	0.26215334226860315	0.474331461649601	-0.5266353737038401
MOUSE	NAGK_MOUSE	22.849645430831764	23.29440246412113	0.4881108871035662	0.670577587876319	-0.4447570332893669
MOUSE	NALD2_MOUSE	21.49426200060286	22.49245712580739	0.018044205904245877	0.10416233065222556	-0.998195125204532
MOUSE	NAMPT_MOUSE	22.495981697108814	23.038480767622886	0.0490135364988572	0.18018558430471582	-0.5424990705140722
MOUSE	NAR3_MOUSE	24.82512412968989	25.133501654139152	0.9177009236380224	0.941600832919756	-0.3083775244492628
MOUSE	NB5R1_MOUSE	22.708684896829	23.0795215679355	0.7881079592082049	0.8720041065414655	-0.37083667110650254
MOUSE	NB5R3_MOUSE	26.02630917041317	26.784079061141085	0.00917601029524873	0.0768553850714555	-0.7577698907279142
MOUSE	NCALD_MOUSE	22.248667826451115	22.26270928377371	0.026922820246393094	0.12893642831825172	-0.014041457322594653
MOUSE	NCAM1_MOUSE	24.84735236271338	25.354263665324925	0.07799921340285533	0.2392930589055933	-0.5069113026115453
MOUSE	NCAM2_MOUSE	21.205214370327127	21.935025929602357	0.10609643915891108	0.28470999885742	-0.7298115592752303
MOUSE	NCBP1_MOUSE	18.9262205531933	19.53431171762747		1.0	-0.6080911644341711
MOUSE	NCDN_MOUSE	24.80788250111212	25.07052061838672	0.6770109015520944	0.8041446561680259	-0.2626381172746015
MOUSE	NCEH1_MOUSE	22.93458491449002	23.30114314054264	0.8601298848437635	0.912988025443893	-0.3665582260526179
MOUSE	NCHL1_MOUSE	23.873197637267687	24.16334937195122	0.8634130294079749	0.9152192063600384	-0.2901517346835334
MOUSE	NCK1_MOUSE	21.271184302260913	22.252618084003682	0.016521822733979674	0.10157453399556592	-0.9814337817427692
MOUSE	NCK2_MOUSE	20.382275158612444	21.427336981820904		1.0	-1.04506182320846
MOUSE	NCKP1_MOUSE	22.776549363591595	23.311997425048034	0.22163292975607443	0.43340000945967666	-0.5354480614564388
MOUSE	NCLN_MOUSE	21.529374312163107	22.15530722122747	0.35169215378055546	0.5550154739404719	-0.6259329090643639
MOUSE	NCPR_MOUSE	22.66792492902567	23.782075317388525	0.00035036878405557013	0.017408161454206445	-1.1141503883628552
MOUSE	NCS1_MOUSE	21.349287348899498	21.442129768700816	0.34311509707961496	0.549818117258864	-0.09284241980131824
MOUSE	NDE1_MOUSE	20.844035745147345	20.933314087652235	0.5321670493039321	0.7037452872461482	-0.08927834250489042
MOUSE	NDEL1_MOUSE	20.814920761282362	21.54582209633561		1.0	-0.7309013350532467
MOUSE	NDKA_MOUSE	25.573770193630313	25.956887557371157	0.5436931565023291	0.7115509257171639	-0.38311736374084404
MOUSE	NDKA_MOUSE;NDKB_MOUSE	26.975222935691097	26.99030463533421	0.007732514291077086	0.07059780915259559	-0.01508169964311179
MOUSE	NDKB_MOUSE	25.515161663410247	25.814780352258047	0.7680304671268331	0.8607104387846092	-0.29961868884780074
MOUSE	NDRG1_MOUSE	27.08285205188836	27.516872667801458	0.4695373587460582	0.6561339448613945	-0.4340206159130986
MOUSE	NDRG2_MOUSE	24.972912173338873	25.804120826846816	0.06625244125472608	0.2177579846848444	-0.831208653507943
MOUSE	NDRG3_MOUSE	22.66653038401362	23.163110906372577	0.1311963756430295	0.3212265136073531	-0.49658052235895767
MOUSE	NDRG4_MOUSE	23.495816649631273	23.98667946216418	0.28070668569114404	0.492658468972688	-0.49086281253290664
MOUSE	NDUA2_MOUSE	24.08267240321721	24.8410322399504	0.028264411282592772	0.13115228704966528	-0.7583598367331916
MOUSE	NDUA3_MOUSE	23.112820630890493	23.94798911543213	0.011415979761740582	0.08514899067432061	-0.8351684845416365
MOUSE	NDUA4_MOUSE	26.406479267469333	27.3030115586595	0.014391005448621237	0.09470090429626504	-0.8965322911901659
MOUSE	NDUA5_MOUSE	24.045907550855212	24.68786637331709	0.07912941300481494	0.24029079478833645	-0.6419588224618771
MOUSE	NDUA6_MOUSE	22.58834117256055	23.072989915437805	0.4496365108968311	0.6416314511121174	-0.4846487428772548
MOUSE	NDUA8_MOUSE	23.693831976027813	24.24447354293086	0.31766299363827216	0.5239908940520337	-0.550641566903046
MOUSE	NDUA9_MOUSE	24.345181380291777	25.05345139932205	0.051797515517329494	0.18787377822289408	-0.7082700190302731
MOUSE	NDUAA_MOUSE	23.33314306349775	24.158945640100246	0.0713061590975924	0.22621238348714906	-0.825802576602495
MOUSE	NDUAB_MOUSE	23.401778638151256	24.229108020380806	0.011808238861301048	0.08644030717145276	-0.82732938222955
MOUSE	NDUAC_MOUSE	23.4966169130388	24.07062461372922	0.21596813375794197	0.4260861189812974	-0.5740077006904194
MOUSE	NDUAD_MOUSE	25.267909925700955	25.921662395033408	0.060142798479775245	0.20529656331282647	-0.6537524693324528
MOUSE	NDUB1_MOUSE	23.12890315062559	23.838727144691372	0.04780395375815897	0.17808378882745218	-0.7098239940657827
MOUSE	NDUB4_MOUSE	22.56194654732508	23.22243518050358	0.10652329966131852	0.2855298897467885	-0.6604886331785025
MOUSE	NDUB5_MOUSE	24.034128054371635	24.676818506601613	0.08471856010590842	0.24957170611754084	-0.6426904522299779
MOUSE	NDUB6_MOUSE	24.114659088920444	24.878776818285626	0.056234915755613	0.19724129843365318	-0.7641177293651822
MOUSE	NDUB7_MOUSE	23.461911123390763	24.03200832895281	0.2165515855210362	0.42669400471008667	-0.5700972055620461
MOUSE	NDUB8_MOUSE	23.628552782055205	24.441806217345558	0.007661215027863819	0.07025299557494996	-0.8132534352903527
MOUSE	NDUB9_MOUSE	23.282861907809192	23.963441291084276	0.049754242293138344	0.1820667341395378	-0.6805793832750844
MOUSE	NDUBA_MOUSE	24.00402427955369	24.860945979363997	0.014090578915613812	0.09413448192446557	-0.8569216998103073
MOUSE	NDUBB_MOUSE	23.32552103561085	23.802402766589516	0.3966678153373088	0.5939371825021463	-0.4768817309786648
MOUSE	NDUC2_MOUSE	23.65303456162485	24.45726538822228	0.019084570814761385	0.10754831334278823	-0.8042308265974292
MOUSE	NDUF2_MOUSE	21.94308549777549	22.324413358750576	0.7529268908530278	0.8508604209097553	-0.3813278609750874
MOUSE	NDUS1_MOUSE	25.8220460677055	26.326196460565043	0.20439195584432177	0.41500194477739955	-0.5041503928595432
MOUSE	NDUS2_MOUSE	24.705350267037907	25.095177995222027	0.4745254918271934	0.6612716203765083	-0.3898277281841196
MOUSE	NDUS3_MOUSE	25.317236929889066	25.92071673735287	0.11325066113952557	0.29553659468873683	-0.6034798074638026
MOUSE	NDUS4_MOUSE	24.20338454900036	24.71149155276569	0.3176190709557667	0.5239908940520337	-0.5081070037653284
MOUSE	NDUS5_MOUSE	23.425795563071784	23.89546310982163	0.1658650113839055	0.36778627307677303	-0.46966754674984657
MOUSE	NDUS6_MOUSE	24.23637855972301	24.759065745611334	0.3240627333283528	0.5302996080661716	-0.5226871858883229
MOUSE	NDUS7_MOUSE	24.294124371968568	24.8439453884067	0.20490144777914918	0.41500194477739955	-0.5498210164381305
MOUSE	NDUS8_MOUSE	24.537976842000496	25.09182726311409	0.1910937962992165	0.3987413326498594	-0.5538504211135944
MOUSE	NDUV1_MOUSE	24.43518465750251	24.969084335478907	0.08126707853005248	0.24354569423339187	-0.5338996779763967
MOUSE	NDUV2_MOUSE	25.684845410041596	26.12197529298785	0.5642422702610729	0.7256588083479755	-0.4371298829462553
MOUSE	NDUV3_MOUSE	21.540325779436976	21.77808713849916	0.6532405332793222	0.7893500682084162	-0.23776135906218343
MOUSE	NEB2_MOUSE	20.65995554687599	21.7183020852673	0.019568053232520175	0.10930853450163384	-1.0583465383913087
MOUSE	NECP2_MOUSE	21.259779366315943	22.19501498609151	0.0024458433719389432	0.03948310592215924	-0.9352356197755682
MOUSE	NED4L_MOUSE	21.99561880358243	22.28715031405741	0.9257034346929376	0.9461834863918094	-0.2915315104749787
MOUSE	NEDD4_MOUSE	23.308167354113206	23.997260353820923	0.014375816480709095	0.09470090429626504	-0.689092999707718
MOUSE	NEDD8_MOUSE	23.87350297118519	24.31790522885727	0.6301903664595572	0.7720446906686593	-0.4444022576720812
MOUSE	NEK1_MOUSE	20.73979631885797	21.386253703646624	0.334543295164762	0.5400512767940326	-0.6464573847886541
MOUSE	NEK7_MOUSE	23.19684017210294	23.65668765895198	0.4616847319118873	0.6492587599296282	-0.4598474868490392
MOUSE	NEK9_MOUSE	21.688170470284444	22.32722752303261	0.12909159658926145	0.3190687943187817	-0.6390570527481678
MOUSE	NEMO_MOUSE	19.996135078329694	20.529175858949195	0.5114644050992323	0.6904423572961617	-0.5330407806195012
MOUSE	NENF_MOUSE	22.284360045128185	22.433994142367098	0.22286568824957162	0.4342653609416281	-0.14963409723891274
MOUSE	NEP_MOUSE	22.668677848761046	23.66441697402696	0.010860416467674027	0.08270579982998005	-0.9957391252659136
MOUSE	NEST_MOUSE	24.434163106277882	25.23223118995851	0.0165497836615365	0.10157453399556592	-0.7980680836806293
MOUSE	NEUA_MOUSE	23.13077854955238	23.203449373587755	0.2083436709158593	0.41848001397785467	-0.07267082403537373
MOUSE	NEUL_MOUSE	21.017107666685813	21.487939613610816	0.09988579280374912	0.2744596574438637	-0.47083194692500285
MOUSE	NEXN_MOUSE	20.537116507412268	21.506019625147484	0.02130947792850465	0.11506541629893266	-0.9689031177352163
MOUSE	NF1_MOUSE	21.671206875664726	22.52837151822526	0.010616654716838834	0.08165194654602151	-0.8571646425605337
MOUSE	NFASC_MOUSE	23.18855101747753	23.844009582770997	0.006776749645850646	0.06608749742480653	-0.6554585652934684
MOUSE	NFH_MOUSE	29.52393341069907	29.717685532262827	0.730118849184761	0.8368946063779038	-0.1937521215637581
MOUSE	NFKB1_MOUSE	18.967725544347715	20.36672667741632		1.0	-1.3990011330686052
MOUSE	NFL_MOUSE	30.313435856112125	30.406849398555128	0.5068284527072988	0.6865763873103078	-0.09341354244300248
MOUSE	NFM_MOUSE	30.921111612511073	30.869429336454978	0.1417099487373541	0.3369126759788931	0.05168227605609488
MOUSE	NFS1_MOUSE	21.783765213940498	21.841802212898553	0.003077852339871911	0.04375978531557487	-0.058036998958055364
