specie	ProteinName	Ctrl	ST	p	q	log2(A,B)
MOUSE	MAP4_MOUSE	27.324725602353173	27.119049580209733	0.21371993003011153	0.37925317693335453	0.2056760221434395
MOUSE	MAP6_MOUSE	25.30566605951241	25.244732172571112	0.7404343010300063	0.8078291588052703	0.06093388694129942
MOUSE	MARC2_MOUSE	23.832634000806465	24.061147789241737	0.19474522958193977	0.3565279693512	-0.22851378843527215
MOUSE	MARE1_MOUSE	23.51622707018852	23.107099025279663	0.04175201597649074	0.15132344819102306	0.4091280449088579
MOUSE	MARE2_MOUSE	23.086589687562913	22.916537788479346	0.25364656082850157	0.419006486382152	0.17005189908356755
MOUSE	MARE3_MOUSE	24.55910490509973	24.517011888260374	0.7987606856589619	0.8407707727111795	0.04209301683935607
MOUSE	MARH5_MOUSE	21.70087484799824	21.614379749418504	0.7223799103046911	0.7985527788708715	0.0864950985797357
MOUSE	MARK2_MOUSE	21.58856855580191	21.226879392367515	0.19066197310343272	0.35123789016120144	0.36168916343439506
MOUSE	MARK3_MOUSE	20.196253915996422	20.1831357657885		1.0	0.013118150207922952
MOUSE	MAST1_MOUSE	21.1568689014277	21.212885907540873	0.7806796907146367	0.8305530850713776	-0.05601700611317284
MOUSE	MAT2B_MOUSE	23.34911192625525	23.00665217807292	0.036096404889020495	0.1399221636374295	0.34245974818233194
MOUSE	MATN2_MOUSE	23.66285247736949	23.29542040795259	0.07309581464316521	0.20343320161134187	0.36743206941689976
MOUSE	MATR3_MOUSE	24.282674118849712	23.803565610995474	0.008826215646090159	0.07763873725156892	0.47910850785423875
MOUSE	MAVS_MOUSE	21.76471449995169	21.904247770364186		1.0	-0.13953327041249608
MOUSE	MB12B_MOUSE	21.951284003410294	21.592174594505394	0.10387516441499584	0.2448782568519483	0.3591094089048994
MOUSE	MBL2_MOUSE	21.144336064111226	22.11498150472487	0.005200373981872522	0.0633345184839284	-0.9706454406136444
MOUSE	MBLC2_MOUSE	21.238572481374742	21.415456044332423	0.06827413284565363	0.1964322126002944	-0.1768835629576806
MOUSE	MBNL1_MOUSE;MBNL2_MOUSE	23.712187054345232	23.650484149757062	0.7964919015331351	0.8398111715494537	0.06170290458817007
MOUSE	MBOA7_MOUSE	21.741310001097617	21.84657348766101	0.4211936376333816	0.5709108267244304	-0.10526348656339479
MOUSE	MBP_MOUSE	30.546968926147034	32.09461480345956	0.11345720286483235	0.2593266458003202	-1.5476458773125223
MOUSE	MCA3_MOUSE	23.087694938458633	22.631311741544476	0.028386833503432986	0.12919349660039267	0.45638319691415674
MOUSE	MCAT_MOUSE	21.97590836071919	22.257128229396546	0.18522233833373675	0.3460228540119174	-0.2812198686773577
MOUSE	MCCA_MOUSE	23.133034106253284	23.329194491331414	0.04736601867349101	0.16087294763761734	-0.19616038507813016
MOUSE	MCCB_MOUSE	22.136853991912112	22.318226962729607	0.20526051250259553	0.36889327180301773	-0.18137297081749537
MOUSE	MCEE_MOUSE	21.56513912109359	21.623991898795754	0.611787418259278	0.7232295053332609	-0.058852777702163905
MOUSE	MCES_MOUSE	21.71788690336495	21.599258529037964	0.634082904656427	0.7395918131541553	0.1186283743269847
MOUSE	MCPT4_MOUSE	21.66467578657073	22.72535654908848		1.0	-1.0606807625177517
MOUSE	MCRI1_MOUSE	22.583535409237598	21.802382386276985	0.0015063615516047817	0.04851769683748447	0.7811530229606127
MOUSE	MCTS1_MOUSE	23.254683273657033	23.282100374669724	0.7605459613879594	0.8198399543575676	-0.027417101012691347
MOUSE	MCU_MOUSE	20.806888233081757	20.948954146299613	0.5925318466504823	0.7099155198119353	-0.14206591321785567
MOUSE	MD1L1_MOUSE	19.59715944717979	19.199128417103555		1.0	0.3980310300762362
MOUSE	MDHC_MOUSE	28.669794055285898	28.931476331575517	0.004435005371877236	0.06187499879126886	-0.26168227628961915
MOUSE	MDHM_MOUSE	28.966369273953507	29.03417648960404	0.45880918973324225	0.6049084478861916	-0.06780721565053227
MOUSE	MDR1A_MOUSE	23.02732092432042	23.520156891738452	0.005685134036096848	0.06494228493556124	-0.4928359674180314
MOUSE	MECP2_MOUSE	22.48436425473282	21.784004358297672	0.09332846684880032	0.23165708023559226	0.700359896435149
MOUSE	MECR_MOUSE	23.060797175030125	23.001121235034805	0.6010125891464729	0.7157420699782889	0.05967593999531928
MOUSE	MEMO1_MOUSE	22.397450419843647	22.14195327733881	0.38355788509997935	0.5413788700863693	0.25549714250483646
MOUSE	MEP50_MOUSE	22.959588827238488	22.786769484028344	0.20990506536011075	0.3751573908756684	0.17281934321014347
MOUSE	MESD_MOUSE	22.43177521365256	22.1478093192222	0.07436002163820447	0.2053624013211547	0.28396589443035936
MOUSE	METH_MOUSE	21.156034713333625	21.301461400464873	0.436976135783291	0.5837317876497093	-0.1454266871312484
MOUSE	METK2_MOUSE	24.20065309715669	23.936380040252228	0.02864344075380319	0.12919349660039267	0.2642730569044609
MOUSE	MFAP5_MOUSE	23.30503359617148	23.63962808751411	0.09040451301071964	0.22771729776249247	-0.33459449134263153
MOUSE	MFF_MOUSE	21.951209406604903	21.388636604812337	0.005222092843415499	0.0633345184839284	0.562572801792566
MOUSE	MFN2_MOUSE	22.37490849204298	22.292418625927972	0.6129029332175837	0.7234912573516875	0.08248986611500797
MOUSE	MFR1L_MOUSE	21.8802568728816	21.661524998642516	0.3585455974698051	0.5183216372818213	0.2187318742390829
MOUSE	MGDP1_MOUSE	24.225771654216253	23.9807513292701	0.04238659391178179	0.1522100637274122	0.24502032494615378
MOUSE	MGLL_MOUSE	22.442916589867565	22.62783850149498	0.2504588279197201	0.4163700000081008	-0.18492191162741634
MOUSE	MGST3_MOUSE	23.470505839926574	23.408818809761364	0.8026058489652429	0.8429051825510974	0.06168703016520993
MOUSE	MIC13_MOUSE	22.239182155646787	22.44177743307903	0.17110922913968526	0.3300581920508423	-0.20259527743224126
MOUSE	MIC19_MOUSE	23.386206858161923	23.403021388342893	0.831826877908319	0.8623847225989294	-0.016814530180969456
MOUSE	MIC25_MOUSE	21.891577929997233	21.855078204170177	0.799275837903205	0.8407719734348836	0.036499725827056295
MOUSE	MIC26_MOUSE	24.740216699905684	24.921317504243547	0.03798340723758071	0.14315655386725104	-0.1811008043378628
MOUSE	MIC27_MOUSE	21.62261058559198	21.529572738082088	0.7781034743991054	0.8290078121760184	0.09303784750989053
MOUSE	MIC60_MOUSE	25.97911764564728	26.04384792415763	0.517232578125525	0.6509144985725329	-0.0647302785103534
MOUSE	MICA1_MOUSE	23.505313498304336	23.395220667901643	0.4769292330090624	0.6174801094506023	0.11009283040269224
MOUSE	MICA3_MOUSE	20.591327695297892	19.705805070511385	0.060215401011281776	0.18393723598073558	0.8855226247865069
MOUSE	MICU3_MOUSE	21.56833129532936	21.167954238071868	0.12875069289752566	0.27931212566937336	0.4003770572574936
MOUSE	MIF_MOUSE	27.27014184572544	27.20793340373669	0.5039876210813723	0.640471726468938	0.06220844198875142
MOUSE	MIME_MOUSE	27.66562284495132	27.86707192734983	0.07158408458039679	0.20125724116959542	-0.20144908239851134
MOUSE	MINY1_MOUSE	21.205468132062848	21.075055378109496	0.5110686192141007	0.6459199147860973	0.13041275395335106
MOUSE	MINY3_MOUSE	22.00929170295763	21.867643610062164	0.2702725127943801	0.43592221383311885	0.14164809289546554
MOUSE	MIRO1_MOUSE	21.848681133310027	21.76131071777596	0.646479656461928	0.7467853165446262	0.08737041553406755
MOUSE	MIRO2_MOUSE	22.27704897173162	22.23302091424684	0.7676271483335366	0.8228818483884748	0.04402805748478045
MOUSE	MK01_MOUSE	24.645859702912333	24.736350108970377	0.4779241313878315	0.6185207957117558	-0.09049040605804493
MOUSE	MK03_MOUSE	25.976502359695058	26.147690272363512	0.012776196154064355	0.08713148777007632	-0.17118791266845435
MOUSE	MK09_MOUSE;MK10_MOUSE	21.545276069449752	21.553007677193527	0.9800527171738874	0.9486198464538362	-0.007731607743775015
MOUSE	MK12_MOUSE	18.76984801078241	20.184004252192015		1.0	-1.4141562414096036
MOUSE	MK14_MOUSE	22.02721083470314	22.023273367564414	0.9841491290353379	0.9512520101416275	0.003937467138726447
MOUSE	ML12B_MOUSE	26.11055244596314	25.912638142621727	0.053764506395616	0.17281253086480944	0.19791430334141324
MOUSE	ML12B_MOUSE;MYL9_MOUSE	24.740313579486326	24.4409787783422	0.18045989283988972	0.339558774355264	0.299334801144127
MOUSE	MLEC_MOUSE	25.200207689497685	25.215365544594476	0.8829193434735412	0.8919439466366729	-0.015157855096791906
MOUSE	MLIP_MOUSE	22.762553576305187	22.473954990534942	0.17440410068389722	0.3340250407227086	0.2885985857702451
MOUSE	MLP3A_MOUSE	23.890360123084996	24.194259056784972	0.0765691924118972	0.20774121198539724	-0.3038989336999762
MOUSE	MLP3B_MOUSE	23.72266614975418	23.975269212349275	0.1670387071578052	0.3266552998348164	-0.2526030625950959
MOUSE	MLRS_MOUSE	29.004140772235388	30.212229548194816	0.031015809946280646	0.13202059721835505	-1.2080887759594283
MOUSE	MLRV_MOUSE	23.723992905077488	24.230442002439773		1.0	-0.5064490973622853
MOUSE	MMAB_MOUSE	21.075641812421743	20.80326150220063		1.0	0.27238031022111286
MOUSE	MMS19_MOUSE	20.64393658185686	20.534816910835552	0.5892340954272578	0.7068950844512073	0.1091196710213076
MOUSE	MMSA_MOUSE	25.802171992030733	26.098408517677267	0.0002013791506589535	0.02904117778264241	-0.2962365256465347
MOUSE	MOB1A_MOUSE;MOB1B_MOUSE	22.963708389422386	22.658814011367348	0.012583663574872153	0.08702944384235	0.30489437805503883
MOUSE	MOCS3_MOUSE	20.25797092213878	20.287063396535267	0.8726156942425194	0.8856814291243504	-0.029092474396485102
MOUSE	MOES_MOUSE	25.309902156724267	25.43509858414549	0.20044742175751262	0.36271861486845397	-0.12519642742122272
MOUSE	MOGS_MOUSE	23.216960800263106	22.55608442773226		1.0	0.6608763725308471
MOUSE	MON2_MOUSE	21.44212946489114	21.501129428742885	0.8350278955945701	0.8635066464564132	-0.058999963851746884
MOUSE	MOT1_MOUSE	23.543258231618786	23.618423255676216	0.7031785065888176	0.7872202726189789	-0.07516502405742997
MOUSE	MP2K1_MOUSE	23.089493477558598	23.256220784355417	0.13551120569400038	0.2881838208413338	-0.1667273067968189
MOUSE	MP2K2_MOUSE	21.686036239583164	21.887425573137516	0.34463186845631055	0.5077318597090804	-0.20138933355435285
MOUSE	MP2K4_MOUSE	23.27538663670498	23.639141949869245	0.010166276218790323	0.07931760114655097	-0.36375531316426546
MOUSE	MP2K6_MOUSE	22.841353255934397	23.21866896250589	0.00017434145192219165	0.028214977024863523	-0.37731570657149405
MOUSE	MPC2_MOUSE	23.186218692560306	23.462752458072906	0.13334048126568557	0.28637973790801774	-0.27653376551259967
MOUSE	MPCP_MOUSE	26.271976959288857	26.491115446174604	0.05245234760099879	0.16994503479633305	-0.21913848688574689
MOUSE	MPDZ_MOUSE	21.32556971062536	21.21940804201544	0.5541829040053674	0.6802241277885869	0.10616166860991783
MOUSE	MPI_MOUSE	24.266719973683667	24.70389906861948	0.0002451502830073339	0.030436072626074017	-0.4371790949358143
MOUSE	MPP2_MOUSE	20.59401472599198	19.88974937664201	0.062439427290493524	0.1865152533414637	0.7042653493499706
MOUSE	MPP5_MOUSE	21.038886847142408	20.951781533037586	0.6487985097704054	0.747862536807621	0.08710531410482147
MOUSE	MPP6_MOUSE	25.540795482701064	25.620742187562	0.2660713035887945	0.43276686273653736	-0.07994670486093725
MOUSE	MPPB_MOUSE	21.95806668732107	22.062674517246972	0.6276811048365443	0.7357381628844971	-0.10460782992590012
MOUSE	MPRD_MOUSE	23.235726243863525	22.915290523014217	0.18397828327561805	0.34430614961206346	0.32043572084930716
MOUSE	MPRIP_MOUSE	22.99343633626488	22.937269760825775	0.6381596090910238	0.7416741655224895	0.05616657543910719
MOUSE	MRC1_MOUSE	22.562798756949597	22.39029370649166	0.48081469464681637	0.6206951557232725	0.17250505045793574
MOUSE	MRC2_MOUSE	20.879649354869937	20.70542590530592	0.6368889521028962	0.7409955978060029	0.17422344956401759
MOUSE	MRCKA_MOUSE	21.623548426894033	21.898204277517657	0.09198157172903575	0.22987873143786644	-0.2746558506236241
MOUSE	MRCKB_MOUSE	22.295158981196675	22.250199900771683	0.7289254928425685	0.8020923959553986	0.04495908042499153
MOUSE	MSI2H_MOUSE	21.987031377434583	21.686036738437622	0.23893259139540748	0.4050040612297559	0.30099463899696133
MOUSE	MSPD2_MOUSE	21.180420326379526	20.88616823187984	0.13096127514232228	0.2830506982540158	0.2942520944996865
MOUSE	MSRA_MOUSE	22.38544272867487	21.912583973100862	0.0181419829686801	0.10194626275588298	0.47285875557400914
MOUSE	MSRB2_MOUSE	20.449828403405334	19.982194708724947	0.069573544085777	0.1982401294010936	0.4676336946803872
MOUSE	MSS4_MOUSE	23.42312027120968	22.569594362221874	0.0001187571333276404	0.027207581277503678	0.8535259089878053
MOUSE	MTAP2_MOUSE	23.144595908004135	22.317901296698178	0.04051223454196371	0.14867113306746937	0.8266946113059568
MOUSE	MTAP_MOUSE	23.76748085680621	23.881251343772185	0.33839135299111983	0.5035806495915938	-0.11377048696597569
MOUSE	MTCH1_MOUSE	22.530250421304178	22.061180505224545	0.18043718226613747	0.339558774355264	0.4690699160796328
MOUSE	MTCH2_MOUSE	24.073613525567346	24.15533530152986	0.35813166136758523	0.5180519155777173	-0.08172177596251373
MOUSE	MTMR2_MOUSE	23.243631526284457	23.457297121987327	0.044731610577560275	0.15601832006612196	-0.2136655957028708
MOUSE	MTMR5_MOUSE	21.5743449884061	21.71211636796755	0.1660420702171033	0.3257191055120819	-0.1377713795614497
MOUSE	MTMR6_MOUSE	21.198469421897258	20.955012364683807	0.27613185844593174	0.44224124141124804	0.24345705721345112
MOUSE	MTMR7_MOUSE	21.004083046919504	20.942452435884817	0.7295468164574588	0.8020923959553986	0.06163061103468692
MOUSE	MTMR9_MOUSE	22.09341337320009	22.298144255936037	0.29106305641112706	0.4564428734088538	-0.20473088273594797
MOUSE	MTMRD_MOUSE	22.641220127784933	23.026522429421224	0.0027831321314318513	0.05543404142920431	-0.3853023016362904
MOUSE	MTNA_MOUSE	22.208285061714108	22.20095546193769	0.9578629216674011	0.9377142797091915	0.007329599776419116
MOUSE	MTNB_MOUSE	22.919062924212696	22.72580211602441	0.07619912232106803	0.20760727429209141	0.19326080818828473
MOUSE	MTND_MOUSE	21.55152318343177	21.41367749037864	0.4279034502697002	0.5760388018599689	0.13784569305313
MOUSE	MTOR_MOUSE	22.156340093046282	21.92482953474192	0.1719952143676368	0.3309782153182004	0.23151055830436107
MOUSE	MTPN_MOUSE	25.180254690255413	25.014384255018847	0.22215509474307701	0.38847126237686164	0.16587043523656675
MOUSE	MTREX_MOUSE	20.24363232036895	19.922233700207567	0.49200635647235	0.6305106836942805	0.3213986201613821
MOUSE	MTX1_MOUSE	22.410141669634793	22.397962503336558	0.9482587605809186	0.9343305039956988	0.012179166298235344
MOUSE	MTX2_MOUSE	21.520026809594885	21.852960084989736	0.16744686365688022	0.32674613014416326	-0.3329332753948506
MOUSE	MUC18_MOUSE	23.427429564134165	23.581799408689477	0.14123757582168409	0.29474571165226265	-0.15436984455531189
MOUSE	MUG1_MOUSE	26.57223576650376	26.64435370711625	0.7164850437450657	0.7952957244185609	-0.07211794061248966
MOUSE	MUP2_MOUSE	23.38239653841741	21.911309934843597	0.0032567166082880556	0.05906721835668527	1.4710866035738128
MOUSE	MUTA_MOUSE	22.795447170443246	22.9402313801527	0.14697992143058486	0.30129013986670394	-0.14478420970945294
MOUSE	MVD1_MOUSE	23.793418158414546	23.31969685609261	0.020322400252172523	0.10836657506354039	0.47372130232193754
MOUSE	MVP_MOUSE	24.63389291732241	24.56496567850762	0.4512904137780013	0.5976734239482414	0.06892723881479057
MOUSE	MXRA8_MOUSE	20.48474976098481	20.636495791777723	0.6595938057903945	0.7561005064779874	-0.15174603079291415
MOUSE	MY18A_MOUSE	23.727422774248467	23.718035640431413	0.9158692901542482	0.9132591237938853	0.009387133817053694
MOUSE	MYADM_MOUSE	22.593284784007164	22.72582402332953	0.4762310258548277	0.6173249389405862	-0.1325392393223659
MOUSE	MYBPH_MOUSE	23.53305924345962	24.236112563002834	0.23079545979193128	0.3971435409881013	-0.7030533195432156
MOUSE	MYDGF_MOUSE	21.429407763182855	20.93326708788198	0.09804959646801349	0.23732858461921758	0.49614067530087524
MOUSE	MYEF2_MOUSE	23.990149736784577	23.47493617999282	0.017161354515576564	0.0999132061828628	0.5152135567917568
MOUSE	MYG1_MOUSE	23.04971175294034	22.820864343741228	0.04026854894460852	0.14811271616311197	0.22884740919911195
MOUSE	MYG_MOUSE	26.259808453649196	26.59048884589184	0.23109543265305427	0.39735228411435625	-0.33068039224264467
MOUSE	MYH10_MOUSE	23.705393687277773	23.835341179734726	0.14508700121604742	0.2991147917307723	-0.12994749245695303
MOUSE	MYH10_MOUSE;MYH11_MOUSE	24.541083909353837	24.58792935907225	0.7916662526667088	0.8368468464948258	-0.0468454497184112
MOUSE	MYH10_MOUSE;MYH9_MOUSE	24.918587098625466	24.9995564172204	0.6402213018010603	0.7427368218774411	-0.08096931859493495
MOUSE	MYH11_MOUSE	23.026088194917634	22.898363540567686	0.7309639135074835	0.8028323044850724	0.1277246543499473
MOUSE	MYH11_MOUSE;MYH14_MOUSE;MYH9_MOUSE	24.953253271015623	24.86827813488531	0.6026913639019099	0.7161568642173317	0.08497513613031416
MOUSE	MYH11_MOUSE;MYH9_MOUSE	24.16170316682147	23.67639110734978		1.0	0.485312059471692
MOUSE	MYH14_MOUSE	24.317510096779287	24.56520223879011	0.006242240544945012	0.06719470576792884	-0.24769214201082335
MOUSE	MYH1_MOUSE	27.209397140151047	28.26978615684499	0.05458370919288531	0.17423448965606228	-1.060389016693943
MOUSE	MYH1_MOUSE;MYH3_MOUSE;MYH4_MOUSE	24.84536789322562	25.914649957565807	0.036236735545260884	0.14029811215893861	-1.069282064340186
MOUSE	MYH1_MOUSE;MYH3_MOUSE;MYH4_MOUSE;MYH7_MOUSE;MYH8_MOUSE	28.204608983822766	29.356159134290742	0.03287099057103673	0.13491999173709504	-1.1515501504679762
MOUSE	MYH1_MOUSE;MYH3_MOUSE;MYH4_MOUSE;MYH8_MOUSE	28.16040343394379	29.232014888435664	0.02983972486646007	0.13011305705668738	-1.0716114544918725
MOUSE	MYH1_MOUSE;MYH4_MOUSE	28.475708222083142	29.541861009971473	0.025436750887579105	0.12230234850399502	-1.0661527878883312
MOUSE	MYH1_MOUSE;MYH4_MOUSE;MYH7B_MOUSE;MYH7_MOUSE;MYH8_MOUSE	26.430189266238518	27.32359892448112	0.032846206697592924	0.13491999173709504	-0.8934096582426037
MOUSE	MYH1_MOUSE;MYH4_MOUSE;MYH7_MOUSE	28.166878228660956	29.096779837362632	0.021356808087999245	0.1117283415562458	-0.9299016087016767
MOUSE	MYH1_MOUSE;MYH4_MOUSE;MYH7_MOUSE;MYH8_MOUSE	28.550736267650343	29.645165988167335	0.026166988686348234	0.12449960155866267	-1.0944297205169917
MOUSE	MYH1_MOUSE;MYH4_MOUSE;MYH8_MOUSE	29.279097445959177	30.162649794626624	0.029938953394863594	0.13011305705668738	-0.8835523486674468
MOUSE	MYH1_MOUSE;MYH7_MOUSE;MYH8_MOUSE	25.826202177223934	26.90571177500237	0.0470555885520629	0.16037978982221657	-1.0795095977784364
MOUSE	MYH1_MOUSE;MYH8_MOUSE	27.65058982986423	28.85074376063997	0.03799228032256237	0.14315655386725104	-1.2001539307757376
MOUSE	MYH4_MOUSE	29.317199775196197	30.36632257558306	0.04219926422753379	0.1522100637274122	-1.0491228003868613
MOUSE	MYH4_MOUSE;MYH7_MOUSE	19.414789444575923	20.285511606264677		1.0	-0.8707221616887537
MOUSE	MYH4_MOUSE;MYH7_MOUSE;MYH8_MOUSE	27.13845125893416	28.201163537835754	0.03438230257016587	0.13705281708242065	-1.0627122789015928
MOUSE	MYH4_MOUSE;MYH8_MOUSE	27.242187500410875	28.358430968049543	0.02978054868291603	0.13011305705668738	-1.116243467638668
MOUSE	MYH7_MOUSE	25.10589351302105	25.838322823809108	0.3728189013115455	0.5332396153225036	-0.7324293107880564
MOUSE	MYH8_MOUSE	23.838740751522717	24.882858087437548	0.09929208684041747	0.23876937174358367	-1.0441173359148301
MOUSE	MYH9_MOUSE	26.218359915420237	25.992295551941623	0.12647821627578132	0.27653539690152085	0.22606436347861347
MOUSE	MYL1_MOUSE	29.352412136147173	29.896011394553675	0.3941016777227262	0.5486719469543262	-0.5435992584065019
MOUSE	MYL1_MOUSE;MYL3_MOUSE	28.452834067327128	29.30312674151579	0.05005194311286008	0.16739234745847278	-0.8502926741886618
MOUSE	MYL3_MOUSE	25.526132843527826	25.87220220124756	0.6550416660006473	0.7529200314610403	-0.3460693577197347
MOUSE	MYL6B_MOUSE	22.719327052210545	23.6595844019312		1.0	-0.9402573497206532
MOUSE	MYL6_MOUSE	27.013689217876326	26.69812221278097	0.05123453714753853	0.1691498655250604	0.31556700509535673
MOUSE	MYL9_MOUSE	23.919043763227375	23.595346956789626	0.14163036724101427	0.29501807038381483	0.32369680643774856
MOUSE	MYLK2_MOUSE	22.88322971543466	23.97265837099157	0.00678125893176626	0.06968010748216831	-1.0894286555569117
MOUSE	MYLK_MOUSE	21.441900796206912	21.058219029131564	0.30915841664398563	0.4735900516324783	0.3836817670753483
MOUSE	MYO1B_MOUSE	23.58276725000206	23.749898335639706	0.10355976895043766	0.24446928917819746	-0.16713108563764578
MOUSE	MYO1C_MOUSE	25.14006358923055	25.496978694464524	0.004924390291128394	0.06323750785452933	-0.3569151052339734
MOUSE	MYO1D_MOUSE	23.72931792939769	24.075049065216863	0.009230330347979808	0.07801350353471916	-0.3457311358191717
MOUSE	MYO1E_MOUSE	22.520774042417916	22.468571345597496	0.6390865323912304	0.7422184317019161	0.05220269682041945
MOUSE	MYO5A_MOUSE	23.83841043307717	23.92304536708716	0.3674475525361013	0.5270406735172493	-0.08463493400999056
MOUSE	MYO6_MOUSE	22.09693429724691	22.365606744690663	0.02632802631393527	0.1245153799684073	-0.26867244744375185
MOUSE	MYO7A_MOUSE	20.279574310105772	19.927221389790855	0.3560154568066982	0.5167411279451989	0.3523529203149174
MOUSE	MYOF_MOUSE	19.548414171720772	19.2516512200048		1.0	0.2967629517159729
MOUSE	MYOM1_MOUSE	25.02572819457957	26.169404080243712	0.03735642108882287	0.14248631892439212	-1.1436758856641411
MOUSE	MYOM3_MOUSE	21.12641796334635	22.997677110427446	0.033830468431257546	0.13585699604131518	-1.8712591470810978
MOUSE	MYOTI_MOUSE	24.925176213565578	25.88936974699681	0.08089838692690433	0.21445354825606186	-0.9641935334312315
MOUSE	MYOZ1_MOUSE	24.895799909443678	25.781343286482183	0.05136216134631424	0.1691498655250604	-0.8855433770385055
MOUSE	MYOZ2_MOUSE	21.707032518765395	22.689295690659527		1.0	-0.9822631718941324
MOUSE	MYP0_MOUSE	32.38258318645123	32.81324418055758	0.31474107932226847	0.47963178458405353	-0.43066099410635417
MOUSE	MYP2_MOUSE	27.25466270197683	27.43980002104059	0.12757782540289955	0.27756820446427377	-0.18513731906375952
MOUSE	MYPC2_MOUSE	26.77127076760439	27.878887392647613	0.043549307371698535	0.15422120586895582	-1.1076166250432244
MOUSE	MYPR_MOUSE	26.098221022193737	27.507915423661	0.026785969528696812	0.12546955601952556	-1.409694401467263
MOUSE	MYPT1_MOUSE	22.634026426356773	22.478539888607187	0.25363306686866316	0.419006486382152	0.1554865377495851
MOUSE	MYPT2_MOUSE	21.54698227689062	21.518379356510383	0.8773973073758137	0.888306211937036	0.02860292038023715
MOUSE	NAA10_MOUSE	21.878421800740995	21.364729387703548	0.013140828885093731	0.08811591116018491	0.5136924130374467
MOUSE	NAA15_MOUSE	23.345642477433206	23.16995037821472	0.5292455167698624	0.6588825968237755	0.17569209921848739
MOUSE	NAA20_MOUSE	21.061868863394178	20.336195439045607		1.0	0.725673424348571
MOUSE	NAA25_MOUSE	22.01997615129411	21.71416626588387	0.11209446450274677	0.25768583732662437	0.3058098854102411
MOUSE	NAA50_MOUSE	21.953630468979114	21.4228629459589	0.0692818027046079	0.1980987753543584	0.5307675230202129
MOUSE	NAAA_MOUSE	21.066366143215564	20.820644098973847		1.0	0.24572204424171673
MOUSE	NACAD_MOUSE	24.036040265785015	22.963413067371917	0.006698228275752399	0.06968010748216831	1.0726271984130982
MOUSE	NACAM_MOUSE	25.63133283711589	24.97958774723037	0.0007970317143325269	0.04094907455990772	0.651745089885523
MOUSE	NADC_MOUSE	20.31254287846344	20.51639448844983		1.0	-0.20385160998639051
MOUSE	NAGAB_MOUSE	22.350996085875135	22.025536403599972	0.15131140603138743	0.3066631820997934	0.325459682275163
MOUSE	NAGA_MOUSE	22.912394413253743	22.62398170642525	0.23202112306225664	0.39840539262923225	0.28841270682849185
MOUSE	NAGK_MOUSE	23.227024185684574	23.29440246412113	0.5568577557293999	0.6822137959626505	-0.06737827843655708
MOUSE	NALD2_MOUSE	22.072926476813173	22.49245712580739	0.13714901127281162	0.29033155073963546	-0.4195306489942183
MOUSE	NAMPT_MOUSE	22.99916656069315	23.038480767622886	0.6375019020516972	0.7411759045623586	-0.03931420692973475
MOUSE	NAR3_MOUSE	24.651287580752054	25.133501654139152	0.00293077270585028	0.05646533313475636	-0.4822140733870981
MOUSE	NB5R1_MOUSE	23.056961787688405	23.0795215679355	0.8732144021966668	0.8857336085613433	-0.022559780247096484
MOUSE	NB5R3_MOUSE	26.62350308611668	26.784079061141085	0.21862947818734585	0.38480085393545965	-0.16057597502440402
MOUSE	NCALD_MOUSE	22.348827532442595	22.26270928377371	0.5142566459153334	0.6489151190092702	0.0861182486688854
MOUSE	NCAM1_MOUSE	25.318618910669503	25.354263665324925	0.558604566621425	0.6828031863840505	-0.03564475465542216
MOUSE	NCAM2_MOUSE	21.924195381870522	21.935025929602357	0.9380622227096475	0.9299455040363174	-0.010830547731835338
MOUSE	NCBP1_MOUSE	20.07976497046189	19.53431171762747	0.06897975012320723	0.19747148662035585	0.5454532528344203
MOUSE	NCDN_MOUSE	24.948080786353227	25.07052061838672	0.1862627640913851	0.3474348432784874	-0.12243983203349273
MOUSE	NCEH1_MOUSE	23.31858363029155	23.30114314054264	0.9363116849271043	0.9287790435358079	0.017440489748910437
MOUSE	NCHL1_MOUSE	23.878497451185304	24.16334937195122	0.07202554034966319	0.20184294727270122	-0.2848519207659166
MOUSE	NCK1_MOUSE	22.4502818730797	22.252618084003682	0.16857752436074747	0.3276542534782388	0.19766378907601734
MOUSE	NCK2_MOUSE	21.372688496363704	21.427336981820904	0.5938308337032584	0.7105661465447244	-0.054648485457200024
MOUSE	NCKP1_MOUSE	23.3096658206535	23.311997425048034	0.9863833096786163	0.9514220418615751	-0.0023316043945342813
MOUSE	NCLN_MOUSE	22.411496506040514	22.15530722122747	0.21984952777486674	0.3856898454265237	0.25618928481304337
MOUSE	NCOA7_MOUSE	20.013082955013868	19.162537413969176		1.0	0.850545541044692
MOUSE	NCPR_MOUSE	23.892507118603696	23.782075317388525	0.384897836231897	0.541930751923787	0.11043180121517082
MOUSE	NCS1_MOUSE	21.494533676513917	21.442129768700816	0.8179898934472181	0.853178256910703	0.052403907813101114
MOUSE	NDE1_MOUSE	21.33844204673731	20.933314087652235	0.1933910858552204	0.3548517155905344	0.4051279590850747
MOUSE	NDEL1_MOUSE	21.56753898888002	21.54582209633561	0.9183962319684216	0.9146978252787945	0.021716892544411337
MOUSE	NDKA_MOUSE	26.027651662989733	25.956887557371157	0.27571427404542626	0.4417910559171718	0.07076410561857571
MOUSE	NDKA_MOUSE;NDKB_MOUSE	27.163306883117446	26.99030463533421	0.15071049458774557	0.3060931104780342	0.1730022477832378
