Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
TOM20_MOUSE,ST-LT,0.62152690489947,0.121632170474959,5.10988912285691,5.0,0.0037388398904127,0.0672406986541426,,0.259259259259259,0.037037037037037
TOM6_MOUSE,ST-LT,0.587449434457795,0.320351122357654,1.83376736792556,7.0,0.109339766097297,0.333819816387237,,0.0370370370370371,0.037037037037037
TOP3A_MOUSE,ST-LT,-0.199520890795052,0.136763860055544,-1.45887144976766,7.0,0.187965221682457,0.439659545565107,,0.0,0.0
TP4A2_MOUSE,ST-LT,0.275134365839049,0.310403394028144,0.886376795912557,4.0,0.425490206022969,0.672718718588513,,0.222222222222222,0.111111111111111
TPC1_MOUSE,ST-LT,-0.075527618227289,0.571091659254759,-0.132251306779455,3.0,0.903157270926033,0.945251169884991,,0.533333333333333,0.0888888888888889
TPC6B_MOUSE,ST-LT,0.349154199165159,0.399875090695826,0.873158161858978,4.0,0.431861011134755,0.677209841711312,,0.466666666666667,0.244444444444444
TPGS1_MOUSE,ST-LT,-0.770800609148162,0.431446272408784,-1.78655062852843,2.0,0.215924484359846,0.468922795279591,,0.5,0.0555555555555556
TPP1_MOUSE,ST-LT,-0.0774661353269779,0.495423110088793,-0.156363588515469,4.0,0.88332084708556,0.938783282544303,,0.571428571428571,0.238095238095238
TPPC2_MOUSE,ST-LT,0.322026628530746,0.16869422487218,1.90893688728672,7.0,0.0979105731633125,0.316559184581384,,0.0,0.0
TPPC5_MOUSE,ST-LT,1.0702789287834,0.255021422389324,4.19681969756047,5.0,0.0085156134207773,0.0888379050809273,,0.288888888888889,0.0666666666666667
TPPC9_MOUSE,ST-LT,0.316331444576408,0.124822322848058,2.53425378857488,5.0,0.0522583250260071,0.226046273108472,,0.333333333333333,0.111111111111111
TPRGL_MOUSE,ST-LT,0.600288873025576,0.178957724964662,3.35436133390784,7.0,0.0121778717277032,0.0987093687224396,,0.0740740740740741,0.0740740740740741
TPRKB_MOUSE,ST-LT,0.361895966334179,0.286443794760479,1.26341004048209,7.0,0.246891781422376,0.499424324107478,,0.185185185185185,0.185185185185185
