specie	ProteinName	ST	LT	p	q	log2(A,B)
MOUSE	NDRG2_MOUSE	25.759690955562547	24.976970998666697	0.08952481538570682	0.2531060495716386	0.7827199568958498
MOUSE	NDRG3_MOUSE	23.19522214291424	22.666870494107084	0.18296331549090816	0.3756816222616552	0.5283516488071562
MOUSE	NDRG4_MOUSE	23.963351561286046	23.577598070647266	0.6308434766731454	0.7680047556776263	0.3857534906387805
MOUSE	NDUA2_MOUSE	24.710965652662946	23.882849584769424	0.014866177492232228	0.09259842905173588	0.8281160678935215
MOUSE	NDUA3_MOUSE	24.100243986473785	23.285713491517395	0.017363889821309906	0.0995193858187397	0.8145304949563901
MOUSE	NDUA4_MOUSE	27.303140491054968	26.406097361809074	0.014231962667806606	0.09084375194246216	0.897043129245894
MOUSE	NDUA5_MOUSE	24.610173463998716	23.93756891127636	0.07401710081209395	0.22671782647099906	0.6726045527223548
MOUSE	NDUA6_MOUSE	23.040122510445357	22.512952815143183	0.35896975776449414	0.5583122099267884	0.5271696953021738
MOUSE	NDUA8_MOUSE	24.377406139073486	23.844876900721644	0.3041948865856737	0.5047208045221155	0.5325292383518416
MOUSE	NDUA9_MOUSE	25.06706909026031	24.335166064783998	0.027875085042176177	0.12945521574357435	0.7319030254763135
MOUSE	NDUAA_MOUSE	24.16731725538679	23.333648795506296	0.07167007990665364	0.22255082074993915	0.8336684598804958
MOUSE	NDUAB_MOUSE	24.1766482111329	23.374487503218937	0.025781409070569042	0.12362550320937689	0.8021607079139628
MOUSE	NDUAC_MOUSE	24.095142483623032	23.49703889453952	0.19251224635489816	0.3855129158829562	0.5981035890835109
MOUSE	NDUAD_MOUSE	25.910160464243358	25.2661968785703	0.07077827478593786	0.2204318177821589	0.6439635856730561
MOUSE	NDUB4_MOUSE	24.326371182575393	23.49087162318856	0.024946711515749686	0.12233189464707422	0.8354995593868324
MOUSE	NDUB5_MOUSE	24.457085806586395	23.814465439364252	0.09009006298687514	0.2541870177741071	0.6426203672221433
MOUSE	NDUB6_MOUSE	24.870165703800925	24.175454519296906	0.10098161236921051	0.27025426594246227	0.694711184504019
MOUSE	NDUB7_MOUSE	24.085364986467393	23.512089731794116	0.20989672386020744	0.40319590380803083	0.5732752546732769
MOUSE	NDUB8_MOUSE	24.493732663510315	23.76888324862187	0.034277729627919126	0.14533420957384274	0.7248494148884461
MOUSE	NDUB9_MOUSE	23.956765889937774	23.342020938452528	0.17228914649232654	0.3628295074593035	0.6147449514852461
MOUSE	NDUBA_MOUSE	24.85126905404226	24.07449196952568	0.025797713923317478	0.12362550320937689	0.7767770845165778
MOUSE	NDUBB_MOUSE	23.83280611637558	23.345358764914618	0.33215972831016594	0.5312716803735144	0.4874473514609612
MOUSE	NDUC2_MOUSE	24.557985914542144	23.75357581223919	0.019511602135157687	0.10569066765277553	0.8044101023029526
MOUSE	NDUF2_MOUSE	22.05572967839092	21.431162686496428	0.1450005079004933	0.3301454580684804	0.6245669918944934
MOUSE	NDUS1_MOUSE	26.32705758889003	25.822697381332443	0.20556238193322543	0.39862711995932715	0.5043602075575855
MOUSE	NDUS2_MOUSE	25.193392638816643	24.732137262631053	0.2051753316339671	0.39848948612746615	0.46125537618559065
MOUSE	NDUS3_MOUSE	25.935588368608137	25.32677584824678	0.10854849366415187	0.2828351918985036	0.6088125203613579
MOUSE	NDUS4_MOUSE	24.717867339235767	24.130832267716922	0.27722976523993864	0.47972157726927894	0.5870350715188444
MOUSE	NDUS5_MOUSE	23.914484350435945	23.468128800656505	0.233492692078301	0.4294526251109039	0.44635554977944025
MOUSE	NDUS6_MOUSE	24.75808358824413	24.231147747687487	0.32965467149889316	0.529261287197835	0.5269358405566429
MOUSE	NDUS7_MOUSE	24.822609919769498	24.263978459892922	0.19364336383551434	0.3860643551093269	0.558631459876576
MOUSE	NDUS8_MOUSE	25.094445585753768	24.54169738762293	0.19226298531996358	0.38550266777615666	0.5527481981308391
MOUSE	NDUV1_MOUSE	25.026277062738863	24.48138493835873	0.07585615434192221	0.2298980921261898	0.5448921243801337
MOUSE	NDUV2_MOUSE	26.11581941900015	25.68785996758985	0.5985349882022202	0.7465142563263102	0.4279594514102989
MOUSE	NDUV3_MOUSE	21.819467335816064	21.58991980818558	0.6009499637290896	0.7480491100394991	0.22954752763048347
MOUSE	NEB2_MOUSE	21.76875967556651	20.827387529705703	0.029473383648860357	0.1337312863781139	0.9413721458608073
MOUSE	NECP1_MOUSE	22.994897078363515	22.543152480327457		1.0	0.4517445980360577
MOUSE	NECP2_MOUSE	22.22088660099116	21.302382473006553	0.000555283096043953	0.02116638761758179	0.9185041279846082
MOUSE	NED4L_MOUSE	22.55589753381025	22.261790184690355	0.9171939072127824	0.9358564375047784	0.2941073491198942
MOUSE	NEDD4_MOUSE	24.01043974216806	23.29229227494597	0.005029131467464892	0.05754348641891513	0.7181474672220887
MOUSE	NEDD8_MOUSE	24.373192053294428	23.90719305654177	0.5028914459112616	0.6775305861358787	0.4659989967526563
MOUSE	NEK1_MOUSE	21.492731447588802	20.86617667540184	0.1462662528601941	0.332069715457658	0.6265547721869638
MOUSE	NEK7_MOUSE	23.643678605612013	23.264221025560285	0.7314773102438417	0.8359420436187104	0.3794575800517279
MOUSE	NEK9_MOUSE	22.367177251736138	21.78155207945019	0.1807584530301983	0.37295178983591176	0.5856251722859476
MOUSE	NEMO_MOUSE	20.596196916313712	19.67482276432738	0.008674535728218389	0.07399960877926937	0.9213741519863312
MOUSE	NENF_MOUSE	22.55347355108537	22.289860725589637	0.5666975049465783	0.7271967869784886	0.26361282549573417
MOUSE	NEP_MOUSE	23.684054604873012	22.62397206270253	0.004704426280320257	0.05616556336136778	1.0600825421704805
MOUSE	NEST_MOUSE	25.23846963113397	24.438503804925126	0.015737554461463552	0.09599117526730416	0.7999658262088438
MOUSE	NEUA_MOUSE	23.236766741502002	23.13505433351747	0.26040374683494616	0.4589036246685653	0.1017124079845324
MOUSE	NEUL_MOUSE	21.51152351889133	21.117099117179187	0.3694841842965222	0.5686312997253249	0.39442440171214344
MOUSE	NEUR2_MOUSE	19.974161277986365	19.47492777074194		1.0	0.4992335072444263
MOUSE	NEXN_MOUSE	21.445621704624248	20.345427672094985		1.0	1.100194032529263
MOUSE	NF1_MOUSE	22.595771073330713	21.88529591985497	0.012982836341880901	0.08741963811304075	0.7104751534757447
MOUSE	NFASC_MOUSE	23.849556441222408	23.197834096869247	0.0069394968833347385	0.06586373696692624	0.6517223443531606
MOUSE	NFH_MOUSE	29.588230680114364	29.522955098572947	0.421682713524277	0.612827627720565	0.06527558154141744
MOUSE	NFL_MOUSE	30.584331960543444	30.417350814949927	0.512987261708816	0.6852852328188759	0.1669811455935175
MOUSE	NFM_MOUSE	30.86317658451542	30.922647028911996	0.1254847715826763	0.30436331439815834	-0.05947044439657745
MOUSE	NFS1_MOUSE	21.19078847052774	21.14198983406696	0.3520317856392422	0.550082500968278	0.04879863646078064
MOUSE	NFU1_MOUSE	22.926293705919406	22.709190550550822	0.3188859573860212	0.5180258103752492	0.2171031553685836
MOUSE	NGLY1_MOUSE	21.434657968751914	20.94284580753423	0.3443652798949982	0.5418564532020586	0.491812161217684
MOUSE	NH2L1_MOUSE	23.034102418941664	22.300641768428374	0.01727045923224395	0.09921102618046787	0.7334606505132903
MOUSE	NHLC2_MOUSE	20.999593870304537	20.127698216193167	0.0003529140401373473	0.01763750701361389	0.8718956541113698
MOUSE	NHRF1_MOUSE	23.598477055681013	23.486165849488113	0.3015831644653408	0.5022114218686544	0.11231120619289925
MOUSE	NHRF2_MOUSE	22.92041722175496	22.31344489527492	0.07931178485821021	0.23702383348757775	0.6069723264800402
MOUSE	NIBA1_MOUSE	22.106658120746985	21.36040446400986	0.05774707820718886	0.19297918653887777	0.7462536567371245
MOUSE	NIBA2_MOUSE	24.41278620519682	23.94803605107712	0.33586512623238546	0.5344956432883269	0.4647501541196988
MOUSE	NICA_MOUSE	20.469706713519063	19.920793449959348		1.0	0.5489132635597151
MOUSE	NID1_MOUSE	28.31331232737562	28.053061528318977	0.607508882094695	0.7528646608539413	0.2602507990566423
MOUSE	NID2_MOUSE	26.88418033403697	26.616338870326835	0.6808996710512769	0.8020187411345068	0.26784146371013406
MOUSE	NIF3L_MOUSE	22.201420881077855	22.089677507928634	0.4149342676162091	0.6060882682913683	0.11174337314922056
MOUSE	NIPA1_MOUSE	20.783537995339742	18.400923259554265		1.0	2.3826147357854772
MOUSE	NIPS1_MOUSE	23.40889424028725	23.285685941756505	0.39083926191478907	0.5874682454615661	0.123208298530745
MOUSE	NIPS2_MOUSE	24.461157016077664	23.99393821593911	0.4845122420497008	0.6609460689210409	0.46721880013855355
MOUSE	NISCH_MOUSE	22.044613153054005	21.12326365545851	0.13086988435770602	0.3120362160366757	0.9213494975954966
MOUSE	NIT1_MOUSE	21.814809520408886	21.152983588021982	0.04219992112473534	0.16432477622266292	0.661825932386904
MOUSE	NIT2_MOUSE	23.206825700789487	22.894851562079495	0.9482140021039616	0.9494168598455113	0.31197413870999213
MOUSE	NJMU_MOUSE	20.994275998109064	20.056596002081815		1.0	0.9376799960272493
MOUSE	NLRX1_MOUSE	21.417172153387256	20.328122651355915	0.0003667009597590793	0.01763750701361389	1.0890495020313402
MOUSE	NLTP_MOUSE	24.736144100171046	24.3376564646864	0.4481568679121011	0.6307401271119111	0.3984876354846456
MOUSE	NMT1_MOUSE	22.53878138627054	21.99391466285808	0.3633708372131573	0.5625916617152228	0.5448667234124578
MOUSE	NNRD_MOUSE	23.20812376416818	22.707251227172833	0.021267793639230665	0.1121264003079565	0.5008725369953488
MOUSE	NNRE_MOUSE	23.63530531559919	23.267217644972835	0.7576015010733453	0.8541614799205174	0.3680876706263554
MOUSE	NOL3_MOUSE	24.264400767473628	23.504523006024126	0.002228589395904516	0.03637104992515025	0.759877761449502
MOUSE	NOMO1_MOUSE	22.957856060069812	22.72561066859206	0.6620886441828586	0.7890100402899172	0.23224539147775047
MOUSE	NONO_MOUSE	24.868884670750862	24.163444148256488	0.014239278921997873	0.09084375194246216	0.7054405224943743
MOUSE	NOP56_MOUSE	22.417686050214424	21.670270555913344	0.05210056513614647	0.18495974624509431	0.7474154943010802
MOUSE	NOP58_MOUSE	22.230191165281937	21.54314852397611	0.05157128086935232	0.18423320933407422	0.6870426413058262
MOUSE	NOTC2_MOUSE	19.741943751931228	19.128027646309405	0.20221444031724226	0.39531915357045444	0.6139161056218221
MOUSE	NP1L1_MOUSE	24.880962066161626	24.28673634005704	0.04248903858272491	0.16499801522714747	0.594225726104586
MOUSE	NP1L1_MOUSE;NP1L4_MOUSE	24.76044267408383	24.149830075736887	0.06372830326927535	0.20599185881668405	0.6106125983469433
MOUSE	NP1L4_MOUSE	23.81632082861321	23.22672242264139	0.08629822490234536	0.24820572073545333	0.5895984059718202
MOUSE	NPC1_MOUSE	21.462471873959743	20.917241700185627	0.0002827588163341496	0.01657109565537802	0.5452301737741152
MOUSE	NPC2_MOUSE	23.40580664215426	22.5128210773716	0.00017806763877739097	0.013684114195182534	0.8929855647826592
MOUSE	NPL4_MOUSE	23.31182429604883	23.001737697668677	0.880446139406143	0.916878355700936	0.3100865983801526
MOUSE	NPL_MOUSE	21.741414711327995	21.51740749158455	0.7772878795782059	0.8655415756173878	0.22400721974344506
MOUSE	NPM_MOUSE	23.306730232033242	22.79832248449439	0.2938367536719075	0.49489960786712517	0.508407747538854
MOUSE	NPS3B_MOUSE	22.740453061958352	22.357807797045158	0.5673874827772016	0.7274909636377443	0.38264526491319373
MOUSE	NPTN_MOUSE	23.479989495378188	22.672438154063656	0.005205287022692192	0.05824571054825032	0.8075513413145323
MOUSE	NQO1_MOUSE	23.518089548369314	23.546513399018362	0.028788763016196133	0.13243894410920728	-0.028423850649048177
MOUSE	NQO2_MOUSE	22.55647178624593	22.573281872363733	0.11693204305400402	0.293772084342161	-0.01681008611780399
MOUSE	NRADD_MOUSE	21.2058866140516	20.810984181116414	0.835606728911659	0.8927776019041949	0.39490243293518645
MOUSE	NRBP2_MOUSE	22.044393222963752	21.179998312676272	0.02374055025028943	0.11852410732257912	0.86439491028748
MOUSE	NRBP_MOUSE	20.93685823414265	20.481955813406575	0.6224061659494491	0.764214346984485	0.4549024207360759
MOUSE	NRCAM_MOUSE	20.333023978424954	19.54641148865277		1.0	0.7866124897721853
MOUSE	NRDC_MOUSE	22.079063564753127	20.9418586671058	0.0012483928099339123	0.030326351954904494	1.137204897647326
MOUSE	NSDHL_MOUSE	23.999975717995138	22.522527201649208	0.00015575013837146277	0.013159663865677448	1.4774485163459303
MOUSE	NSF1C_MOUSE	24.90941140808778	24.6081759218337	0.8766502007467283	0.9151941219888998	0.3012354862540825
MOUSE	NSF_MOUSE	26.338118668929592	26.167113506772655	0.4428690513682927	0.6270493376713203	0.17100516215693773
MOUSE	NSUN2_MOUSE	20.556061106113354	20.179749158689514		1.0	0.3763119474238401
MOUSE	NT5C_MOUSE	24.11306744888049	23.60843241143076	0.37384318530716454	0.5722720099994105	0.5046350374497308
MOUSE	NT5D3_MOUSE	21.31367044538388	21.126987335990354	0.4165864711162488	0.6073778838259989	0.1866831093935275
MOUSE	NTF2_MOUSE	24.51603242504301	24.085969057278525	0.44373590991467415	0.6275496871931809	0.43006336776448606
MOUSE	NTM1A_MOUSE	20.853783844686195	20.44361232051848	0.5829599252438988	0.737405032427527	0.4101715241677155
MOUSE	NU107_MOUSE	20.167962278155553	19.73236698973763	0.7531702030181353	0.8512928638243439	0.4355952884179217
MOUSE	NU133_MOUSE	21.03552890513132	20.44847768329214	0.28751703926463057	0.4885927132885188	0.5870512218391788
MOUSE	NU155_MOUSE	20.95002217280253	20.508438505437677	0.457218131650013	0.6372329281441205	0.44158366736485277
MOUSE	NU1M_MOUSE	23.670249738254487	22.78258939685091	0.0687627636045809	0.21628772598161522	0.8876603414035777
MOUSE	NU214_MOUSE	20.416491664222217	19.517863434844486	0.2894776009595724	0.4898033691388425	0.8986282293777315
MOUSE	NU4M_MOUSE	23.96620665624618	23.198873038240883	0.03602208437717731	0.14928842366233896	0.7673336180052956
MOUSE	NU5M_MOUSE	21.867220709332226	20.312462200643722		1.0	1.5547585086885043
MOUSE	NUB1_MOUSE	20.2552558685176	19.856702835202526		1.0	0.39855303331507486
MOUSE	NUCB1_MOUSE	23.536083958588872	23.49393623541171	0.0567199031151077	0.19163267325780353	0.04214772317716253
MOUSE	NUCG_MOUSE	22.767888990401143	21.763824476721453	0.18187052606759282	0.37416762536568426	1.0040645136796904
MOUSE	NUCL_MOUSE	24.85837920058946	24.458964021060655	0.3506081333544032	0.5492166860635227	0.39941517952880545
MOUSE	NUD10_MOUSE;NUD11_MOUSE	21.121088440389393	20.681931391177574	0.7330993404135508	0.8368894706405171	0.4391570492118184
MOUSE	NUD12_MOUSE	20.391138920561875	20.121400806198864	0.835647656790491	0.8927776019041949	0.26973811436301176
MOUSE	NUD16_MOUSE	20.982097688918643	20.643500288557938	0.893702158087017	0.9247746365504087	0.3385974003607046
MOUSE	NUDC1_MOUSE	20.386991827739564	20.102077671382563	0.8619027574487873	0.9070055131918815	0.2849141563570008
MOUSE	NUDC3_MOUSE	21.41314617750143	20.236672851626714		1.0	1.176473325874717
MOUSE	NUDC_MOUSE	24.19718784739535	23.549153105810532	0.06082666645509604	0.20030310122550085	0.6480347415848193
MOUSE	NUDT3_MOUSE	24.51252647681691	24.48898615244824	0.2893268078145828	0.4898033691388425	0.023540324368667598
MOUSE	NUDT4_MOUSE	21.87437357450001	21.55298508719593	0.9981356591185258	0.9686888196696981	0.32138848730408043
MOUSE	NUDT5_MOUSE	22.91869019055609	22.60215792069	0.9758590956083878	0.9600510931931344	0.31653226986609084
MOUSE	NUDT9_MOUSE	21.88861450822002	21.690802098691385	0.40569104270933	0.5993912798402173	0.197812409528634
MOUSE	NUMA1_MOUSE	22.21065749144786	21.740521241237786	0.3750922673803868	0.5733503190111724	0.470136250210075
MOUSE	NUMBL_MOUSE	21.592367123484777	21.23344777529462	0.863257709573829	0.9073596771616472	0.35891934819015603
MOUSE	NUP35_MOUSE	20.330475697570026	20.092678089737948	0.8345322719749142	0.8927688880193585	0.23779760783207848
MOUSE	NUP54_MOUSE	21.25293431538282	20.671219039330158	0.3996138768682307	0.5947130191312403	0.5817152760526625
MOUSE	NUP62_MOUSE	21.156374731010516	21.021707989667693	0.3361329981677418	0.5344956432883269	0.13466674134282286
MOUSE	NUP88_MOUSE	20.367037181969888	20.01724396446756	0.939889166883212	0.9461813636980988	0.3497932175023273
MOUSE	NUP93_MOUSE	22.288259690902827	21.89070871369666	0.6466517244541764	0.7785462442547177	0.3975509772061656
MOUSE	NUP98_MOUSE	20.24871668896828	19.530991250846036	0.39298747499212017	0.5895747471647403	0.717725438122244
MOUSE	NXN_MOUSE	21.03710138371087	20.288748621568093	0.03701206076113674	0.1523912975889407	0.7483527621427761
MOUSE	NXP20_MOUSE	21.115637536094354	19.68035989693175	3.804774711288533e-05	0.009242678753473793	1.435277639162603
MOUSE	OAT_MOUSE	24.05240532207184	23.746886098521383	0.9239614370276803	0.9388332145971474	0.30551922355045846
MOUSE	OBSCN_MOUSE	23.7376471530296	23.591660729756565	0.7240562330702123	0.8314801145587164	0.14598642327303324
MOUSE	OCAD1_MOUSE	22.894222112133175	21.588470033198135	0.011707274636664416	0.08364612018585223	1.3057520789350399
MOUSE	OCTC_MOUSE	22.699784549253692	22.371271878386136	0.9451690070300975	0.9487581118514308	0.328512670867557
MOUSE	ODB2_MOUSE	22.394187659703945	21.64931849828619	0.042656636679523165	0.16499801522714747	0.7448691614177569
MOUSE	ODBA_MOUSE	22.164259260498167	21.78191622235943	0.752142950049481	0.8505000209499443	0.3823430381387354
MOUSE	ODBB_MOUSE	22.276438537887792	21.616704100354422	0.23187325481656773	0.42821986713912213	0.6597344375333698
MOUSE	ODO1_MOUSE	25.463300034587117	25.06553853554763	0.5955580483294687	0.7451556726999113	0.3977614990394862
MOUSE	ODO2_MOUSE	26.640695718380755	26.30971674486784	0.9301054570359262	0.9411323205208781	0.3309789735129165
MOUSE	ODP2_MOUSE	25.977801870124303	25.662178276327264	0.9576229704000849	0.9512537717372976	0.31562359379703864
MOUSE	ODPA_MOUSE	27.116865038391108	26.72507809523012	0.651074299674336	0.7817199108650692	0.3917869431609873
MOUSE	ODPB_MOUSE	26.418733869586198	26.080244167830497	0.9101175485054078	0.9339550755198617	0.3384897017557016
MOUSE	ODPX_MOUSE	24.07283024057144	23.67929898453346	0.6632065897751188	0.789448578996346	0.39353125603798134
MOUSE	ODR4_MOUSE	21.622129843358362	21.019389748512342	0.0874976198604584	0.25006115100103826	0.6027400948460198
MOUSE	OGA_MOUSE	20.611569337383187	19.924930192588988	0.2165256104770905	0.41142484746629626	0.6866391447941993
MOUSE	OGT1_MOUSE	22.722532927645375	21.994306279119712	0.08003598296708289	0.23778484647238488	0.7282266485256628
MOUSE	OLA1_MOUSE	24.572931880149817	24.18918496206805	0.4027640825300613	0.5972512927577648	0.38374691808176564
MOUSE	OPA1_MOUSE	23.415574522633143	22.737304067909772	0.00490955661706287	0.05679261814406331	0.6782704547233713
MOUSE	OPLA_MOUSE	22.854541475677056	22.44644578965155	0.14097688336863246	0.32308065312565326	0.40809568602550783
MOUSE	OPTN_MOUSE	21.09617835742521	20.64980651530485	0.7535192101697064	0.8513826212745018	0.4463718421203602
MOUSE	ORN_MOUSE	22.21422417862595	22.30565553657572	0.214410788676909	0.4083893167122472	-0.09143135794976942
MOUSE	OS9_MOUSE	20.35108078096221	20.55997605999756	0.024749181192898557	0.12231289388689685	-0.20889527903534955
MOUSE	OSBL1_MOUSE	23.120954363620456	22.69446149352031	0.6416655224956377	0.7756437148802601	0.42649287010014447
MOUSE	OSBL3_MOUSE	22.69398334754591	22.267860361029392	0.4782375819324527	0.6551147151666156	0.4261229865165177
MOUSE	OSBL6_MOUSE	20.926425545257683	20.12450503248308	0.20157334735400922	0.39531915357045444	0.8019205127746041
MOUSE	OSBL8_MOUSE	21.22770112000909	20.602046444316063	0.20562487992928816	0.39862711995932715	0.6256546756930277
MOUSE	OSBL9_MOUSE	21.99529363139404	21.246836781188982	0.011520770791305096	0.08361804264518229	0.7484568502050593
MOUSE	OSBP1_MOUSE	22.360965077675615	21.797377948965252	0.053352018747827315	0.1861721694455186	0.5635871287103633
MOUSE	OSGEP_MOUSE	20.665757223949917	19.972830137636354		1.0	0.6929270863135635
MOUSE	OST48_MOUSE	25.290451942295142	24.341981318414145	0.007514122654339803	0.06799314306188128	0.948470623880997
MOUSE	OSTF1_MOUSE	24.09291969505507	23.728182510688242	0.8556757482871571	0.9040564994892858	0.36473718436682745
MOUSE	OTU7B_MOUSE	21.230045504317808	20.649402659085464	0.18618189470037028	0.3800069934613538	0.5806428452323438
MOUSE	OTUB1_MOUSE	24.043185148183984	23.84818845305165	0.6847469302577751	0.8035791516419438	0.19499669513233187
MOUSE	OXR1_MOUSE	23.862533007052384	23.55746550321102	0.933101586274375	0.9423523349873832	0.3050675038413644
MOUSE	OXSR1_MOUSE	23.81118005586802	23.32464293931464	0.12144570850582037	0.2993014096862297	0.4865371165533823
MOUSE	P2RX4_MOUSE	20.28406699383314	18.785532008770446		1.0	1.498534985062694
MOUSE	P2RX7_MOUSE	23.99339182651001	23.675133972654578	0.9820498986878841	0.9622446700357401	0.3182578538554317
MOUSE	P4HA1_MOUSE	23.443799064678576	21.56253582650818	2.4547850122817506e-05	0.008957868150156756	1.8812632381703942
MOUSE	P4K2A_MOUSE	21.205692453520307	20.758648404431224	0.5037770493445538	0.6780807036671981	0.447044049089083
MOUSE	P5CR2_MOUSE	22.593981137643812	21.79115434556669	0.027831047609260293	0.12944105515172666	0.8028267920771235
MOUSE	P5CR3_MOUSE	21.995146358904883	20.49721785259513	7.534055586430533e-05	0.010746236947281303	1.4979285063097514
MOUSE	P5CS_MOUSE	20.972442275970174	20.25989437615067	0.26471586752088616	0.4644294316031924	0.712547899819505
MOUSE	PA1B2_MOUSE	25.268772176288724	24.713810670169334	0.2018024137593119	0.39531915357045444	0.5549615061193904
MOUSE	PA1B3_MOUSE	23.723178895883105	23.505668688167827	0.6584047805873561	0.787890474351833	0.21751020771527863
MOUSE	PA2G4_MOUSE	23.87074711911687	23.24815558665118	0.025144570944710416	0.12311097740950529	0.622591532465691
MOUSE	PABP1_MOUSE	25.14400892360498	24.638834602003502	0.1741145942487024	0.36530179824883546	0.5051743216014764
MOUSE	PABP2_MOUSE	22.706048127545557	22.425190667288973	0.7889169836190142	0.866471068698289	0.2808574602565841
MOUSE	PACN1_MOUSE	24.742040705015505	24.53813961116514	0.6618066707074369	0.7890100402899172	0.2039010938503658
MOUSE	PACN2_MOUSE	23.956679978929568	23.458204073293313	0.3799818559254918	0.5771924409038042	0.4984759056362549
MOUSE	PACN3_MOUSE	23.632706951419095	23.500295295479223	0.07641427694809687	0.23136755872412754	0.13241165593987247
MOUSE	PACS1_MOUSE	19.660191454560785	18.32302610593667		1.0	1.337165348624115
MOUSE	PACS2_MOUSE	22.734989080306235	21.522386100387777	0.0012716024334510207	0.030607682524452798	1.212602979918458
MOUSE	PADI2_MOUSE	25.02611689718557	24.54496802316243	0.615808537710649	0.7584726925916764	0.4811488740231411
MOUSE	PAFA_MOUSE	20.69008230182081	20.88154332889659		1.0	-0.19146102707578194
MOUSE	PAIP1_MOUSE	22.205472322381606	21.701492983075802	0.536229531709919	0.7050014165330954	0.5039793393058041
MOUSE	PAIRB_MOUSE	24.071187095860083	23.509794687752535	0.19311779465461515	0.3860643551093269	0.5613924081075474
MOUSE	PAK1_MOUSE	23.059654820719842	22.176035280718686		1.0	0.8836195400011562
MOUSE	PAK2_MOUSE	24.097051936051873	23.46086593385931	0.1145148245176199	0.2908569994555959	0.6361860021925629
MOUSE	PAK2_MOUSE;PAK3_MOUSE	22.009895084212335	21.451940951312817	0.5711427532201079	0.7302305227893724	0.5579541328995177
MOUSE	PALD_MOUSE	21.616970916215614	21.138346772700324	0.41839191439904244	0.6088857548741639	0.47862414351529026
MOUSE	PALMD_MOUSE	22.856943689480353	22.483914661657725	0.8168045813401781	0.882673538996975	0.3730290278226285
MOUSE	PALM_MOUSE	23.964458100910857	23.71125473936449	0.7440511191857181	0.8456183746071801	0.25320336154636536
MOUSE	PANK4_MOUSE	21.9154463686045	21.696734028665908	0.1386771227526076	0.32065163229709803	0.21871233993859107
MOUSE	PAPS1_MOUSE	22.67673619909531	21.44240367774438	8.50715129178559e-05	0.010746236947281303	1.2343325213509289
MOUSE	PAPS2_MOUSE	20.64514179477446	19.07985049625666		1.0	1.5652912985177991
MOUSE	PARK7_MOUSE	27.896576273103594	27.96836994646288	0.003248800356530203	0.04384493506787332	-0.07179367335928433
MOUSE	PARP1_MOUSE	21.30505309081658	20.555529829026945	0.021454350023094603	0.11263492916751489	0.7495232617896335
MOUSE	PARP3_MOUSE	20.606550429601104	20.046883661815635	0.13869854011685312	0.32065163229709803	0.559666767785469
MOUSE	PARP4_MOUSE	20.448931008099223	19.85007882777172		1.0	0.5988521803275013
MOUSE	PARVA_MOUSE	24.30821658921066	23.627407000486354	0.06729296651629853	0.21336471505708018	0.6808095887243049
MOUSE	PAXI_MOUSE	22.575660235801106	22.356574879451745	0.5155537135207695	0.6876369822344888	0.21908535634936044
MOUSE	PBDC1_MOUSE	22.623324216154177	22.276045360669585	0.8847908208015026	0.920042905949324	0.3472788554845927
MOUSE	PBIP1_MOUSE	21.16759837403687	20.52063194028926	0.5743021157273389	0.731898151931049	0.6469664337476111
MOUSE	PCAT1_MOUSE	21.094952463148587	19.646674652079465	0.0079981880631947	0.0707515013402478	1.4482778110691221
MOUSE	PCBP1_MOUSE	26.309239670398124	25.77932066866752	0.10190806997861042	0.2722722401674566	0.5299190017306046
MOUSE	PCBP2_MOUSE	24.407029143026122	23.716698548338055	0.029951389407347803	0.13512359712437286	0.6903305946880671
MOUSE	PCBP2_MOUSE;PCBP3_MOUSE	26.397526415811434	25.92696543277	0.31776760836768403	0.5167406941506181	0.4705609830414339
MOUSE	PCBP3_MOUSE	24.331009409649184	24.24511760557786	0.30530465382149663	0.5058512093395343	0.08589180407132346
MOUSE	PCBP4_MOUSE	23.163078927396363	22.47289669057906	0.052320813215694824	0.18509146830302567	0.6901822368173036
MOUSE	PCCA_MOUSE	23.846468215803892	23.412494425162873	0.4748731467306636	0.6520216855665849	0.43397379064101926
MOUSE	PCCB_MOUSE	23.335324090333348	22.857887125129025	0.39010200920335436	0.5869982354039894	0.47743696520432266
MOUSE	PCKGM_MOUSE	23.18460814577784	22.67710297172998	0.2517965415662522	0.4477026273665475	0.5075051740478607
MOUSE	PCOC1_MOUSE	22.983598272184835	20.629760575726415	9.791700336438655e-05	0.011217724920437938	2.3538376964584202
MOUSE	PCP4_MOUSE	23.565772382688966	23.589652017923047	0.42495770381839715	0.6156040631614772	-0.02387963523408132
MOUSE	PCS1N_MOUSE	23.19683399826998	22.513124906867528	0.2744275815459605	0.47696344500924115	0.6837090914024522
MOUSE	PCY1A_MOUSE	21.325941475360597	20.298062008250685		1.0	1.027879467109912
MOUSE	PCY1B_MOUSE	20.72842109684109	20.941337664166845		1.0	-0.21291656732575603
MOUSE	PCY2_MOUSE	22.578402856213852	21.443154896478816	0.005114409414164306	0.05809823774601864	1.135247959735036
MOUSE	PCYOX_MOUSE	23.14559728897224	22.541581708696416	0.2706781788232828	0.47174501214029335	0.6040155802758242
MOUSE	PCYXL_MOUSE	23.73388720651474	23.02069640506567	0.07051467723097771	0.21982766227682055	0.7131908014490698
MOUSE	PDC10_MOUSE	21.03418256501222	20.55164702949521	0.6201308164435947	0.7623097486988846	0.4825355355170089
