specie	ProteinName	metastatic	primary	p	q	log2(A,B)
P22570	P22570	25.129817477277186	26.357163296634877	9.351008622851278e-05	0.011998533590716856	-1.2273458193576907
P22626	P22626	31.001852117170053	30.52512738983137	0.6176374766054422	0.899299235415287	0.4767247273386843
P22670	P22670	22.785065769976885	22.108990180407385	0.6385025298538209	0.9091018610717848	0.6760755895694999
P22681	P22681	23.249121366437667	23.017636194584323	0.13818987102605756	0.47801902867721546	0.23148517185334327
P22695	P22695	26.555587906620982	26.18177622803945	0.06124638725269067	0.3459121030209174	0.3738116785815322
P22830	P22830	24.565884256346894	23.819089565178558	0.747057400156554	0.9675160283070758	0.7467946911683363
P23025	P23025	21.31309954559499	20.332820623828038		1.0	0.9802789217669527
P23229	P23229	24.14030911485031	22.379568534639766		1.0	1.7607405802105447
P23246	P23246	29.410548511395675	28.557251304850762	0.04152885977682395	0.29399619264450727	0.8532972065449123
P23258;Q9NRH3	P23258;Q9NRH3	23.511772868105304	23.318477743755434	0.04653021855882197	0.30617533050959916	0.19329512434986995
P23368	P23368	25.773505746185556	26.081696283210587	0.006401655384095652	0.13012496162612652	-0.3081905370250304
P23381	P23381	27.243564027504974	24.714690363280443	0.15465163850466043	0.49679920648088294	2.5288736642245304
P23396	P23396	28.630136439202825	28.084303931621385	0.851253340733691	1.0	0.5458325075814408
P23458	P23458	21.2804941645688	20.598609136591243	0.7916156690620122	0.9906673366734676	0.6818850279775575
P23497	P23497	24.927162052927937	23.690394717898247	0.14505512192624637	0.48545269889320697	1.2367673350296897
P23508	P23508	22.423653645392136	21.635050373624956		1.0	0.7886032717671796
P23526	P23526	27.497370178492506	27.02339018476959	0.7740285912581768	0.9842153430186926	0.4739799937229172
P23528	P23528	24.429482480735178	23.882445209109452		1.0	0.5470372716257259
P23588	P23588	23.440022677575545	22.60508770059917	0.33252034923689217	0.7020756569584999	0.8349349769763741
P23610	P23610	21.818010512498265	23.00575677570939	0.04361977794933827	0.298403887645489	-1.1877462632111246
P23634	P23634	24.997070361952673	23.613176528456172	0.35932682599376836	0.7161302687528522	1.3838938334965007
P23786	P23786	24.377384453588654	23.477537411916632	0.24238136834329424	0.6031634008243022	0.8998470416720217
P23919	P23919	22.70752823678819	21.64704322147172		1.0	1.0604850153164698
P23921	P23921	24.13668049691648	23.66479088057759	0.7707495469496437	0.9831323661908983	0.4718896163388884
P24386	P24386	22.60725508628285	23.02190354216256		1.0	-0.414648455879707
P24534	P24534	28.777334729857856	28.41847469372576	0.21125687831700277	0.5767435075472644	0.3588600361320964
P24539	P24539	24.950094833633003	24.068496259512226	0.5111239611842948	0.8314891429501529	0.8815985741207761
P24752	P24752	26.1132628223104	25.60234366093592	0.8038019035602433	0.997104621328454	0.5109191613744812
P24821	P24821	23.996955347696645	22.475486670149618		1.0	1.521468677547027
P24928	P24928	24.131708157183436	23.745513658486267	0.2960258950522547	0.6604161697866318	0.3861944986971686
P24941	P24941	25.984927641312765	25.790298126870518	0.6002835236770665	0.8894869687854283	0.19462951444224785
P25054	P25054	21.88815209768071	21.679107488314926	0.26574890268818463	0.630627247765418	0.20904460936578317
P25205	P25205	26.640169628556933	26.211574991085357	0.7644366351780794	0.9786634530902569	0.42859463747157633
P25325	P25325	25.114084868760344	24.605263221411903	0.8626710288171607	1.0	0.5088216473484408
P25398	P25398	27.770652745273942	27.06251127285208	0.48347819398109415	0.8125930746186645	0.7081414724218611
P25440	P25440	23.969083976741988	23.424059447002925	0.9231717766927381	1.0	0.545024529739063
P25686	P25686	24.510622034329504	23.1972067260964		1.0	1.313415308233104
P25705	P25705	29.641737898161946	29.513764533557282	0.12248867936900201	0.4592966751142917	0.1279733646046637
P25786	P25786	26.645946544359163	26.52168979992155	0.017519240925948715	0.21157096192010402	0.12425674443761281
P25787	P25787	26.498826477543915	26.19331832337838	0.06507872994310551	0.3586341088609769	0.30550815416553334
P25789	P25789	26.447016903444272	26.119565411976655	0.04826615833859687	0.3101427030389221	0.32745149146761676
P26038	P26038	28.98632884275796	28.283396240703752	0.6437953977372881	0.9112128413995524	0.7029326020542079
P26196	P26196	25.317100442084893	24.823578453195385	0.7319771806193258	0.9606277518010211	0.4935219888895084
P26232;P35221	P26232;P35221	24.757108492966626	24.77982101606961	0.09075410636641762	0.41304807126049603	-0.022712523102985216
P26358	P26358	24.692034403801276	23.74549968189451	0.4192765572598277	0.7630709718908517	0.9465347219067652
P26368	P26368	26.836414985454052	26.10502845811989	0.4110038806367332	0.7560863971843598	0.7313865273341627
P26440	P26440	21.846887148539654	21.31595044680451		1.0	0.5309367017351434
P26572	P26572	22.682467432109075	20.5790190303881	0.009682161116042424	0.15713447418038376	2.103448401720975
P26599	P26599	27.020749250731225	26.788716874644983	0.1333052870239758	0.47571598536807624	0.2320323760862415
P26639	P26639	26.645055075573175	26.74962875572204	0.0023110162219587334	0.08041566897993796	-0.1045736801488637
P26640	P26640	28.1060903305308	27.762535810134114	0.38318730181383	0.7328224356241521	0.34355452039668677
P26641	P26641	28.018185816006742	27.666959039628686	0.1119212277862683	0.43724962155390884	0.35122677637805566
P27105	P27105	28.17786749217882	26.482114156213832	0.1808748169828041	0.5390069859241252	1.6957533359649872
P27348	P27348	24.43993448860347	23.7670062050341	0.7506474621508317	0.9698438591945802	0.6729282835693695
P27361	P27361	25.48891075967821	25.229591535245888	0.18323453265039183	0.5420477564886185	0.25931922443232125
P27448	P27448	22.363251957618623	20.995706845266717	0.16147034120644013	0.5057195744674268	1.3675451123519053
P27540	P27540	22.45221408238899	21.804566943270046	0.8694898962571075	1.0	0.6476471391189449
P27694	P27694	24.275513831622412	23.3304112986994	0.061348534802830715	0.34601307343265486	0.9451025329230127
P27695	P27695	26.116565229025834	25.923782795757074	0.00908920225733481	0.15232787225821084	0.19278243326876066
P27701	P27701	23.937802900656994	23.699836708055244	0.6214114948848373	0.9015971694691918	0.23796619260174978
P27707	P27707	24.311435825358892	24.012133437549537	0.3772698802924659	0.7262413477257854	0.29930238780935525
P27708	P27708	27.282715525235027	26.0264044056077	0.03551681742021501	0.27619364004116936	1.2563111196273269
P27797	P27797	28.879130579663414	27.588950416291954	0.09305108409568937	0.4148408348553041	1.2901801633714598
P27816	P27816	27.73833306786183	26.985833499086926	0.7000754631710877	0.9429830755926037	0.7524995687749048
P27824	P27824	29.069796114221923	27.998692838781036	0.29236768328248014	0.6582476569133265	1.071103275440887
P27986	P27986	20.8169123207203	20.81213439757997		1.0	0.004777923140327545
P27987	P27987	23.43725217843218	22.749349717415942	0.8842670683580768	1.0	0.6879024610162361
P28065	P28065	25.595294943461106	23.676836367441105	0.040795465803933256	0.2922420834461707	1.9184585760200008
P28066	P28066	25.572210280702073	25.249409758896597	0.17665715438859173	0.5341351431369755	0.32280052180547614
P28070	P28070	26.536387212578692	26.230986122040893	0.08923290893478343	0.41176399387535734	0.3054010905377993
P28074	P28074	25.49508820609983	25.358753759160255	0.0624089300542479	0.35007036592247415	0.13633444693957486
P28161	P28161	25.41687296281889	25.653595678832037		1.0	-0.23672271601314776
P28288	P28288	25.053344211182036	24.74260238365471	0.36713507571839726	0.7207334633566742	0.3107418275273268
P28290	P28290	22.687470859745225	22.11022268203092	0.9769308548319533	1.0	0.5772481777143064
P28331	P28331	26.759819275315458	26.202792211384075	0.8706834213828802	1.0	0.5570270639313826
P28340	P28340	24.13363663399578	23.562741908825295	0.9611313921964131	1.0	0.5708947251704863
P28370	P28370	23.1123241879615	23.564152681563385	0.004839855650437128	0.11227390680577237	-0.4518284936018837
P28482	P28482	24.80437477528888	24.77044455751029	0.031787548857241305	0.26570622171214997	0.03393021777858962
P28702	P28702	22.33278012727988	21.486805674680543	0.6654474294802732	0.9249600027944112	0.8459744525993358
P28715	P28715	22.428800338535993	21.869271660139894	0.936042435244326	1.0	0.5595286783960987
P28799	P28799	22.40009093310238	21.730866974154754		1.0	0.6692239589476259
P28838	P28838	27.322349829290182	28.036462140668466	0.11345449193530857	0.44155919022266027	-0.7141123113782832
P29083	P29083	22.4343318250267	21.94887941779418	0.6239406870771117	0.9030356379698178	0.48545240723251837
P29084	P29084	21.63854544012379	21.013304206048964	0.86969902368355	1.0	0.6252412340748243
P29144	P29144	25.267967630029865	24.871530151947873	0.2369733163522597	0.602613731452868	0.39643747808199237
P29218	P29218	25.212925589266657	25.31876377598615	0.20511752965060023	0.5712159903821462	-0.10583818671949174
P29353	P29353	25.215000685883766	24.276593959103923	0.10305409177935998	0.42737134565454815	0.9384067267798422
P29372	P29372	23.832682065113527	23.83830441957579	0.06827970857226442	0.36695937950239244	-0.005622354462261114
P29374	P29374	21.498702519152538	21.020550913663612	0.6984329855089162	0.9429830755926037	0.4781516054889252
P29401	P29401	29.95924326472875	29.29390021363259	0.7882589503510163	0.9904696952856575	0.665343051096162
P29536	P29536	23.354005649982454	22.34945463281406		1.0	1.0045510171683958
P29590	P29590	25.143395144964444	23.482589304819722	0.22066027282512785	0.5883158780230026	1.6608058401447217
P29597	P29597	21.343038638031306	20.446296344934172		1.0	0.8967422930971338
P29692	P29692	27.82679056198301	26.99399838141323	0.04788041199981343	0.30975055356296377	0.8327921805697791
P29966	P29966	28.288534139986705	26.69203309419609	0.37801003242843245	0.7269844799063869	1.596501045790614
P29992	P29992	26.343285934823534	24.850603560546205	0.03847523677603206	0.286848372757168	1.4926823742773294
P30038	P30038	24.659358785292447	24.964374064365973	0.03295446127339936	0.2685888750468103	-0.3050152790735261
P30040	P30040	28.218127345477125	27.38757282740936	0.554257623198972	0.8597603769814826	0.830554518067764
P30041	P30041	29.06328004013203	27.93211206334662	0.2925718232395097	0.6582476569133265	1.131167976785413
P30043	P30043	26.436391426314074	26.471582317838774	0.07218798400304426	0.37627848642617134	-0.03519089152469945
P30044	P30044	29.283846134612233	29.078315690801944	0.09502309762094123	0.4168434939881524	0.2055304438102894
P30048	P30048	23.845660895871063	23.716668293433827	0.1044538453081685	0.42825269223176626	0.12899260243723631
P30050	P30050	28.252429043136807	27.7956922040949	0.464387445271074	0.796178518876933	0.45673683904190554
P30084	P30084	26.99725504452307	26.159733073741222	0.23650543062520982	0.6024149935257955	0.8375219707818466
P30085	P30085	24.593084581002948	24.099188778671888	0.7248037616528877	0.9572556543109327	0.49389580233106045
P30086	P30086	27.083765565985193	27.96519682735201	3.487359534464242e-05	0.007955068274533668	-0.8814312613668172
P30101	P30101	30.61404096203697	29.45224668232317	0.2051977924141716	0.5712159903821462	1.1617942797137992
P30153	P30153	27.513752642620123	27.020291585004454	0.628766060422628	0.9030356379698178	0.4934610576156686
P30153;P30154	P30153;P30154	22.190016656975946	21.979470137159662	0.23304184302503766	0.5980446589997654	0.21054651981628325
P30154	P30154	22.5712174276359	22.319841869229315		1.0	0.2513755584065862
P30260	P30260	24.35450891602478	23.7204494033383	0.8459710429607101	1.0	0.6340595126864805
P30405	P30405	24.576969407240824	24.520108403381574	0.12016260473156065	0.45596837633688286	0.0568610038592503
P30414	P30414	22.460936551967492	21.8358002497823	0.869195069370533	1.0	0.6251363021851937
P30419	P30419	24.27845437970381	24.15171574577728	0.11297692210522337	0.4401176855669117	0.12673863392652862
P30519	P30519	22.667022233558903	22.320110212755782	0.4380234833769815	0.7769017357746034	0.34691202080312067
P30520	P30520	25.264132736431765	24.229368379900723	0.219205810574271	0.5867409435303967	1.034764356531042
P30533	P30533	24.055328058025715	23.769629437350357	0.47736031677004875	0.8059493807485932	0.28569862067535823
P30566	P30566	25.452607838764713	25.14819346560323	0.019033146410860954	0.21638941501705206	0.3044143731614817
P30613	P30613	26.474892467723613	25.995360172758033	0.7263288739521153	0.9583263141110645	0.4795322949655798
P30622	P30622	24.023108777981964	23.115566010652994	0.24764084064794314	0.6088438442960539	0.9075427673289695
P30837	P30837	25.05985786785663	23.410528683412153	0.35770922057773563	0.7161302687528522	1.6493291844444755
P30876	P30876	24.774605798918845	24.279945778496007	0.5207470198068347	0.8365379278238716	0.4946600204228382
P31040	P31040	26.853914319688283	26.35488502921311	0.4078832032344467	0.7520302267837654	0.4990292904751712
P31150	P31150	26.80200866467169	27.271190525251352	0.0003485017525287037	0.02601728470532308	-0.4691818605796634
P31150;P50395	P31150;P50395	23.674805232553776	23.73965799146105	0.0067911276564733124	0.13277611026539712	-0.06485275890727493
P31153	P31153	27.75101100328018	26.934325628485634	0.2483414365293656	0.6094989201749736	0.8166853747945453
P31323	P31323	23.75175862427673	23.34948606308126	0.6702603722175886	0.9275678547852502	0.40227256119546695
P31327	P31327	24.316822127717224	22.428648280692364	0.08753638819754314	0.4092866743497587	1.8881738470248592
P31350	P31350	23.519612599333303	22.553527348419053		1.0	0.9660852509142508
P31483	P31483	22.549259377006695	21.068247294286895	0.015422241410389326	0.19604901616769022	1.4810120827198006
P31689	P31689	24.487463128927743	23.5874358784786	0.1887193562604785	0.5507341936824611	0.900027250449142
P31749	P31749	24.161362722410313	23.154212458183668	0.3605621964894271	0.71658805756453	1.0071502642266452
P31751	P31751	23.304145862502708	23.026805560136065	0.25128203516860265	0.6137809709976526	0.27734030236664253
P31930	P31930	28.007941369162435	27.67509330323266	0.023458604406158854	0.23492974506555708	0.3328480659297739
P31937	P31937	28.03677868637444	26.77923518363817	0.3595499958643693	0.7161302687528522	1.2575435027362687
P31939	P31939	28.242010737852567	27.818154499073653	0.3548359769698909	0.7131997951222804	0.42385623877891376
P31942	P31942	25.500600616823977	24.902702209371075	0.9647687238563409	1.0	0.5978984074529023
P31943	P31943	24.98294224092511	24.158508847585725	0.3655323294478088	0.7207334633566742	0.8244333933393833
P31943;P52597	P31943;P52597	24.633710688024532	23.509864558028553		1.0	1.1238461299959788
P31943;P55795	P31943;P55795	28.060873868865468	27.537234557712793	0.7460195404583428	0.9673125674079395	0.5236393111526745
P31946	P31946	25.581351520163793	24.465123092734252	0.39301438818751633	0.741284691971156	1.1162284274295402
P31948	P31948	27.55074055547025	27.32457376896377	0.10221107046340012	0.42737134565454815	0.2261667865064787
P32119	P32119	25.844107026592713	25.415805463416007	0.6880304728715462	0.9369217702862376	0.4283015631767064
P32121	P32121	22.710405122251903	21.62710480679676	0.19228534237333167	0.555612227087905	1.0833003154551442
P32189;Q14409	P32189;Q14409	23.51370056909433	21.860889143207938	0.25376407968271775	0.6165557018964088	1.6528114258863909
P32321	P32321	22.386724857820123	21.651083547839768		1.0	0.7356413099803554
P32322	P32322	26.416088787373145	25.78908369981007	0.9205357517044565	1.0	0.6270050875630737
P32519	P32519	23.752815828422456	23.66051093155594	0.279433689760326	0.6424169680583947	0.09230489686651566
P32780	P32780	21.657110348695987	21.125794440529962	0.7718685998432444	0.9839484401919054	0.5313159081660253
P32929	P32929	24.72766777342715	23.947967358517726	0.6981877670351485	0.9429830755926037	0.7797004149094242
P32969	P32969	24.976462889253632	24.454582719990878	0.7638615295489112	0.978297204816758	0.5218801692627544
P33121	P33121	24.419291634534105	24.537593524241046	0.16483757558358728	0.5143041415471673	-0.11830188970694167
P33176	P33176	26.30069900153265	25.610372456445337	0.6649416325885723	0.9248831445267042	0.6903265450873128
P33316	P33316	25.658589277462575	25.550115624803087	0.08274888156015142	0.3991618872010588	0.10847365265948739
P33527	P33527	24.57430679643669	24.063493142141866	0.6991654953116835	0.9429830755926037	0.5108136542948252
P33897	P33897	24.267941140468174	24.750246842325414	0.08261526176383578	0.3991618872010588	-0.4823057018572392
P33991	P33991	26.408689100516888	25.574866433893288	0.6201788633906768	0.9004895352807316	0.8338226666236004
P33992	P33992	26.582428290337653	26.042852566028923	0.9296011827752108	1.0	0.5395757243087296
P33993	P33993	27.664034380070845	26.750281234241246	0.4848612834184973	0.8139181751013321	0.9137531458295989
P34059	P34059	23.39836019049146	22.338781978996156	0.1693066902069236	0.5207299374556854	1.0595782114953032
P34810	P34810	21.81103742196376	20.831296103965123		1.0	0.9797413179986378
P34896	P34896	23.571853555165305	22.535008353209957	0.4168423428969342	0.7608669980869383	1.036845201955348
P34897	P34897	26.000894129393203	25.338763257833314	0.7453709242748683	0.9673125674079395	0.6621308715598886
P34932	P34932	28.73837880124893	28.44371543736038	0.329086841637205	0.6975905510915976	0.2946633638885494
P34932;O95757	P34932;O95757	25.469455830150515	25.24868593631944	0.226489066360218	0.5957499725204993	0.2207698938310756
P34949	P34949	24.79693449428506	24.48257672941708	0.6136020049481918	0.8966029070203575	0.3143577648679816
P35219	P35219	23.735682901249316	24.508384184608794	0.0008848463941388781	0.04976966503651562	-0.7727012833594777
P35221	P35221	25.30499811540806	25.327687101748314	0.09462419115451882	0.41669366685818865	-0.022688986340252626
P35222	P35222	24.501177389889403	25.347082425899607	0.046243783538947085	0.30576055076023806	-0.8459050360102047
P35226	P35226	20.90789939977854	20.62941056256988	0.553944664934338	0.8597603769814826	0.27848883720865913
P35232	P35232	25.61790448565074	25.50127160332145	0.03076707612142415	0.2627049556917376	0.11663288232929148
P35237	P35237	26.190174265594283	26.80329289266552	0.005091568857797701	0.116793395044336	-0.6131186270712377
P35241	P35241	26.224562260923264	25.797505540622623	0.404845070623836	0.7498109700259877	0.4270567203006408
P35244	P35244	26.125355981249943	25.032257326838202	0.02136672225175511	0.22669744849425627	1.0930986544117403
P35250	P35250	24.858812695722566	24.709346813130654	0.3388098310517551	0.7032554722983616	0.14946588259191174
P35251	P35251	24.22537201902317	23.515023044050963	0.8191600903326212	1.0	0.7103489749722058
P35269	P35269	24.49557493159113	24.106312445400615	0.32799311226156413	0.6967108313080741	0.38926248619051407
P35270	P35270	26.37277415840844	25.619487394745207	0.7286816309554598	0.9604965980309363	0.7532867636632332
P35527	P35527	22.228757948777755	22.365311198298905	0.036638076063117024	0.28118915746073103	-0.13655324952114967
P35573	P35573	21.95118250099822	22.578176862456232	1.0012458368666163e-05	0.0061144462737195895	-0.62699436145801
P35579	P35579	28.677873234901064	27.793117295466853	0.6713101734929966	0.9275896367311434	0.8847559394342106
P35579;P35580	P35579;P35580	26.894706639628286	26.081228485057	0.6751306334463235	0.9295384696779456	0.8134781545712855
P35579;P35749;Q7Z406	P35579;P35749;Q7Z406	22.50557346960628	21.44294788632586		1.0	1.0626255832804183
P35580	P35580	26.87785653621083	26.386315542401316	0.7892275094254038	0.9906250135008303	0.4915409938095152
P35606	P35606	25.238472783624335	24.603069276571638	0.8053492761185275	0.9976609219634693	0.6354035070526969
P35610	P35610	24.912691233581914	24.90874324667203		1.0	0.003947986909881962
P35611	P35611	25.031698423193482	25.226425615986596	0.14989307942411353	0.4921985074908716	-0.19472719279311335
P35613	P35613	26.77558352303264	25.12859328192287	0.042195644804196554	0.2951543709854648	1.6469902411097692
P35637	P35637	26.61248367575498	26.047689237812143	0.9264356203353131	1.0	0.5647944379428367
P35658	P35658	25.249318637778064	24.64669949717349	0.9480917771228544	1.0	0.602619140604574
P35659	P35659	23.505846376557226	21.37128528860396		1.0	2.1345610879532657
P35813	P35813	25.43594016873369	25.691773282052893	0.003876136021257591	0.0985995061954536	-0.255833113319202
P35908	P35908	22.513620130488757	22.328365400245943	0.5536368804020768	0.8597603769814826	0.18525473024281425
P35998	P35998	25.832777926902725	25.50829492342535	0.3513838703061248	0.7109807730584252	0.3244830034773756
P36405	P36405	23.53133520604799	23.640951845319726	0.16038777267138496	0.5036173352081658	-0.10961663927173504
P36551	P36551	26.530211675421295	26.008717593442615	0.8094176686125074	0.9992407298824909	0.5214940819786804
P36578	P36578	26.275855940899156	25.88758462019134	0.20355313220596846	0.5694347552367355	0.38827132070781545
P36639	P36639	23.205892822127165	23.6510260218982	3.117036885403108e-05	0.007955068274533668	-0.4451331997710355
P36776	P36776	26.068095829503307	25.41331788445844	0.8009529408004513	0.9956474289057184	0.6547779450448665
P36871	P36871	26.714194063907257	26.25181732791827	0.6140834746037905	0.8967947258273812	0.4623767359889861
P36873;P62136;P62140	P36873;P62136;P62140	26.08898694790587	25.620859072680613	0.626518117273456	0.9030356379698178	0.4681278752252567
P36897	P36897	21.890658720241074	21.84308605868665		1.0	0.047572661554422524
P36915	P36915	25.076546930889048	24.72666827565924	0.4139827676913742	0.7586271258369273	0.34987865522980854
P36941	P36941	23.324536191871193	22.75158805191264	0.986152669946026	1.0	0.5729481399585516
P36957	P36957	22.429454618830317	20.737032777624442		1.0	1.6924218412058742
P37198	P37198	24.82237778316273	24.25456586999122	0.9289673369706095	1.0	0.5678119131715071
P37287	P37287	22.10484107222579	20.785613375978755	0.38971278611083393	0.7380827739506686	1.319227696247033
P37802	P37802	23.197904075536005	22.513110531104	0.7024313130227607	0.9431615223840243	0.6847935444320044
P37840	P37840	26.60482680246262	27.024746674663575	0.1158492912953816	0.4458088179772667	-0.4199198722009534
P38117	P38117	27.374646297279558	26.726832950020782	0.7080756751124659	0.9460994878230266	0.6478133472587757
P38432	P38432	23.68058843658334	23.775412423635867	0.000197339036378787	0.018843615767289875	-0.09482398705252848
P38606	P38606	28.413192499411153	27.893401395734152	0.8463914704894502	1.0	0.5197911036770009
P38646	P38646	30.6624174110921	30.358692774425457	0.47801367029387953	0.8063794200555267	0.30372463666664373
P38919	P38919	24.956267413723236	24.509769679539215	0.05831537656826261	0.3364962500623007	0.44649773418402106
P38919;P60842;Q14240	P38919;P60842;Q14240	26.385107992923807	26.338380680199258	0.1214101534958854	0.4579170999626642	0.04672731272454911
P39023	P39023	26.595442260730636	26.043138977465187	0.8240269855799244	1.0	0.5523032832654486
P39656	P39656	27.429885687190623	26.25420669216262	0.006023560014973607	0.12881656245213727	1.1756789950280044
P39748	P39748	26.782276362872594	26.22042796240876	0.8626752317624562	1.0	0.561848400463834
P39880	P39880	24.3260676116744	23.676188925970486	0.7739971139374676	0.9842153430186926	0.6498786857039143
P39880;Q13948	P39880;Q13948	23.360430958163313	22.52820460962895	0.26149973427317325	0.6251110069455069	0.8322263485343626
P40123	P40123	24.959230903975207	24.259927358483907	0.6966008890742745	0.9424211444854869	0.6993035454913006
P40189	P40189	22.944486967206565	22.073234087359833	0.6089500203958762	0.8942637710272691	0.8712528798467325
P40227	P40227	26.614030502477537	26.356552414038482	0.02210295522433078	0.2309284741876151	0.2574780884390542
P40425	P40425	20.071340529714146	19.001932821446445		1.0	1.0694077082677005
P40692	P40692	22.947349006141827	22.170162139657652	0.3236620680679451	0.6928877679100215	0.7771868664841755
P40763	P40763	25.000677792784824	24.602968120555396	0.2401188487124404	0.6029338982075358	0.39770967222942843
P40818	P40818	24.035640016934646	24.131333279671928	0.019335407535366212	0.21691617482569212	-0.09569326273728151
P40855	P40855	24.30565656278284	24.59576454407983	0.015261481007723484	0.19521417094299715	-0.2901079812969911
P40925	P40925	27.524123895876084	27.989930523669635	0.001982476054925507	0.0733720990993503	-0.4658066277935511
P40926	P40926	27.988330188220015	27.776119410775554	0.5116085605442301	0.8316149151680687	0.21221077744446148
P40937	P40937	23.41723254817886	23.066914134159536	0.5566466669509031	0.861277486275556	0.3503184140193234
P40938	P40938	24.717286166027417	24.479542085492255	0.43546984192391314	0.7757233182060617	0.23774408053516183
P40939	P40939	29.283535938323784	28.597990150110324	0.7002314780442025	0.9429830755926037	0.6855457882134601
P41091;Q2VIR3	P41091;Q2VIR3	27.014180884506644	26.48479392119538	0.7504031178665898	0.9698333349582827	0.5293869633112642
P41214	P41214	23.399425041279773	22.178437215266857	0.11232173302684893	0.4379808448256486	1.2209878260129159
P41223	P41223	24.82051801148064	23.910994747888783	0.003339923331872848	0.09237918264830905	0.9095232635918578
P41227	P41227	25.08908891328337	24.665877389774433	0.5071621558764414	0.830015457639787	0.423211523508936
P41229	P41229	22.50255439516499	22.836195067155934	0.06733157647275588	0.36329031384844346	-0.3336406719909455
P41236	P41236	23.818581179993835	23.729409919417698	0.031032870909905502	0.2638119819247357	0.089171260576137
P41236;Q6NXS1	P41236;Q6NXS1	24.222030479722896	23.96519950082122		1.0	0.25683097890167517
P41240	P41240	23.948643697507745	23.82841817978737	0.007397015943426277	0.13681171053801505	0.1202255177203746
P41250	P41250	26.876527760208088	26.334822183955136	0.920652202883433	1.0	0.5417055762529515
P41252	P41252	25.800359967721825	25.316877501490353	0.5292229999293727	0.8445368743886035	0.4834824662314716
P41567;O60739	P41567;O60739	26.70393956314934	26.62561480307904	0.01036690662560942	0.16162103064669683	0.07832476007030209
P41743	P41743	22.184519760901004	21.92245804004949	0.5081772022639095	0.8300375765672816	0.2620617208515128
P42025	P42025	23.853909352305106	22.879460312196805	0.7532634458462454	0.9714383900602324	0.9744490401083006
P42126	P42126	26.484265870613797	25.94688424343314		1.0	0.5373816271806575
P42166	P42166	25.05879102207699	24.130585258221082	0.28971610752658733	0.6553038708306917	0.9282057638559067
P42166;P42167	P42166;P42167	27.06908647640556	25.983199866616577	0.29804349285571413	0.6618927028425106	1.0858866097889823
P42167	P42167	24.933461871047538	23.568641203977897	0.0517246663781928	0.32033460889020376	1.3648206670696403
P42224	P42224	26.688083753048915	25.310716840681515	0.144446135590256	0.48504681775655994	1.3773669123673997
P42226	P42226	20.99854173715344	20.135908242698576	0.34453262349952796	0.7061052465217538	0.8626334944548653
P42229	P42229	22.060506682529454	22.07912842986058	0.10285942362109196	0.42737134565454815	-0.01862174733112809
P42285	P42285	23.560482976896804	22.825488042047148	0.1981882058510027	0.5631572137353494	0.7349949348496558
P42336	P42336	21.935061992653683	21.764033735837067	0.21808529779840227	0.5848855480072459	0.1710282568166157
P42338	P42338	21.880426957877976	22.214338342581023	0.042501883156499984	0.2952843191324101	-0.3339113847030468
P42345	P42345	23.98113499077613	23.79279414112321	0.09621355813967182	0.41804608431319257	0.18834084965292064
P42356	P42356	23.225173358401445	22.21189682038453	0.49037961488152493	0.8187375337152926	1.013276538016914
P42566	P42566	24.7755956843654	24.136568663288994	0.7728499244163392	0.9840732603066488	0.6390270210764051
P42574	P42574	24.19420742587979	23.438408465035746	0.5016875173797855	0.8269500168029793	0.755798960844043
P42575	P42575	22.242600386839996	21.58489776929494		1.0	0.6577026175450555
P42684	P42684	22.271183153256427	20.973070517944272	0.09659113901455181	0.41835854368843917	1.2981126353121546
P42694	P42694	22.784751209815234	22.40540727072652	0.5662529236076099	0.8681995915311025	0.379343939088713
P42695	P42695	22.719022417777655	22.466437914684324	0.34959185572121876	0.709267148352176	0.25258450309333114
P42696	P42696	22.184891210141338	22.048348673223177	0.05629768951965429	0.3316008613144335	0.1365425369181601
P42704	P42704	27.466306354398316	26.70369684731092	0.46449520638813246	0.796178518876933	0.7626095070873973
P42765	P42765	24.30399276325928	23.537379929576023	0.7238797283581686	0.9569398842229356	0.7666128336832578
P42858	P42858	24.04096239384722	24.831310433500906	0.06590843545461493	0.36035765181967616	-0.7903480396536864
P43007	P43007	23.91846169334916	23.152823247618727	0.7474141891535497	0.9675160283070758	0.7656384457304313
P43034	P43034	26.657155361195933	26.146369390502223	0.7653874419216099	0.9786634530902569	0.5107859706937106
P43121	P43121	26.9060779145036	24.885907466780903	0.3128221240933454	0.6788342600067627	2.0201704477226983
P43155	P43155	25.234977777212407	24.207455225238604	0.13650683072070943	0.47736189153905567	1.027522551973803
P43243	P43243	27.577065530926983	27.10738477372072	0.5405041682177723	0.8523165462732964	0.46968075720626246
P43246	P43246	24.54632586211386	23.772818306572233	0.4268226739580393	0.7717027369821077	0.7735075555416273
P43250	P43250	20.502531682101466	22.264040698817922		1.0	-1.761509016716456
P43304	P43304	26.29479598674402	26.174835942455328	0.021186346273940844	0.2259513961756621	0.11996004428869256
P43307	P43307	26.689860526578606	25.9876373338657	0.695804630780911	0.9419646328168924	0.702223192712907
P43378	P43378	22.481411028610726	22.241464787506928	0.23396229283597245	0.5989933060756605	0.23994624110379803
P43490	P43490	28.458677632110486	27.09391646718712	0.28361399260734804	0.6476757830839497	1.3647611649233653
P43686	P43686	24.998858065290086	25.08476652858359	0.00020382506989507525	0.019020617669296296	-0.08590846329350299
